player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Sergio Camello,34,es ESP,FW,21-254,90,9,11,81.8,120,18,6,6,100.0,3,4,75.0,0,0,,1,0.7,0.0,3,0,0,0,1,11,2022-2023
Óscar Trejo,8,ar ARG,FW,34-179,63,28,39,71.8,316,83,20,21,95.2,7,10,70.0,0,3,0.0,0,0.1,0.2,2,1,2,0,3,11,2022-2023
   Randy Ntekja,11,fr FRA,FW,24-320,23,9,10,90.0,153,18,4,4,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,1,0,1,11,2022-2023
Álvaro García,18,es ESP,LM,29-360,69,13,23,56.5,215,75,6,8,75.0,5,8,62.5,1,5,20.0,0,0.3,0.2,2,0,3,2,2,11,2022-2023
   Pep Chavarría,15,es ESP,LM,24-195,21,7,7,100.0,105,6,3,3,100.0,4,4,100.0,0,0,,0,0.0,0.0,1,0,0,0,0,11,2022-2023
Santi Comesaña,6,es ESP,CM,26-017,80,46,49,93.9,709,164,20,21,95.2,17,19,89.5,4,4,100.0,0,0.1,0.2,1,6,1,0,12,11,2022-2023
   Pathé Ciss,21,sn SEN,CM,28-220,10,11,11,100.0,205,25,3,3,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,2,11,2022-2023
Óscar Valentín,23,es ESP,CM,28-063,69,29,43,67.4,484,132,14,17,82.4,11,17,64.7,2,6,33.3,0,0.0,0.4,1,5,0,0,4,11,2022-2023
   Unai López,17,es ESP,CM,26-357,21,25,25,100.0,482,118,10,10,100.0,11,11,100.0,4,4,100.0,0,0.1,0.1,1,3,1,0,3,11,2022-2023
Isaac Palazón Camacho,7,es ESP,RM,27-299,79,35,47,74.5,602,177,15,16,93.8,16,18,88.9,3,8,37.5,1,0.5,0.4,3,1,3,0,7,11,2022-2023
   Salvi,14,es ESP,RM,31-206,11,6,7,85.7,113,46,4,4,100.0,1,1,100.0,1,1,100.0,0,0.1,0.1,1,2,2,1,2,11,2022-2023
Fran Garcia,3,es ESP,LB,23-069,90,38,48,79.2,641,194,19,22,86.4,13,16,81.3,3,4,75.0,0,0.0,0.0,0,6,1,0,6,11,2022-2023
Catena,5,es ESP,CB,27-359,90,47,50,94.0,1169,506,11,11,100.0,22,22,100.0,14,16,87.5,1,0.2,0.1,1,5,0,0,3,11,2022-2023
Florian Lejeune,19,fr FRA,CB,31-155,90,40,46,87.0,1013,384,11,12,91.7,15,16,93.8,14,18,77.8,0,0.0,0.0,0,7,1,0,6,11,2022-2023
Iván Balliu,20,al ALB,RB,30-294,90,42,56,75.0,604,271,21,25,84.0,18,22,81.8,0,3,0.0,0,0.1,0.2,2,1,1,0,4,11,2022-2023
Stole Dimitrievski,1,mk MKD,GK,28-301,90,20,23,87.0,513,397,5,5,100.0,11,11,100.0,4,7,57.1,0,0.0,0.0,0,2,0,0,0,11,2022-2023
Álvaro Negredo,18,es ESP,FW,37-063,55,6,9,66.7,102,0,3,4,75.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,11,2022-2023
   Lucas Pérez,15,es ESP,FW,34-042,35,13,17,76.5,152,4,10,10,100.0,2,4,50.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,11,2022-2023
Álex Fernández,8,es ESP,FW,30-007,45,8,11,72.7,94,20,6,6,100.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,11,2022-2023
   Fali,3,es ESP,CB,29-071,45,17,20,85.0,384,201,3,5,60.0,9,9,100.0,4,5,80.0,0,0.1,0.1,1,0,1,0,2,11,2022-2023
Brian Ocampo,14,uy URU,LM,23-119,55,4,7,57.1,39,14,4,5,80.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,11,2022-2023
   Anthony Lozano,9,hn HON,LM,29-180,35,9,11,81.8,120,9,7,7,100.0,2,4,50.0,0,0,,0,0.0,0.0,0,1,0,0,0,11,2022-2023
Rubén Alcaraz,4,es ESP,CM,31-174,60,11,19,57.9,194,88,7,11,63.6,2,3,66.7,2,5,40.0,0,0.1,0.2,1,1,0,0,0,11,2022-2023
Fede San Emeterio,24,es ESP,CM,25-220,80,22,26,84.6,348,48,14,15,93.3,6,7,85.7,2,2,100.0,0,0.0,0.0,0,1,0,0,0,11,2022-2023
   Awer Mabil,17,au AUS,CM,27-037,10,4,5,80.0,45,18,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,2,0,0,0,11,2022-2023
Rubén Sobrino,7,es ESP,RM,30-143,65,8,13,61.5,71,21,5,8,62.5,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,11,2022-2023
   Blanco,36,,MF,22-091,25,,,,,,,,,,,,,,,0,,,,,,,,11,2022-2023
Alfonso Espino,22,uy URU,LB,30-290,90,26,40,65.0,493,245,12,15,80.0,10,15,66.7,3,8,37.5,0,0.0,0.0,0,1,0,0,1,11,2022-2023
Víctor Chust,32,es ESP,CB,22-231,90,27,34,79.4,617,317,8,10,80.0,12,14,85.7,7,10,70.0,0,0.0,0.0,0,0,0,0,3,11,2022-2023
Luis Hernández,23,es ESP,"RB,CB",33-191,90,28,40,70.0,574,320,6,8,75.0,20,22,90.9,2,10,20.0,0,0.0,0.0,0,2,0,0,1,11,2022-2023
Isaac Carcelen,20,es ESP,RB,29-182,41,5,5,100.0,73,29,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,11,2022-2023
Jeremías Ledesma,1,ar ARG,GK,29-251,90,16,32,50.0,600,518,2,2,100.0,7,7,100.0,7,23,30.4,0,0.0,0.0,0,1,0,0,0,11,2022-2023
