player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Paulo Gazzaniga,ar ARG,30-306,90,7,1,6,85.7,2.2,8,19,42.1,23,7,60.9,45.4,7,71.4,57.7,18,1,5.6,2,17.3,13,2022-2023
Unai Simón,es ESP,25-146,90,10,2,8,80.0,1.4,1,7,14.3,23,11,8.7,28.0,5,100.0,63.4,20,1,5.0,0,10.0,13,2022-2023
David Soria,es ESP,29-215,90,4,0,4,100.0,0.6,9,23,39.1,17,4,64.7,44.5,16,75.0,54.1,11,0,0.0,1,21.5,13,2022-2023
Jeremías Ledesma,ar ARG,29-265,90,1,0,1,100.0,0.1,7,25,28.0,31,4,64.5,51.2,5,100.0,74.0,19,3,15.8,0,5.0,13,2022-2023
Jordi Masip,es ESP,33-306,90,2,1,1,50.0,0.8,2,2,100.0,19,4,5.3,25.4,5,20.0,26.0,10,0,0.0,0,20.0,13,2022-2023
Édgar Badía,es ESP,30-266,90,11,2,9,81.8,3.2,6,15,40.0,24,6,37.5,33.5,9,66.7,40.4,21,0,0.0,2,20.3,13,2022-2023
Agustín Marchesín,ar ARG,34-234,90,4,2,2,50.0,0.9,2,7,28.6,22,1,18.2,28.7,10,30.0,37.1,13,0,0.0,2,17.6,13,2022-2023
Aitor Fernández,es ESP,31-186,90,5,1,4,80.0,1.0,10,23,43.5,24,5,58.3,45.5,10,90.0,54.1,13,0,0.0,1,17.0,13,2022-2023
Marc-André ter Stegen,de GER,30-189,90,1,0,1,100.0,0.6,5,7,71.4,24,2,29.2,28.6,0,,,2,0,0.0,2,34.0,13,2022-2023
Fernando,es ESP,32-148,90,12,2,10,83.3,3.7,6,20,30.0,37,10,43.2,36.6,9,44.4,36.8,18,1,5.6,2,17.3,13,2022-2023
Jan Oblak,si SVN,29-303,90,2,1,1,50.0,0.9,2,4,50.0,12,3,25.0,28.8,5,20.0,27.6,7,0,0.0,0,13.0,13,2022-2023
Benjamin Lecomte,fr FRA,31-194,90,7,1,6,85.7,1.5,16,28,57.1,26,5,61.5,46.9,17,70.6,51.2,31,3,9.7,1,10.9,13,2022-2023
Álex Remiro,es ESP,27-227,90,3,1,2,66.7,0.3,16,38,42.1,32,0,84.4,53.0,11,100.0,68.8,24,0,0.0,0,9.0,13,2022-2023
Giorgi Mamardashvili,ge GEO,22-038,90,3,1,3,66.7,0.4,5,9,55.6,17,4,41.2,30.4,4,50.0,40.8,6,0,0.0,1,15.0,13,2022-2023
Gerónimo Rulli,ar ARG,30-170,90,5,2,3,60.0,1.5,1,1,100.0,20,7,5.0,23.4,2,0.0,24.5,6,0,0.0,2,26.0,13,2022-2023
Predrag Rajković,rs SRB,27-006,90,2,0,2,100.0,0.2,13,27,48.1,24,3,75.0,51.8,11,81.8,55.1,18,0,0.0,0,8.0,13,2022-2023
Claudio Bravo,cl CHI,39-207,90,5,1,4,80.0,0.6,8,29,27.6,22,2,77.3,46.2,12,100.0,65.0,22,0,0.0,0,9.5,13,2022-2023
Yassine Bounou,ma MAR,31-215,90,4,1,4,75.0,0.6,5,10,50.0,23,3,30.4,34.3,7,42.9,39.7,8,0,0.0,2,29.0,13,2022-2023
Stole Dimitrievski,mk MKD,28-317,90,2,2,0,50.0,1.5,2,13,15.4,11,3,27.3,33.8,12,83.3,61.3,18,0,0.0,3,28.3,13,2022-2023
Thibaut Courtois,be BEL,30-180,90,7,3,4,71.4,2.5,0,5,0.0,31,4,12.9,28.2,5,20.0,31.0,15,1,6.7,1,20.7,13,2022-2023
