player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Youssef En-Nesyri,15,ma MAR,FW,25-310,77,2,8,25.0,17,0,2,6,33.3,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,28,2022-2023
   Rafa Mir,12,es ESP,FW,25-293,13,8,11,72.7,87,5,6,7,85.7,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,28,2022-2023
Bryan Gil,25,es ESP,"LM,LW",22-055,77,13,21,61.9,158,58,9,11,81.8,4,6,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,2,28,2022-2023
   Alex Telles,3,br BRA,"LM,CM",30-113,13,2,3,66.7,26,6,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,28,2022-2023
Suso,7,es ESP,"CM,RW",29-139,72,20,27,74.1,421,161,8,8,100.0,8,10,80.0,4,8,50.0,1,0.1,0.2,1,1,0,0,1,28,2022-2023
   Gonzalo Montiel,2,ar ARG,"RB,CB",26-096,18,6,8,75.0,145,126,3,3,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,3,0,0,2,28,2022-2023
Érik Lamela,17,ar ARG,"RM,AM",31-034,60,9,16,56.3,139,12,3,7,42.9,5,5,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,28,2022-2023
   Óliver Torres,21,es ESP,"CM,RM",28-148,30,4,9,44.4,88,1,1,1,100.0,2,4,50.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,28,2022-2023
Pape Gueye,18,sn SEN,DM,24-073,18,9,10,90.0,144,28,5,5,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,3,28,2022-2023
Fernando,20,br BRA,"CM,DM",35-256,90,22,27,81.5,327,146,11,14,78.6,11,11,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,4,28,2022-2023
Marcos Acuña,19,ar ARG,LB,31-161,89,28,43,65.1,616,329,11,13,84.6,11,16,68.8,6,12,50.0,0,0.1,0.2,1,2,2,2,1,28,2022-2023
Nemanja Gudelj,6,rs SRB,CB,31-142,90,18,21,85.7,322,90,5,5,100.0,12,12,100.0,0,3,0.0,0,0.0,0.0,0,0,0,0,1,28,2022-2023
Loïc Bade,22,fr FRA,CB,22-361,90,18,25,72.0,380,90,4,4,100.0,13,16,81.3,1,5,20.0,0,0.0,0.0,0,0,0,0,1,28,2022-2023
Jesús Navas,16,es ESP,"RB,RM",37-137,90,27,40,67.5,453,173,11,13,84.6,15,19,78.9,1,6,16.7,0,0.0,0.0,0,3,0,0,3,28,2022-2023
Marko Dmitrović,1,rs SRB,GK,31-073,90,9,28,32.1,450,388,0,0,,3,3,100.0,6,25,24.0,0,0.0,0.0,0,3,1,0,0,28,2022-2023
Haris Seferović,22,ch SUI,FW,31-044,76,12,12,100.0,186,13,3,3,100.0,8,8,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,28,2022-2023
   Jørgen Strand Larsen,18,no NOR,CM,23-060,14,3,3,100.0,45,5,2,2,100.0,1,1,100.0,0,0,,1,0.1,0.0,2,0,0,0,0,28,2022-2023
Iago Aspas,10,es ESP,FW,35-249,90,39,48,81.3,678,134,19,22,86.4,14,14,100.0,5,9,55.6,0,0.0,0.1,0,7,0,0,8,28,2022-2023
Franco Cervi,11,ar ARG,LM,28-316,45,8,13,61.5,105,50,6,9,66.7,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,28,2022-2023
   Luca de la Torre,23,us USA,LM,24-319,45,31,35,88.6,481,99,15,18,83.3,15,15,100.0,1,1,100.0,0,0.0,0.0,0,4,0,0,6,28,2022-2023
Fran Beltrán,8,es ESP,CM,24-063,76,68,73,93.2,1364,154,19,20,95.0,43,45,95.6,6,6,100.0,0,0.0,0.0,0,10,0,0,7,28,2022-2023
   Óscar Rodríguez Arnaiz,5,es ESP,RM,24-283,14,9,12,75.0,167,31,3,5,60.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0,28,2022-2023
Renato Tapia,14,pe PER,CM,27-253,60,29,36,80.6,636,154,9,13,69.2,13,14,92.9,7,9,77.8,0,0.0,0.0,0,4,0,0,4,28,2022-2023
   Gonçalo Paciência,9,pt POR,CM,28-249,30,7,8,87.5,75,28,5,6,83.3,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,28,2022-2023
