player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Benjamin Lecomte,fr FRA,31-115,90,3,2,1,33.3,0.8,4,6,66.7,18,4,22.2,30.2,8,25.0,27.4,4,0,0.0,4,25.0,2,2022-2023
Stole Dimitrievski,mk MKD,28-237,90,1,0,1,100.0,0.2,2,20,10.0,30,7,40.0,38.3,13,61.5,46.5,27,1,3.7,0,6.5,2,2022-2023
Yassine Bounou,ma MAR,31-136,90,3,1,2,66.7,1.0,6,8,75.0,29,5,27.6,32.6,5,0.0,19.4,5,0,0.0,2,21.7,2,2022-2023
Sergio Asenjo,es ESP,33-052,90,2,1,1,50.0,0.9,8,27,29.6,33,5,42.4,38.4,16,81.3,58.0,33,0,0.0,3,21.5,2,2022-2023
Sergio Herrera,es ESP,29-076,90,2,0,2,100.0,0.3,7,22,31.8,20,2,65.0,48.5,10,90.0,62.9,7,0,0.0,0,,2,2022-2023
Jeremías Ledesma,ar ARG,29-188,90,3,2,1,100.0,2.2,5,18,27.8,26,5,42.3,37.9,11,63.6,50.5,16,0,0.0,0,18.0,2,2022-2023
Predrag Rajković,rs SRB,26-293,90,3,2,1,100.0,2.1,7,11,63.6,26,4,30.8,30.0,9,33.3,39.3,11,0,0.0,1,17.7,2,2022-2023
Rui Silva,pt POR,28-194,90,7,1,6,85.7,1.7,5,19,26.3,29,5,48.3,38.2,6,83.3,57.8,16,1,6.3,0,9.3,2,2022-2023
Agustín Marchesín,ar ARG,34-157,90,7,4,2,57.1,4.3,4,8,50.0,20,2,35.0,30.0,5,20.0,28.6,5,0,0.0,1,23.0,2,2022-2023
Thibaut Courtois,be BEL,30-101,90,2,1,1,100.0,1.2,1,9,11.1,37,6,13.5,24.9,8,50.0,42.3,19,2,10.5,0,4.3,2,2022-2023
Unai Simón,es ESP,25-071,90,0,0,0,,0.0,5,15,33.3,23,6,43.5,39.7,8,62.5,54.0,23,2,8.7,0,6.0,2,2022-2023
Giorgi Mamardashvili,ge GEO,21-326,90,2,1,1,50.0,1.0,2,9,22.2,38,8,21.1,25.3,2,50.0,36.0,16,2,12.5,3,15.9,2,2022-2023
Jan Oblak,si SVN,29-226,90,5,2,3,60.0,2.1,2,6,33.3,20,6,20.0,27.4,7,28.6,33.0,6,1,16.7,1,14.3,2,2022-2023
Gerónimo Rulli,ar ARG,30-093,90,5,0,5,100.0,1.2,4,13,30.8,50,5,20.0,28.9,9,33.3,32.8,24,2,8.3,0,12.3,2,2022-2023
Álex Remiro,es ESP,27-150,90,7,4,3,42.9,3.1,1,6,16.7,20,6,20.0,26.3,4,50.0,38.8,6,0,0.0,1,14.7,2,2022-2023
Marc-André ter Stegen,de GER,30-113,90,5,1,4,80.0,1.3,3,9,33.3,35,5,22.9,29.5,5,20.0,37.8,7,0,0.0,2,24.0,2,2022-2023
Édgar Badía,es ESP,30-191,90,7,1,6,85.7,1.3,1,4,25.0,21,6,19.0,31.4,3,0.0,22.3,9,1,11.1,0,14.8,2,2022-2023
Fernando,es ESP,32-073,90,3,1,2,66.7,0.3,2,5,40.0,20,6,15.0,26.1,14,14.3,25.9,20,2,10.0,0,10.0,2,2022-2023
Juan Carlos,es ESP,34-214,90,3,1,2,66.7,1.0,2,6,33.3,32,5,15.6,28.2,5,20.0,29.0,12,2,16.7,0,6.0,2,2022-2023
David Soria,es ESP,29-140,90,6,3,4,50.0,1.8,11,23,47.8,26,3,61.5,42.1,7,100.0,58.6,15,1,6.7,2,19.2,2,2022-2023
