player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Youssef En-Nesyri,15,ma MAR,FW,25-310,77,1,0,0,0,2,0,0,0,0,0,0,0,2,2,6,25.0,28,2022-2023
   Rafa Mir,12,es ESP,FW,25-293,13,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,66.7,28,2022-2023
Bryan Gil,25,es ESP,"LM,LW",22-055,77,0,0,0,0,2,0,3,0,2,0,0,0,4,0,1,0.0,28,2022-2023
   Alex Telles,3,br BRA,"LM,CM",30-113,13,1,0,0,4,0,0,1,0,1,0,0,0,1,0,1,0.0,28,2022-2023
Suso,7,es ESP,"CM,RW",29-139,72,0,0,0,1,1,1,7,0,0,0,0,0,4,0,0,,28,2022-2023
   Gonzalo Montiel,2,ar ARG,"RB,CB",26-096,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,28,2022-2023
Érik Lamela,17,ar ARG,"RM,AM",31-034,60,0,0,0,2,0,0,0,0,2,0,0,0,3,0,1,0.0,28,2022-2023
   Óliver Torres,21,es ESP,"CM,RM",28-148,30,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,50.0,28,2022-2023
Pape Gueye,18,sn SEN,DM,24-073,18,2,1,1,2,0,0,1,2,1,0,0,0,3,1,0,100.0,28,2022-2023
Fernando,20,br BRA,"CM,DM",35-256,90,0,0,0,1,0,0,0,0,1,0,0,0,5,3,1,75.0,28,2022-2023
Marcos Acuña,19,ar ARG,LB,31-161,89,0,1,0,0,3,0,7,1,1,0,0,0,7,2,0,100.0,28,2022-2023
Nemanja Gudelj,6,rs SRB,CB,31-142,90,0,0,0,0,0,0,0,3,1,0,0,0,3,0,1,0.0,28,2022-2023
Loïc Bade,22,fr FRA,CB,22-361,90,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,100.0,28,2022-2023
Jesús Navas,16,es ESP,"RB,RM",37-137,90,1,0,0,1,1,0,3,5,0,0,0,0,9,0,0,,28,2022-2023
Marko Dmitrović,1,rs SRB,GK,31-073,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,28,2022-2023
Haris Seferović,22,ch SUI,FW,31-044,76,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,50.0,28,2022-2023
   Jørgen Strand Larsen,18,no NOR,CM,23-060,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,2022-2023
Iago Aspas,10,es ESP,FW,35-249,90,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0.0,28,2022-2023
Franco Cervi,11,ar ARG,LM,28-316,45,1,0,0,2,1,0,0,0,1,0,0,0,2,0,1,0.0,28,2022-2023
