player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Mikel Oyarzabal,10,es ESP,FW,25-316,80,33,0,1,15,18,3,33,6,3,50.0,2,33.3,20,143,84,4,1,1,0,1,31,17,24,2022-2023
   Mohamed Ali Cho,11,fr FRA,FW,19-043,10,10,0,3,2,5,2,10,3,1,33.3,2,66.7,7,43,27,2,0,2,0,1,6,2,24,2022-2023
Carlos Fernández,9,es ESP,FW,26-285,60,27,0,1,9,17,8,27,4,3,75.0,1,25.0,15,71,9,0,2,0,2,1,24,8,24,2022-2023
   Alexander Sørloth,19,no NOR,FW,27-088,30,11,0,0,8,3,0,11,0,0,,0,,5,26,7,0,0,0,0,1,7,2,24,2022-2023
Takefusa Kubo,14,jp JPN,LM,21-272,90,39,0,1,12,27,6,39,5,1,20.0,4,80.0,22,191,107,4,3,2,1,2,33,9,24,2022-2023
Mikel Merino,8,es ESP,CM,26-254,90,89,4,11,54,25,6,89,1,1,100.0,0,0.0,37,151,52,1,3,0,3,0,62,3,24,2022-2023
Brais Méndez,23,es ESP,RM,26-055,60,47,0,0,31,18,1,47,3,1,33.3,1,33.3,24,107,69,2,3,0,3,1,25,5,24,2022-2023
   David Silva,21,es ESP,RM,37-054,30,25,1,1,10,14,3,25,1,0,0.0,1,100.0,11,63,20,0,1,0,0,0,19,4,24,2022-2023
Martín Zubimendi,3,es ESP,DM,24-029,90,69,1,11,45,13,0,69,1,0,0.0,1,100.0,21,189,107,0,3,0,1,1,43,3,24,2022-2023
Diego Rico,15,es ESP,LB,30-008,90,63,5,16,30,17,0,63,2,0,0.0,0,0.0,21,139,74,3,1,0,0,0,39,4,24,2022-2023
Robin Le Normand,24,es ESP,CB,26-112,90,83,5,29,52,3,2,83,0,0,,0,,42,361,285,5,1,0,0,0,54,0,24,2022-2023
