player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Eric García,24,es ESP,CB,22-019,90,5,4,3,2,0,1,1,100.0,0,1,0,1,2,7,3,0,19,2022-2023
Ronald Araújo,4,uy URU,CB,23-327,90,2,1,1,1,0,0,0,,0,1,0,1,0,2,3,0,19,2022-2023
Jules Koundé,23,fr FRA,RB,24-077,90,2,2,1,0,1,2,3,66.7,1,0,0,0,0,2,2,0,19,2022-2023
Marc-André ter Stegen,1,de GER,GK,30-273,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Youssef En-Nesyri,15,ma MAR,FW,25-241,70,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
   Rafa Mir,12,es ESP,FW,25-224,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Lucas Ocampos,5,ar ARG,LW,28-201,90,1,0,0,1,0,1,2,50.0,1,3,0,3,0,1,0,0,19,2022-2023
Suso,7,es ESP,RW,29-070,90,3,1,1,1,1,1,1,100.0,0,0,0,0,0,3,0,0,19,2022-2023
Ivan Rakitić,10,hr CRO,LM,34-324,61,5,0,0,3,2,4,4,100.0,0,3,0,3,0,5,0,0,19,2022-2023
   Joan Jordán,8,es ESP,LM,28-206,29,2,1,1,1,0,2,2,100.0,0,0,0,0,1,3,0,0,19,2022-2023
Fernando,20,br BRA,CM,35-187,70,1,1,0,1,0,0,1,0.0,1,4,2,2,0,1,1,0,19,2022-2023
   Papu Gómez,24,ar ARG,CM,34-347,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Óliver Torres,21,es ESP,RM,28-079,90,3,3,3,0,0,2,5,40.0,3,0,0,0,0,3,0,0,19,2022-2023
Marcos Acuña,19,ar ARG,LB,31-092,90,5,2,3,1,1,2,2,100.0,0,3,2,1,1,6,3,0,19,2022-2023
Karim Rekik,4,nl NED,CB,28-057,61,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,19,2022-2023
   Nemanja Gudelj,6,rs SRB,CB,31-073,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Loïc Bade,22,fr FRA,CB,22-292,90,2,1,1,1,0,2,2,100.0,0,1,0,1,1,3,1,0,19,2022-2023
Jesús Navas,16,es ESP,RB,37-068,38,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,19,2022-2023
   Gonzalo Montiel,2,ar ARG,RB,26-027,52,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,19,2022-2023
Yassine Bounou,13,ma MAR,GK,31-298,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Lucas Boyé,9,ar ARG,FW,26-334,63,3,3,1,2,0,0,1,0.0,1,0,0,0,0,3,3,0,19,2022-2023
   Ezequiel Ponce,19,ar ARG,FW,25-305,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Pere Milla,10,es ESP,"AM,FW,LM",30-127,73,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,19,2022-2023
   Nicolás Ezequiel Fernández,22,ar ARG,LM,23-017,17,2,1,2,0,0,0,0,,0,1,0,1,0,2,0,0,19,2022-2023
Fidel,16,es ESP,"AM,RM",33-093,63,2,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,19,2022-2023
   Josan,17,es ESP,RM,33-056,27,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,19,2022-2023
Gerard Gumbau,20,es ESP,"CM,LM",28-041,90,2,1,2,0,0,1,1,100.0,0,3,0,3,0,2,1,0,19,2022-2023
Omar Mascarell,21,es ESP,CM,29-360,83,2,1,1,1,0,1,2,50.0,1,3,1,2,2,4,1,0,19,2022-2023
   Raúl Guti,8,es ESP,CM,26-029,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Lautaro Blanco,2,ar ARG,"LB,WB",23-343,90,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,3,0,19,2022-2023
Helibelton Palacios,14,co COL,"WB,RB",29-231,63,2,1,2,0,0,1,1,100.0,0,0,0,0,1,3,2,0,19,2022-2023
   Lisandro Magallán,7,ar ARG,"RB,CB",29-123,27,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,19,2022-2023
Pedro Bigas,6,es ESP,CB,32-135,40,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,19,2022-2023
Enzo Roco,3,cl CHI,CB,30-165,90,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,4,0,19,2022-2023
Diego González,4,es ESP,"CB,RB",28-000,90,3,2,3,0,0,2,2,100.0,0,3,3,0,1,4,4,0,19,2022-2023
Édgar Badía,13,es ESP,GK,30-350,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,2022-2023
Borja Mayoral,19,es ESP,FW,25-298,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,19,2022-2023
Enes Ünal,10,tr TUR,FW,25-263,90,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,19,2022-2023
Carles Aleñá,11,es ESP,CM,25-023,90,1,1,0,1,0,1,2,50.0,1,2,1,1,1,2,0,0,19,2022-2023
Luis Milla,5,es ESP,CM,28-113,90,1,0,1,0,0,1,5,20.0,4,0,0,0,1,2,1,0,19,2022-2023
Ángel Algobia,16,es ESP,CM,23-219,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
   Gonzalo Villar,24,es ESP,CM,24-311,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Iglesias,21,es ESP,LB,24-209,90,4,2,2,2,0,0,0,,0,0,0,0,1,5,7,0,19,2022-2023
Omar Alderete,15,py PAR,CB,26-033,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,19,2022-2023
Domingos Duarte,6,pt POR,CB,27-324,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,1,0,19,2022-2023
Djené,2,tg TOG,CB,31-028,90,2,2,0,2,0,1,3,33.3,2,0,0,0,2,4,0,0,19,2022-2023
Damián Suárez,22,uy URU,RB,34-276,71,4,4,1,3,0,0,1,0.0,1,4,0,4,3,7,0,0,19,2022-2023
   Portu,9,es ESP,RB,30-252,19,2,1,0,0,2,1,1,100.0,0,1,0,1,0,2,0,0,19,2022-2023
David Soria,13,es ESP,GK,29-299,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Borja Iglesias,9,es ESP,FW,30-011,86,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
   Willian José,12,br BRA,FW,31-066,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Luiz Henrique,11,br BRA,LW,22-026,66,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,19,2022-2023
   Juanmi,7,es ESP,LW,29-253,24,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,19,2022-2023
Sergio Canales,10,es ESP,RW,31-346,90,2,0,0,1,1,1,2,50.0,1,2,0,2,0,2,0,0,19,2022-2023
Rodri,28,es ESP,AM,22-257,66,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0,19,2022-2023
   Nabil Fekir,8,fr FRA,AM,29-194,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
William Carvalho,14,pt POR,DM,30-296,89,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0,19,2022-2023
   Édgar González,3,es ESP,DM,25-302,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Guido Rodríguez,5,ar ARG,DM,28-291,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,3,0,19,2022-2023
Juan Miranda,33,es ESP,LB,23-009,90,1,1,0,1,0,0,0,,0,2,0,2,1,2,3,0,19,2022-2023
Luiz Felipe,19,it ITA,CB,25-312,90,1,0,0,1,0,1,1,100.0,0,2,0,2,2,3,4,0,19,2022-2023
Germán Pezzella,16,ar ARG,CB,31-215,90,0,0,0,0,0,0,0,,0,0,0,0,4,4,7,0,19,2022-2023
Youssouf Sabaly,23,sn SEN,RB,29-329,90,4,3,1,2,1,0,1,0.0,1,3,1,2,1,5,4,0,19,2022-2023
Rui Silva,13,pt POR,GK,28-355,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Sergio León,7,es ESP,FW,34-023,75,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
   Cyle Larin,25,ca CAN,FW,27-287,15,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,19,2022-2023
Darwin Machís,22,ve VEN,LW,29-356,90,1,0,0,1,0,1,1,100.0,0,1,0,1,1,2,0,0,19,2022-2023
Óscar Plano,10,es ESP,"RW,RM",31-352,90,3,0,0,2,1,0,1,0.0,1,1,0,1,0,3,2,0,19,2022-2023
Álvaro Aguado,6,es ESP,LM,26-273,59,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,19,2022-2023
   Gonzalo Plata,11,ec ECU,RW,22-089,31,4,3,1,2,1,1,2,50.0,1,2,0,2,0,4,0,0,19,2022-2023
Roque Mesa,17,es ESP,CM,33-236,75,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,19,2022-2023
   Monchu,8,es ESP,CM,23-138,15,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,19,2022-2023
Kike Pérez,4,es ESP,"RM,LM",25-349,90,3,2,1,1,1,0,4,0.0,4,1,0,1,1,4,0,0,19,2022-2023
Lucas Olaza,12,uy URU,LB,28-192,79,2,0,0,1,1,1,2,50.0,1,1,1,0,1,3,3,0,19,2022-2023
   David Torres,32,es ESP,LB,19-330,11,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,19,2022-2023
Javi Sánchez,5,es ESP,CB,25-321,90,3,2,2,1,0,2,2,100.0,0,1,1,0,0,3,6,0,19,2022-2023
Joaquín Fernández,24,es ESP,CB,26-243,90,0,0,0,0,0,0,1,0.0,1,2,2,0,1,1,7,0,19,2022-2023
Lucas Oliveira Rosa,39,br BRA,RB,22-301,45,3,0,1,0,2,0,0,,0,1,1,0,1,4,0,0,19,2022-2023
   Luis Pérez,2,es ESP,RB,27-359,45,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0,19,2022-2023
Jordi Masip,1,es ESP,GK,34-026,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Edinson Cavani,7,uy URU,FW,35-349,81,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
   Marcos André,22,br BRA,FW,26-101,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Samuel Lino,16,br BRA,"LW,FW",23-037,81,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0,19,2022-2023
   Justin Kluivert,9,nl NED,FW,23-269,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Samu Castillejo,11,es ESP,RW,28-011,75,0,0,0,0,0,0,4,0.0,4,3,0,3,1,1,0,0,19,2022-2023
   Jesus Vazquez,21,es ESP,WB,20-027,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Toni Lato,3,es ESP,LM,25-069,69,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,0,0,19,2022-2023
   Ilaix Moriba,8,gn GUI,"CM,LM",20-010,21,2,0,1,1,0,2,2,100.0,0,0,0,0,0,2,1,0,19,2022-2023
Yunus Musah,4,us USA,CM,20-061,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0,19,2022-2023
Domingos André Ribeiro Almeida,18,pt POR,"RM,CM",22-244,90,4,3,0,3,1,4,5,80.0,1,2,0,2,2,6,1,0,19,2022-2023
José Luis Gayà,14,es ESP,"LB,WB",27-249,81,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,2,0,19,2022-2023
   Dimitri Foulquier,20,fr FRA,WB,29-312,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Cenk Özkacar,15,tr TUR,CB,22-115,90,3,2,3,0,0,1,1,100.0,0,0,0,0,2,5,3,0,19,2022-2023
Eray Cömert,24,ch SUI,CB,24-359,90,3,2,2,1,0,1,1,100.0,0,1,0,1,1,4,7,0,19,2022-2023
Cristhian Mosquera,33,co COL,"RB,CB",18-216,90,3,1,2,1,0,3,4,75.0,1,1,0,1,0,3,2,0,19,2022-2023
Giorgi Mamardashvili,25,ge GEO,GK,22-122,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Ezequiel Ávila,9,ar ARG,FW,28-357,59,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0,19,2022-2023
   Ante Budimir,17,hr CRO,FW,31-191,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,19,2022-2023
Abdessamad Ezzalzouli,12,ma MAR,LW,21-043,77,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0,19,2022-2023
   Kike Barja,11,es ESP,LW,25-303,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Rubén García,14,es ESP,RW,29-199,59,1,1,0,1,0,0,2,0.0,2,2,0,2,0,1,0,0,19,2022-2023
   Jon Moncayola,7,es ESP,RW,24-261,31,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,19,2022-2023
Moi Gómez,16,es ESP,LM,28-220,90,2,1,0,2,0,2,3,66.7,1,0,0,0,0,2,0,0,19,2022-2023
Lucas Torró,6,es ESP,CM,28-194,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,19,2022-2023
Pablo Ibáñez,19,es ESP,RM,24-131,59,2,1,0,1,1,1,2,50.0,1,1,0,1,1,3,0,0,19,2022-2023
   Darko Brašanac,8,rs SRB,RM,30-351,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Manu Sánchez,20,es ESP,LB,22-158,90,1,1,1,0,0,1,1,100.0,0,3,1,2,0,1,1,0,19,2022-2023
David García,5,es ESP,CB,28-349,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,19,2022-2023
Aridane Hernández,23,es ESP,CB,33-312,90,2,0,1,1,0,1,2,50.0,1,0,0,0,4,6,2,0,19,2022-2023
Diego Moreno,35,es ESP,RB,21-222,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,2022-2023
   Kiké,18,es ESP,RB,33-065,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Aitor Fernández,25,es ESP,GK,31-271,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,19,2022-2023
Ángel Correa,10,ar ARG,FW,27-326,64,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,19,2022-2023
   Álvaro Morata,19,es ESP,FW,30-098,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,2022-2023
Antoine Griezmann,8,fr FRA,"FW,RM",31-314,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,19,2022-2023
Thomas Lemar,11,fr FRA,LM,27-078,45,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0,19,2022-2023
   Yannick Carrasco,21,be BEL,LM,29-147,45,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,19,2022-2023
Pablo Barrios,24,es ESP,CM,19-228,64,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,19,2022-2023
   Saúl Ñíguez,17,es ESP,CM,28-069,26,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,19,2022-2023
Koke,6,es ESP,CM,31-021,86,2,2,1,1,0,0,1,0.0,1,2,1,1,1,3,0,0,19,2022-2023
   Geoffrey Kondogbia,4,cf CTA,CM,29-348,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,2022-2023
Rodrigo De Paul,5,ar ARG,RM,28-250,86,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,0,0,19,2022-2023
   Axel Witsel,20,be BEL,"CB,RM",34-017,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,2022-2023
Reinildo Mandava,23,mz MOZ,LB,29-008,90,3,1,3,0,0,1,1,100.0,0,0,0,0,0,3,5,0,19,2022-2023
Mario Hermoso,22,es ESP,CB,27-225,90,2,1,1,0,1,0,1,0.0,1,1,0,1,0,2,4,0,19,2022-2023
José María Giménez,2,uy URU,CB,28-009,90,2,1,2,0,0,0,1,0.0,1,0,0,0,1,3,5,0,19,2022-2023
Nahuel Molina,16,ar ARG,RB,24-298,90,3,2,3,0,0,1,5,20.0,4,1,0,1,0,3,3,0,19,2022-2023
Jan Oblak,13,si SVN,GK,30-022,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Iago Aspas,10,es ESP,FW,35-181,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,19,2022-2023
Gabriel Veiga,24,es ESP,"FW,CM",20-247,81,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,19,2022-2023
   Franco Cervi,11,ar ARG,"LM,CM",28-248,9,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,19,2022-2023
Luca de la Torre,23,us USA,LM,24-251,84,2,0,1,1,0,0,0,,0,0,0,0,1,3,0,0,19,2022-2023
   Kevin Vázquez,20,es ESP,RB,29-312,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,19,2022-2023
Óscar Rodríguez Arnaiz,5,es ESP,CM,24-215,45,3,3,2,1,0,2,2,100.0,0,0,0,0,0,3,1,0,19,2022-2023
   Jørgen Strand Larsen,18,no NOR,FW,22-357,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,19,2022-2023
Renato Tapia,14,pe PER,CM,27-185,45,2,1,0,1,1,1,2,50.0,1,1,0,1,0,2,1,0,19,2022-2023
   Fran Beltrán,8,es ESP,CM,23-360,45,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,19,2022-2023
Carles Pérez,7,es ESP,RM,24-347,89,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,19,2022-2023
   Augusto Solari,21,ar ARG,RM,31-026,1,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,19,2022-2023
Javi Galán,17,es ESP,LB,28-071,90,4,3,2,2,0,1,2,50.0,1,4,0,4,0,4,3,0,19,2022-2023
Unai Núñez,4,es ESP,CB,25-364,90,3,1,2,1,0,3,4,75.0,1,0,0,0,2,5,2,0,19,2022-2023
Joseph Aidoo,15,gh GHA,CB,27-122,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,7,0,19,2022-2023
Óscar Mingueza,3,es ESP,"RB,CM",23-261,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0,19,2022-2023
Agustín Marchesín,1,ar ARG,GK,34-319,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Gorka Guruzeta,12,es ESP,"FW,LW",26-139,90,2,2,0,2,0,2,2,100.0,0,1,0,1,0,2,0,0,19,2022-2023
Álex Berenguer,7,es ESP,"LW,RW",27-209,90,3,3,1,1,1,0,2,0.0,2,0,0,0,0,3,0,0,19,2022-2023
Nico Williams,11,es ESP,RW,20-201,65,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,19,2022-2023
   Oier Zarraga,19,es ESP,DM,24-025,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Iker Muniain,10,es ESP,AM,30-041,66,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,19,2022-2023
   Raúl García,22,es ESP,FW,36-202,24,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,19,2022-2023
Dani García,14,es ESP,DM,32-250,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,19,2022-2023
   Mikel Vesga,6,es ESP,DM,29-253,25,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,19,2022-2023
Ander Herrera,23,es ESP,DM,33-168,45,2,2,0,2,0,0,0,,0,1,0,1,1,3,0,0,19,2022-2023
   Oihan Sancet,8,es ESP,"AM,DM",22-279,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Yuri Berchiche,17,es ESP,LB,32-353,90,2,0,0,2,0,0,0,,0,3,1,2,0,2,2,0,19,2022-2023
Daniel Vivian,3,es ESP,CB,23-198,90,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,6,0,19,2022-2023
Yeray Álvarez,5,es ESP,CB,28-005,90,0,0,0,0,0,0,0,,0,1,1,0,4,4,3,0,19,2022-2023
Iñigo Lekue,15,es ESP,RB,29-270,72,3,3,3,0,0,2,3,66.7,1,2,1,1,1,4,1,0,19,2022-2023
   Óscar de Marcos,18,es ESP,RB,33-290,18,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,19,2022-2023
Unai Simón,1,es ESP,GK,25-232,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Karim Benzema,9,fr FRA,FW,35-041,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,19,2022-2023
Vinicius Júnior,20,br BRA,LW,22-201,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,19,2022-2023
Rodrygo,21,br BRA,RW,22-020,90,3,2,0,1,2,1,1,100.0,0,1,0,1,1,4,0,0,19,2022-2023
Dani Ceballos,19,es ESP,LM,26-175,76,2,1,0,2,0,0,1,0.0,1,0,0,0,2,4,0,0,19,2022-2023
   Marco Asensio,11,es ESP,LM,27-008,14,1,1,1,0,0,0,0,,0,1,1,0,0,1,0,0,19,2022-2023
Toni Kroos,8,de GER,CM,33-025,90,3,3,1,2,0,2,3,66.7,1,2,0,2,2,5,0,0,19,2022-2023
Federico Valverde,15,uy URU,RM,24-191,76,2,0,1,1,0,1,1,100.0,0,2,1,1,0,2,0,0,19,2022-2023
   Luka Modrić,10,hr CRO,RM,37-142,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,2022-2023
Eduardo Camavinga,12,fr FRA,LB,20-080,90,2,2,0,0,2,0,4,0.0,4,0,0,0,0,2,1,0,19,2022-2023
Antonio Rüdiger,22,de GER,CB,29-332,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,19,2022-2023
Éder Militão,3,br BRA,CB,25-011,90,4,4,0,3,1,1,1,100.0,0,0,0,0,1,5,4,0,19,2022-2023
Nacho,6,es ESP,RB,33-011,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,19,2022-2023
Thibaut Courtois,1,be BEL,GK,30-263,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Alexander Sørloth,19,no NOR,FW,27-055,83,3,0,0,1,2,2,3,66.7,1,0,0,0,0,3,3,0,19,2022-2023
   Carlos Fernández,9,es ESP,FW,26-252,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2022-2023
Takefusa Kubo,14,jp JPN,"LW,RW",21-239,90,2,2,2,0,0,1,2,50.0,1,1,0,1,0,2,0,0,19,2022-2023
Mikel Oyarzabal,10,es ESP,RW,25-283,54,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,19,2022-2023
   Pablo Marín,42,es ESP,RM,19-210,36,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,0,0,19,2022-2023
Asier Illarramendi,4,es ESP,LM,32-327,90,2,0,2,0,0,1,6,16.7,5,2,2,0,2,4,3,0,19,2022-2023
Martín Zubimendi,3,es ESP,"CM,CB",23-361,90,1,0,0,1,0,0,1,0.0,1,2,0,2,0,1,1,0,19,2022-2023
