player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Nicolas Jackson,15,sn SEN,FW,21-349,90,11,17,64.7,154,0,8,10,80.0,2,3,66.7,1,1,100.0,0,0.2,0.0,2,0,0,0,1,38,2022-2023
Yeremi Pino,21,es ESP,LW,20-227,90,37,41,90.2,575,10,22,24,91.7,13,13,100.0,2,2,100.0,0,0.1,0.0,1,0,0,0,0,38,2022-2023
Samuel Chukwueze,11,ng NGA,RW,24-013,65,34,38,89.5,535,104,18,20,90.0,14,15,93.3,2,3,66.7,0,0.1,0.1,3,2,2,0,4,38,2022-2023
   Alex Baena,16,es ESP,"DM,RW",21-319,25,18,23,78.3,325,139,9,10,90.0,8,9,88.9,1,4,25.0,0,0.2,0.2,1,2,2,0,7,38,2022-2023
Manu Trigueros,14,es ESP,AM,31-230,65,42,45,93.3,753,254,19,19,100.0,18,19,94.7,4,5,80.0,0,0.1,0.1,2,12,2,1,12,38,2022-2023
   Giovani Lo Celso,17,ar ARG,"RW,AM",27-056,25,17,23,73.9,409,71,4,5,80.0,9,11,81.8,4,7,57.1,0,0.1,0.1,2,0,1,0,3,38,2022-2023
Étienne Capoue,6,fr FRA,"DM,AM",34-328,90,43,50,86.0,707,101,24,26,92.3,15,16,93.8,4,6,66.7,0,0.0,0.0,0,4,0,0,3,38,2022-2023
Daniel Parejo,10,es ESP,DM,34-049,90,87,95,91.6,1668,615,35,38,92.1,39,39,100.0,11,14,78.6,0,0.0,0.1,2,12,2,0,16,38,2022-2023
Alberto Moreno,18,es ESP,LB,30-334,84,52,60,86.7,963,253,26,30,86.7,18,19,94.7,7,10,70.0,0,0.3,0.5,1,3,1,1,5,38,2022-2023
   Pascu,43,es ESP,LB,20-056,6,2,3,66.7,27,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,38,2022-2023
Pau Torres,4,es ESP,CB,26-139,90,71,80,88.8,1500,418,21,22,95.5,39,41,95.1,11,16,68.8,0,0.0,0.0,0,8,0,0,5,38,2022-2023
Aïssa Mandi,23,dz ALG,"CB,RB",31-225,84,61,65,93.8,1210,390,24,26,92.3,23,24,95.8,13,14,92.9,0,0.0,0.0,0,8,0,0,4,38,2022-2023
   Johan Mojica,12,co COL,RB,30-287,6,4,6,66.7,85,61,2,3,66.7,1,1,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,38,2022-2023
Kiko Femenía,2,es ESP,RB,32-122,45,41,45,91.1,626,125,22,23,95.7,15,17,88.2,2,2,100.0,0,0.0,0.0,1,2,0,0,4,38,2022-2023
   Jorge Cuenca,5,es ESP,CB,23-199,45,27,30,90.0,563,146,8,10,80.0,15,15,100.0,4,5,80.0,0,0.0,0.0,0,3,0,0,4,38,2022-2023
Filip Jørgensen,35,dk DEN,GK,21-049,90,20,20,100.0,449,329,5,5,100.0,9,9,100.0,6,6,100.0,0,0.0,0.0,0,0,0,0,0,38,2022-2023
Antoine Griezmann,8,fr FRA,"FW,RM",32-075,90,30,35,85.7,496,132,12,13,92.3,14,14,100.0,3,5,60.0,2,1.1,0.2,3,2,2,0,4,38,2022-2023
Ángel Correa,10,ar ARG,FW,28-087,84,11,15,73.3,185,58,6,7,85.7,5,5,100.0,0,3,0.0,0,0.2,0.2,1,2,0,0,2,38,2022-2023
   Thomas Lemar,11,fr FRA,"LM,FW",27-204,6,3,4,75.0,28,6,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,1,38,2022-2023
Saúl Ñíguez,17,es ESP,"CM,LB",28-195,90,20,23,87.0,215,91,13,14,92.9,3,3,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,2,38,2022-2023
Koke,6,es ESP,CM,31-147,90,43,52,82.7,603,218,26,29,89.7,9,12,75.0,4,7,57.1,0,0.0,0.0,0,2,0,0,2,38,2022-2023
Pablo Barrios,24,es ESP,CM,19-354,90,30,38,78.9,420,95,19,21,90.5,9,11,81.8,1,1,100.0,0,0.1,0.2,1,2,1,0,2,38,2022-2023
Sergio Reguilón,3,es ESP,LB,26-170,83,19,24,79.2,212,63,16,17,94.1,2,5,40.0,0,0,,0,0.0,0.0,0,1,0,0,0,38,2022-2023
   Álvaro Morata,19,es ESP,"FW,LB",30-224,7,5,5,100.0,108,4,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,38,2022-2023
Mario Hermoso,22,es ESP,CB,27-351,90,36,42,85.7,648,316,22,23,95.7,8,10,80.0,6,8,75.0,0,0.0,0.0,0,5,0,0,2,38,2022-2023
Axel Witsel,20,be BEL,CB,34-143,69,15,17,88.2,218,94,8,8,100.0,5,5,100.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,38,2022-2023
Stefan Savić,15,me MNE,CB,32-147,90,16,21,76.2,253,128,8,8,100.0,6,8,75.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,38,2022-2023
Nahuel Molina,16,ar ARG,RB,25-059,90,25,33,75.8,370,192,15,17,88.2,9,12,75.0,1,2,50.0,0,0.1,0.1,1,2,2,0,3,38,2022-2023
Ivo Grbić,1,hr CRO,GK,27-137,84,15,22,68.2,454,290,4,4,100.0,2,2,100.0,9,16,56.3,0,0.0,0.0,0,0,0,0,0,38,2022-2023
   Antonio Gomis,31,es ESP,GK,20-015,6,0,3,0.0,0,0,0,0,,0,0,,0,3,0.0,0,0.0,0.0,0,0,0,0,0,38,2022-2023
Alexander Sørloth,19,no NOR,FW,27-181,74,7,9,77.8,117,36,4,6,66.7,1,1,100.0,2,2,100.0,1,0.1,0.0,1,0,1,0,1,38,2022-2023
   Carlos Fernández,9,es ESP,FW,27-013,16,3,3,100.0,37,2,1,1,100.0,1,1,100.0,0,0,,0,0.2,0.0,1,0,0,0,0,38,2022-2023
Ander Barrenetxea,7,es ESP,LM,21-159,61,15,23,65.2,204,44,10,12,83.3,4,5,80.0,1,2,50.0,1,0.1,0.1,1,1,0,0,1,38,2022-2023
   Ander Guevara,16,es ESP,DM,25-332,29,16,17,94.1,238,66,9,10,90.0,6,6,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2,38,2022-2023
Asier Illarramendi,4,es ESP,CM,33-088,60,37,41,90.2,517,137,20,22,90.9,12,13,92.3,2,2,100.0,0,0.0,0.0,1,2,0,0,3,38,2022-2023
   Mikel Oyarzabal,10,es ESP,LM,26-044,30,7,10,70.0,134,52,3,3,100.0,3,4,75.0,1,1,100.0,0,0.1,0.1,1,0,2,1,2,38,2022-2023
Brais Méndez,23,es ESP,CM,26-148,90,50,65,76.9,656,168,30,30,100.0,11,17,64.7,4,10,40.0,0,0.3,0.2,5,1,2,0,7,38,2022-2023
Takefusa Kubo,14,jp JPN,RM,22-000,71,20,31,64.5,301,84,10,15,66.7,7,11,63.6,1,1,100.0,0,0.2,0.1,2,2,2,0,3,38,2022-2023
