player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Joselu,9,es ESP,FW,32-145,90,0,0,0,0,0,0,0,,0,3,1,2,0,0,0,0,2,2022-2023
Nico Ribaudo,21,es ESP,LW,21-130,34,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2,2022-2023
   Fernando Calero,5,es ESP,CB,26-339,56,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,2,2022-2023
Rubén,27,es ESP,"RW,RM",21-196,63,3,2,2,1,0,3,3,100.0,0,0,0,0,3,6,0,0,2,2022-2023
   Javi Puado,7,es ESP,LM,24-086,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Sergi Darder,10,es ESP,"CM,LM",28-240,90,1,0,0,0,1,0,2,0.0,2,0,0,0,0,1,0,0,2,2022-2023
Vinicius Souza,12,br BRA,"CM,CB",23-063,90,3,2,1,2,0,0,0,,0,0,0,0,4,7,1,0,2,2022-2023
Edu Expósito,20,es ESP,"RM,LM",26-018,76,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,2,2022-2023
   Keidi Bare,8,al ALB,RM,24-356,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Brian Oliván,14,es ESP,LB,28-140,76,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,2,2022-2023
   Luca Koleosho,30,it ITA,LB,17-338,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Leandro Cabrera,4,uy URU,CB,31-063,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,2,2022-2023
Sergi Gómez,24,es ESP,CB,30-144,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Óscar Gil,2,es ESP,RB,25-115,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,2022-2023
Benjamin Lecomte,13,fr FRA,GK,31-115,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Sergio Camello,34,es ESP,FW,21-190,73,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,2,2022-2023
   Radamel Falcao,9,co COL,FW,36-190,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Álvaro García,18,es ESP,LW,29-296,84,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,2,2022-2023
   Randy Ntekja,11,fr FRA,"CM,LW",24-256,6,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,2,2022-2023
Isaac Palazón Camacho,7,es ESP,RW,27-235,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,2,2022-2023
   Salvi,14,es ESP,"RW,CM",31-142,34,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,2,2022-2023
Óscar Trejo,8,ar ARG,"DM,AM",34-115,56,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0,2,2022-2023
   Óscar Valentín,23,es ESP,"DM,CM",27-364,34,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,1,0,2,2022-2023
Pathé Ciss,21,sn SEN,"CB,DM",28-156,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,7,0,2,2022-2023
Unai López,17,es ESP,DM,26-293,84,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,2,2022-2023
   Mario Suárez,4,es ESP,"CB,DM",35-176,6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2,2022-2023
Fran Garcia,3,es ESP,LB,23-005,90,1,1,0,0,1,1,3,33.3,2,3,0,3,1,2,1,0,2,2022-2023
Catena,5,es ESP,CB,27-295,90,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,9,0,2,2022-2023
Florian Lejeune,19,fr FRA,CB,31-091,15,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,2,2022-2023
Iván Balliu,20,al ALB,RB,30-230,90,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,8,0,2,2022-2023
Stole Dimitrievski,1,mk MKD,GK,28-237,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2,2022-2023
Rafa Mir,12,es ESP,FW,25-062,62,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
   Youssef En-Nesyri,15,ma MAR,FW,25-079,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Papu Gómez,24,ar ARG,LW,34-185,67,0,0,0,0,0,0,0,,0,2,0,2,1,1,2,0,2,2022-2023
   Isco,22,es ESP,"LW,LM",30-120,23,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,2,2022-2023
Érik Lamela,17,ar ARG,"RW,LW",30-168,90,4,3,0,3,1,2,3,66.7,1,3,0,3,1,5,0,0,2,2022-2023
Óliver Torres,21,es ESP,LM,27-282,78,3,1,0,3,0,2,3,66.7,1,0,0,0,1,4,0,0,2,2022-2023
   Ivan Rakitić,10,hr CRO,"RM,LM",34-162,12,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2,2022-2023
Fernando,20,br BRA,CM,35-025,90,3,2,1,2,0,0,0,,0,0,0,0,0,3,0,0,2,2022-2023
Joan Jordán,8,es ESP,RM,28-044,63,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,2,2022-2023
   Lucas Ocampos,5,ar ARG,"RM,RW",28-039,27,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,2,2022-2023
Marcos Acuña,19,ar ARG,LB,30-295,77,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,2,0,2,2022-2023
   Alex Telles,3,br BRA,LB,29-247,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Karim Rekik,4,nl NED,CB,27-260,90,0,0,0,0,0,0,0,,0,1,0,1,3,3,1,0,2,2022-2023
Tanguy Nianzou,14,fr FRA,CB,20-073,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,2,2022-2023
Gonzalo Montiel,2,ar ARG,RB,25-230,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0,2,2022-2023
Yassine Bounou,13,ma MAR,GK,31-136,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Sergi Guardiola,16,es ESP,FW,31-082,66,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,2,2022-2023
   Monchu,8,es ESP,FW,22-340,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2022-2023
Anuar,23,ma MAR,LW,27-216,90,3,3,0,1,2,0,0,,0,1,0,1,2,5,2,0,2,2022-2023
Iván Sánchez,21,es ESP,RW,29-330,66,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,2,2022-2023
