player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Iago Aspas,10,es ESP,FW,35-032,90,0,0,0,0,2,1,2,0,0,0,0,0,2,0,2,0.0,4,2022-2023
Carles Pérez,7,es ESP,FW,24-198,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0.0,4,2022-2023
   Jørgen Strand Larsen,18,no NOR,FW,22-208,45,1,0,0,1,1,1,0,0,0,0,0,0,2,4,0,100.0,4,2022-2023
Óscar Rodríguez Arnaiz,5,es ESP,LM,24-066,66,0,0,0,0,2,0,4,1,0,0,0,0,5,0,0,,4,2022-2023
   Augusto Solari,21,ar ARG,"LM,RM",30-242,24,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,,4,2022-2023
Fran Beltrán,8,es ESP,"CM,DM",23-211,82,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,0.0,4,2022-2023
   Luca de la Torre,23,us USA,CM,24-102,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,4,2022-2023
Franco Cervi,11,ar ARG,"RM,LM",28-099,90,0,0,0,3,6,0,2,1,2,0,0,0,6,0,2,0.0,4,2022-2023
Renato Tapia,14,pe PER,DM,27-036,45,0,0,0,0,2,0,1,1,0,0,0,0,1,1,1,50.0,4,2022-2023
   Gabriel Veiga,28,es ESP,"CM,DM",20-098,45,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,4,2022-2023
Javi Galán,17,es ESP,LB,27-287,90,0,0,0,2,4,0,3,0,4,0,0,0,8,1,2,33.3,4,2022-2023
Unai Núñez,4,es ESP,CB,25-215,90,0,0,0,3,1,0,0,3,0,0,0,0,5,3,1,75.0,4,2022-2023
Joseph Aidoo,15,gh GHA,CB,26-338,90,0,0,0,0,0,0,0,1,1,0,0,0,7,1,3,25.0,4,2022-2023
Hugo Mallo,2,es ESP,RB,31-072,82,0,0,0,1,2,1,2,0,2,0,0,0,2,0,1,0.0,4,2022-2023
   Óscar Mingueza,3,es ESP,RB,23-112,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,4,2022-2023
Agustín Marchesín,1,ar ARG,GK,34-170,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,4,2022-2023
Anthony Lozano,9,hn HON,FW,29-130,62,1,0,0,1,3,0,0,0,0,0,0,0,3,5,4,55.6,4,2022-2023
   Lucas Pérez,15,es ESP,FW,33-357,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,4,2022-2023
Blanco,36,,AM,22-041,73,0,0,0,1,1,0,0,1,2,,,0,,,,,4,2022-2023
   Álvaro Giménez,19,es ESP,FW,31-106,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,4,2022-2023
Brian Ocampo,14,uy URU,LM,23-069,73,0,0,0,3,1,0,3,0,1,0,0,0,6,1,0,100.0,4,2022-2023
   Álex Fernández,8,es ESP,CM,29-322,17,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,4,2022-2023
Tomás Alarcón,12,cl CHI,CM,23-226,90,0,0,0,1,1,0,4,1,2,0,0,0,8,0,0,,4,2022-2023
Iván Alejo,11,es ESP,RM,27-204,62,0,0,0,3,3,0,1,0,4,0,0,0,5,1,1,50.0,4,2022-2023
   Rubén Sobrino,7,es ESP,RM,30-093,28,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,,4,2022-2023
Fede San Emeterio,24,es ESP,DM,25-170,62,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,100.0,4,2022-2023
   Theo Bongonda,10,cd COD,"LM,DM",26-286,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,4,2022-2023
Alfonso Espino,22,uy URU,LB,30-240,90,0,0,0,3,0,0,1,2,3,0,0,0,7,0,0,,4,2022-2023
Víctor Chust,32,es ESP,CB,22-181,90,0,0,0,1,0,0,0,1,0,0,0,0,6,2,2,50.0,4,2022-2023
Luis Hernández,23,es ESP,CB,33-141,90,0,0,0,1,1,0,0,0,1,0,0,0,3,1,2,33.3,4,2022-2023
Joseba Zaldúa,2,es ESP,RB,30-070,90,1,0,0,2,0,0,3,2,0,0,0,0,4,2,0,100.0,4,2022-2023
Jeremías Ledesma,1,ar ARG,GK,29-201,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2022-2023
Vedat Muriqi,7,xk KVX,FW,28-132,90,1,0,0,1,2,1,1,0,0,0,0,0,2,1,3,25.0,4,2022-2023
Lee Kang-in,19,kr KOR,FW,21-196,90,0,0,0,2,0,0,11,0,2,0,0,0,0,0,1,0.0,4,2022-2023
Dani Rodríguez,14,es ESP,CM,34-089,72,0,0,0,2,2,0,1,0,0,0,0,0,4,0,3,0.0,4,2022-2023
   Abdón Prats,9,es ESP,CM,29-270,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,4,2022-2023
Rodrigo Battaglia,16,ar ARG,CM,31-053,89,1,0,0,1,2,0,1,1,1,0,0,0,4,1,0,100.0,4,2022-2023
   Iñigo Ruiz de Galarreta,4,es ESP,CM,29-028,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,4,2022-2023
Antonio Sánchez,10,es ESP,CM,25-245,59,1,0,0,2,0,0,1,2,0,0,0,0,2,0,1,0.0,4,2022-2023
   Clément Grenier,8,fr FRA,CM,31-239,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,4,2022-2023
Jaume Costa,18,es ESP,LB,34-169,90,0,0,0,3,1,0,2,0,2,0,0,0,4,2,2,50.0,4,2022-2023
Copete,6,es ESP,CB,22-328,90,1,0,0,6,0,0,0,3,3,0,1,0,2,1,1,50.0,4,2022-2023
Antonio Raillo,21,es ESP,CB,30-330,90,0,0,0,3,0,0,0,0,1,0,0,0,2,5,1,83.3,4,2022-2023
Martin Valjent,24,sk SVK,CB,26-266,90,0,0,0,1,0,0,0,0,2,0,0,0,5,1,0,100.0,4,2022-2023
Pablo Maffeo,15,es ESP,RB,25-053,90,0,0,0,1,0,0,2,1,1,0,0,0,6,0,0,,4,2022-2023
Predrag Rajković,1,rs SRB,GK,26-307,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2022-2023
Valentín Castellanos,9,ar ARG,FW,23-335,77,1,0,0,1,3,1,0,0,0,0,0,0,3,1,4,20.0,4,2022-2023
   Manu Vallejo,25,es ESP,FW,25-201,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,4,2022-2023
Rodrigo Riquelme,17,es ESP,"LW,RW",22-154,78,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0.0,4,2022-2023
   Samuel Sáiz,10,es ESP,RW,31-224,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,4,2022-2023
Reinier,19,br BRA,RW,20-227,64,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,,4,2022-2023
   Toni Villa,12,es ESP,LW,27-239,26,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,4,2022-2023
Miguel Gutiérrez,3,es ESP,LM,21-038,89,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,,4,2022-2023
   Bernardo Espinosa,2,co COL,LM,33-054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2022-2023
Aleix García,14,es ESP,CM,25-067,90,0,0,0,0,1,0,4,3,1,0,0,0,4,1,0,100.0,4,2022-2023
Oriol Romeu,18,es ESP,CM,30-344,90,1,0,0,5,2,0,0,1,0,0,0,0,5,1,1,50.0,4,2022-2023
