player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Kiké,18,es ESP,FW,33-154,59,11,16,68.8,148,8,7,8,87.5,3,3,100.0,1,4,25.0,0,0.1,0.0,2,0,1,0,1,32,2022-2023
   Ante Budimir,17,hr CRO,FW,31-280,31,6,8,75.0,90,19,2,3,66.7,4,4,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,32,2022-2023
Moi Gómez,16,es ESP,"DM,LW",28-309,90,38,48,79.2,766,206,14,16,87.5,17,18,94.4,7,14,50.0,0,0.4,0.1,3,6,2,2,6,32,2022-2023
Kike Barja,11,es ESP,"RW,LW",26-027,68,15,25,60.0,205,55,10,14,71.4,3,7,42.9,1,2,50.0,0,0.0,0.0,0,0,0,0,2,32,2022-2023
   Ezequiel Ávila,9,ar ARG,"RW,LW",29-081,22,2,5,40.0,85,37,0,0,,0,1,0.0,2,4,50.0,0,0.0,0.0,0,0,1,0,2,32,2022-2023
Aimar Oroz,22,es ESP,AM,21-152,73,13,21,61.9,169,33,8,14,57.1,5,6,83.3,0,0,,0,0.0,0.0,0,0,0,0,0,32,2022-2023
   Pablo Ibáñez,19,es ESP,AM,24-220,17,7,10,70.0,71,29,6,7,85.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,32,2022-2023
Iker Muñoz,34,es ESP,DM,20-174,73,33,40,82.5,735,138,10,12,83.3,15,17,88.2,8,11,72.7,0,0.0,0.0,0,3,0,0,3,32,2022-2023
   Lucas Torró,6,es ESP,DM,28-283,17,4,7,57.1,50,13,3,4,75.0,1,1,100.0,0,1,0.0,0,0.1,0.0,1,0,0,0,0,32,2022-2023
Jon Moncayola,7,es ESP,"RB,DM",24-350,90,50,71,70.4,1124,491,17,22,77.3,22,30,73.3,11,18,61.1,0,0.0,0.1,1,6,3,1,9,32,2022-2023
Manu Sánchez,20,es ESP,LB,22-247,90,35,48,72.9,472,161,25,32,78.1,9,11,81.8,0,3,0.0,0,0.0,0.0,0,1,1,1,3,32,2022-2023
Juan Cruz Armada,3,es ESP,CB,30-274,90,29,35,82.9,530,162,12,13,92.3,13,14,92.9,4,8,50.0,0,0.0,0.0,0,0,0,0,0,32,2022-2023
Aridane Hernández,23,es ESP,CB,34-036,90,54,58,93.1,1033,378,19,19,100.0,28,29,96.6,6,8,75.0,0,0.5,0.1,1,7,0,0,5,32,2022-2023
Rubén Peña,15,es ESP,"RB,RW",31-284,68,17,29,58.6,259,123,10,10,100.0,7,16,43.8,0,2,0.0,0,0.1,0.0,1,1,1,0,3,32,2022-2023
   Rubén García,14,es ESP,"LW,RW",29-288,22,7,11,63.6,102,30,4,4,100.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0,0,1,1,0,32,2022-2023
Sergio Herrera,1,es ESP,GK,29-327,90,28,40,70.0,997,882,6,6,100.0,4,4,100.0,18,30,60.0,0,0.0,0.0,0,2,0,0,0,32,2022-2023
Carlos Fernández,9,es ESP,FW,26-341,62,7,12,58.3,77,11,6,10,60.0,1,2,50.0,0,0,,0,0.0,0.1,1,0,0,0,1,32,2022-2023
   Alexander Sørloth,19,no NOR,FW,27-144,28,11,12,91.7,134,20,8,9,88.9,3,3,100.0,0,0,,0,0.4,0.1,1,0,1,0,1,32,2022-2023
Ander Barrenetxea,7,es ESP,LW,21-122,62,18,21,85.7,231,53,10,11,90.9,7,8,87.5,0,1,0.0,0,0.0,0.0,0,1,0,0,1,32,2022-2023
   Takefusa Kubo,14,jp JPN,LW,21-328,28,3,5,60.0,88,23,0,0,,1,2,50.0,2,3,66.7,0,0.0,0.0,0,1,0,0,0,32,2022-2023
Mohamed Ali Cho,11,fr FRA,RW,19-099,45,14,15,93.3,213,45,10,11,90.9,3,3,100.0,1,1,100.0,0,0.0,0.1,0,0,0,0,0,32,2022-2023
   Mikel Oyarzabal,10,es ESP,RW,26-007,45,13,17,76.5,214,31,9,10,90.0,3,5,60.0,1,1,100.0,0,0.3,0.4,1,0,1,0,1,32,2022-2023
David Silva,21,es ESP,LM,37-110,76,38,45,84.4,635,164,18,20,90.0,15,17,88.2,3,5,60.0,0,0.1,0.1,2,5,3,0,8,32,2022-2023
   Brais Méndez,23,es ESP,LM,26-111,14,3,6,50.0,64,13,1,2,50.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,32,2022-2023
Martín Zubimendi,3,es ESP,CM,24-085,90,41,47,87.2,593,119,24,24,100.0,14,18,77.8,2,3,66.7,0,0.1,0.1,1,1,0,0,2,32,2022-2023
Mikel Merino,8,es ESP,RM,26-310,90,37,49,75.5,548,201,24,27,88.9,10,16,62.5,2,5,40.0,1,0.3,0.2,5,6,2,0,6,32,2022-2023
Aihen Muñoz,12,es ESP,LB,25-255,90,44,59,74.6,641,327,25,28,89.3,17,23,73.9,1,5,20.0,0,0.0,0.0,0,0,0,0,3,32,2022-2023
Robin Le Normand,24,es ESP,CB,26-168,90,38,49,77.6,779,212,11,13,84.6,23,26,88.5,4,9,44.4,0,0.0,0.0,0,0,0,0,3,32,2022-2023
Igor Zubeldia,5,es ESP,CB,26-029,90,32,41,78.0,611,329,14,15,93.3,14,18,77.8,4,8,50.0,0,0.0,0.2,0,4,2,0,5,32,2022-2023
Aritz Elustondo,6,es ESP,RB,29-031,76,22,31,71.0,436,278,11,14,78.6,7,9,77.8,4,7,57.1,0,0.0,0.0,0,2,0,0,0,32,2022-2023
   Andoni Gorosabel,18,es ESP,RB,26-267,14,2,3,66.7,40,19,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,32,2022-2023
Álex Remiro,1,es ESP,GK,28-035,90,30,40,75.0,1064,822,2,2,100.0,14,14,100.0,14,24,58.3,0,0.0,0.0,0,3,0,0,0,32,2022-2023
Lucas Boyé,9,ar ARG,FW,27-060,73,14,21,66.7,224,49,9,11,81.8,1,3,33.3,2,2,100.0,0,0.3,0.0,1,1,0,0,1,32,2022-2023
   Ezequiel Ponce,19,ar ARG,FW,26-031,17,5,7,71.4,67,0,4,6,66.7,0,0,,1,1,100.0,0,0.1,0.0,1,0,0,0,0,32,2022-2023
Pere Milla,10,es ESP,LW,30-218,72,14,15,93.3,114,12,10,10,100.0,1,1,100.0,0,0,,0,0.1,0.0,1,0,0,0,0,32,2022-2023
