player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Lucas Boyé,9,ar ARG,FW,26-253,65,0,0,0,0,1,0,0,0,25,1,1,2,0.0,0.0,0.0,1,1,9,13,69.2,3,12,0,3,1,14,2022-2023
   Roger Martí,18,es ESP,FW,31-309,25,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,6,7,85.7,0,4,0,1,1,14,2022-2023
Pere Milla,10,es ESP,"LW,LM,RW",30-046,90,0,0,0,0,2,0,0,0,40,4,1,0,0.1,0.1,0.0,2,0,20,29,69.0,2,25,0,0,0,14,2022-2023
Josan,17,es ESP,RW,32-340,56,0,0,0,0,0,0,1,0,10,1,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,6,0,0,0,14,2022-2023
   Gerard Gumbau,20,es ESP,"CM,DM",27-325,34,0,0,0,0,0,0,1,0,25,0,0,1,0.0,0.0,0.1,3,0,18,23,78.3,2,13,0,0,0,14,2022-2023
Álex Collado,15,es ESP,"AM,RM,LW",23-200,90,0,1,0,0,2,1,0,0,52,5,0,6,0.1,0.1,0.3,5,1,31,33,93.9,3,33,5,3,1,14,2022-2023
Raúl Guti,8,es ESP,DM,25-313,57,0,0,0,0,0,0,0,0,21,2,1,2,0.0,0.0,0.0,2,0,13,14,92.9,2,12,1,2,1,14,2022-2023
   Ezequiel Ponce,19,ar ARG,"FW,AM",25-224,33,0,0,0,0,2,0,0,0,8,0,0,0,0.1,0.1,0.0,0,0,1,2,50.0,1,5,1,0,0,14,2022-2023
Omar Mascarell,21,es ESP,"DM,CM",29-279,90,0,0,0,0,2,0,0,0,51,2,0,4,0.1,0.1,0.0,1,0,34,40,85.0,5,26,1,1,0,14,2022-2023
Carlos Clerc,23,es ESP,LB,30-260,80,0,0,0,0,0,0,0,0,50,4,0,1,0.0,0.0,0.1,2,0,25,42,59.5,1,19,1,0,0,14,2022-2023
   Nicolás Ezequiel Fernández,22,ar ARG,LB,22-301,10,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,1,0,7,9,77.8,3,7,1,0,0,14,2022-2023
Diego González,4,es ESP,CB,27-284,90,0,0,0,0,0,0,1,0,57,1,1,0,0.0,0.0,0.0,0,0,44,51,86.3,1,36,0,0,0,14,2022-2023
Enzo Roco,3,cl CHI,CB,30-084,80,0,0,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.0,0,0,32,39,82.1,2,27,1,1,0,14,2022-2023
   Pedro Bigas,6,es ESP,CB,32-054,10,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,1,0,0,14,2022-2023
Pol Lirola,24,es ESP,RB,25-087,90,1,0,0,0,1,1,0,0,53,1,1,0,0.2,0.2,0.0,3,0,28,48,58.3,3,24,5,1,0,14,2022-2023
Édgar Badía,13,es ESP,GK,30-269,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,21,29,72.4,0,12,0,0,0,14,2022-2023
Valentín Castellanos,9,ar ARG,FW,24-036,68,1,0,0,0,3,2,0,0,15,0,0,0,0.3,0.3,0.0,1,0,9,10,90.0,3,11,0,0,0,14,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-027,22,0,0,0,0,1,0,1,0,8,0,0,0,0.5,0.5,0.1,1,0,6,7,85.7,3,6,0,0,0,14,2022-2023
Valery Fernández,11,es ESP,LM,22-350,89,0,0,0,0,2,0,0,0,26,2,1,0,0.3,0.3,0.2,4,0,16,17,94.1,1,12,0,1,0,14,2022-2023
   Bernardo Espinosa,2,co COL,RM,33-120,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,14,2022-2023
Aleix García,14,es ESP,CM,25-133,89,0,0,0,0,1,0,0,0,91,1,1,0,0.1,0.1,0.4,9,0,65,84,77.4,10,57,3,3,2,14,2022-2023
   Ramón Terrats,8,es ESP,CM,22-021,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,2,4,1,1,0,14,2022-2023
Yangel Herrera,21,ve VEN,CM,24-298,12,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,5,0,0,0,14,2022-2023
   Iván Martín,23,es ESP,CM,23-267,78,1,0,0,0,1,1,0,0,36,1,0,0,0.1,0.1,0.4,2,0,20,27,74.1,0,24,0,4,0,14,2022-2023
Toni Villa,12,es ESP,RM,27-305,68,0,0,0,0,1,0,1,0,34,1,0,1,0.1,0.1,0.0,5,1,19,25,76.0,4,24,3,3,1,14,2022-2023
   Rodrigo Riquelme,17,es ESP,RM,22-220,22,0,0,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0.0,0,0,2,6,33.3,0,10,4,4,0,14,2022-2023
Oriol Romeu,18,es ESP,DM,31-045,90,0,0,0,0,3,0,0,0,60,3,3,0,0.2,0.2,0.0,0,0,42,48,87.5,3,28,0,1,1,14,2022-2023
Javi Hernández ,16,es ESP,LB,24-190,90,0,1,0,0,4,0,0,0,41,1,0,0,0.4,0.4,0.1,4,1,29,35,82.9,3,19,1,0,0,14,2022-2023
David López,5,es ESP,CB,33-030,90,0,0,0,0,0,0,0,0,71,1,0,1,0.0,0.0,0.0,0,0,60,64,93.8,8,48,6,0,0,14,2022-2023
Santiago Bueno,22,uy URU,CB,23-364,90,0,0,0,0,2,0,0,0,61,2,0,2,0.2,0.2,0.5,4,1,49,54,90.7,11,42,0,0,0,14,2022-2023
