player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Lucas Boyé,9,ar ARG,FW,26-253,65,25,0,3,15,8,0,25,3,1,33.3,2,66.7,12,31,10,0,2,0,5,2,16,3,14,2022-2023
   Roger Martí,18,es ESP,FW,31-309,25,8,0,1,4,4,1,8,1,1,100.0,0,0.0,4,38,5,0,0,0,0,0,6,3,14,2022-2023
Pere Milla,10,es ESP,"LW,LM,RW",30-046,90,40,0,9,23,8,2,40,0,0,,0,,25,112,26,0,1,0,2,1,30,6,14,2022-2023
Josan,17,es ESP,RW,32-340,56,10,0,6,1,3,1,10,0,0,,0,,6,21,1,0,0,0,1,2,8,1,14,2022-2023
   Gerard Gumbau,20,es ESP,"CM,DM",27-325,34,25,3,7,12,7,0,25,0,0,,0,,13,51,17,0,0,0,0,0,15,0,14,2022-2023
Álex Collado,15,es ESP,"AM,RM,LW",23-200,90,52,1,11,23,20,5,52,3,1,33.3,1,33.3,33,322,152,5,6,1,3,0,33,5,14,2022-2023
Raúl Guti,8,es ESP,DM,25-313,57,21,2,5,13,4,1,21,2,1,50.0,1,50.0,12,93,59,1,1,1,0,0,12,0,14,2022-2023
   Ezequiel Ponce,19,ar ARG,"FW,AM",25-224,33,8,0,0,3,5,3,8,0,0,,0,,5,16,2,1,0,1,2,0,6,0,14,2022-2023
Omar Mascarell,21,es ESP,"DM,CM",29-279,90,51,3,18,30,5,0,51,1,0,0.0,1,100.0,26,225,102,1,1,0,0,0,32,0,14,2022-2023
Carlos Clerc,23,es ESP,LB,30-260,80,50,4,24,16,10,2,50,0,0,,0,,19,126,59,1,1,1,0,0,22,5,14,2022-2023
   Nicolás Ezequiel Fernández,22,ar ARG,LB,22-301,10,10,0,2,6,2,0,10,0,0,,0,,7,34,28,1,1,0,0,0,6,0,14,2022-2023
Diego González,4,es ESP,CB,27-284,90,57,4,38,18,1,0,57,0,0,,0,,36,187,91,0,0,0,0,0,39,0,14,2022-2023
Enzo Roco,3,cl CHI,CB,30-084,80,46,3,27,19,0,0,46,1,0,0.0,1,100.0,27,170,89,1,0,0,1,0,30,0,14,2022-2023
   Pedro Bigas,6,es ESP,CB,32-054,10,3,0,1,2,0,0,3,0,0,,0,,2,36,36,1,0,0,0,0,3,0,14,2022-2023
Pol Lirola,24,es ESP,RB,25-087,90,53,0,15,24,16,2,53,1,0,0.0,1,100.0,24,208,119,5,2,0,0,0,24,5,14,2022-2023
Édgar Badía,13,es ESP,GK,30-269,90,31,29,31,0,0,0,31,0,0,,0,,12,36,20,0,0,0,0,0,13,0,14,2022-2023
Valentín Castellanos,9,ar ARG,FW,24-036,68,15,0,0,5,10,3,15,0,0,,0,,11,32,6,0,0,0,1,0,12,4,14,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-027,22,8,0,0,5,3,1,8,0,0,,0,,6,20,18,0,0,0,0,0,4,1,14,2022-2023
Valery Fernández,11,es ESP,LM,22-350,89,26,0,1,12,13,2,26,1,0,0.0,1,100.0,12,64,8,0,0,0,2,1,16,2,14,2022-2023
   Bernardo Espinosa,2,co COL,RM,33-120,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,14,2022-2023
Aleix García,14,es ESP,CM,25-133,89,91,1,13,51,28,2,91,3,2,66.7,1,33.3,57,274,94,3,0,1,1,0,66,8,14,2022-2023
   Ramón Terrats,8,es ESP,CM,22-021,1,5,0,1,3,2,1,5,1,0,0.0,1,100.0,4,25,23,1,0,0,0,1,4,0,14,2022-2023
Yangel Herrera,21,ve VEN,CM,24-298,12,5,0,0,2,3,0,5,0,0,,0,,5,10,3,0,0,0,1,0,5,1,14,2022-2023
   Iván Martín,23,es ESP,CM,23-267,78,36,1,1,16,19,4,36,4,0,0.0,3,75.0,24,105,26,0,0,1,3,4,36,6,14,2022-2023
Toni Villa,12,es ESP,RM,27-305,68,34,0,4,8,23,2,34,3,1,33.3,2,66.7,24,166,56,3,1,1,3,4,30,8,14,2022-2023
   Rodrigo Riquelme,17,es ESP,RM,22-220,22,13,1,2,4,7,2,13,4,0,0.0,3,75.0,10,116,82,4,1,1,1,0,11,4,14,2022-2023
Oriol Romeu,18,es ESP,DM,31-045,90,60,2,12,36,12,3,60,1,1,100.0,0,0.0,28,105,26,0,0,0,1,0,34,3,14,2022-2023
Javi Hernández ,16,es ESP,LB,24-190,90,41,1,15,14,12,3,41,0,0,,0,,19,92,56,1,1,0,0,1,19,5,14,2022-2023
David López,5,es ESP,CB,33-030,90,71,10,37,33,1,1,71,0,0,,0,,48,394,326,6,0,0,0,0,54,0,14,2022-2023
Santiago Bueno,22,uy URU,CB,23-364,90,61,7,27,32,2,2,61,0,0,,0,,42,281,213,0,0,0,0,0,40,0,14,2022-2023
Arnau Martinez,4,es ESP,RB,19-197,90,70,4,19,27,24,4,70,2,1,50.0,1,50.0,40,125,63,1,1,1,1,0,45,8,14,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,30-310,90,38,32,38,0,0,0,38,0,0,,0,,24,155,88,0,0,0,0,0,17,0,14,2022-2023
Gorka Guruzeta,12,es ESP,FW,26-057,66,32,0,1,17,14,6,32,1,0,0.0,1,100.0,13,83,45,2,2,0,2,1,20,6,14,2022-2023
   Iker Muniain,10,es ESP,LM,29-324,24,24,0,3,12,9,0,24,2,1,50.0,1,50.0,17,72,32,2,1,0,0,3,17,2,14,2022-2023
Nico Williams,11,es ESP,"LM,RM",20-119,82,38,0,2,15,22,5,38,3,2,66.7,1,33.3,22,221,175,8,1,4,2,4,22,11,14,2022-2023
   Jon Morcillo,2,es ESP,RM,24-054,8,3,0,2,1,1,0,3,1,1,100.0,0,0.0,2,37,35,0,1,0,0,0,2,1,14,2022-2023
Ander Herrera,23,es ESP,CM,33-086,66,41,1,5,25,11,2,41,2,0,0.0,2,100.0,26,40,10,0,0,0,0,0,26,0,14,2022-2023
   Unai Vencedor Paris,16,es ESP,CM,21-358,24,12,1,2,8,2,1,12,0,0,,0,,4,8,0,0,0,0,0,2,5,0,14,2022-2023
Oihan Sancet,8,es ESP,CM,22-197,77,41,0,2,19,20,5,41,3,1,33.3,2,66.7,27,108,43,1,2,1,4,1,30,11,14,2022-2023
   Raúl García,22,es ESP,CM,36-120,13,10,0,2,4,4,1,10,0,0,,0,,6,8,2,0,0,0,0,0,6,2,14,2022-2023
Iñaki Williams,9,gh GHA,"RM,FW",28-146,77,35,1,4,11,20,5,35,0,0,,0,,23,99,76,2,2,1,1,0,26,9,14,2022-2023
   Asier Villalibre,20,es ESP,FW,25-039,13,5,0,0,2,3,2,5,0,0,,0,,3,3,1,0,0,0,0,0,4,1,14,2022-2023
Mikel Vesga,6,es ESP,DM,29-171,90,43,0,9,26,8,1,43,0,0,,0,,26,80,48,1,0,1,1,0,28,2,14,2022-2023
Iñigo Lekue,15,es ESP,LB,29-188,90,53,4,24,24,7,0,53,2,1,50.0,0,0.0,22,185,119,3,1,0,1,2,18,1,14,2022-2023
Yeray Álvarez,5,es ESP,CB,27-288,90,37,7,21,16,1,0,37,0,0,,0,,12,83,75,2,1,0,1,0,16,0,14,2022-2023
Daniel Vivian,3,es ESP,CB,23-116,90,38,4,22,14,2,2,38,0,0,,0,,20,107,65,1,0,0,0,1,17,0,14,2022-2023
