player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Aimar Oroz,29,es ESP,FW,20-258,80,22,20,2,0,0,0,0,0,0,0,0,0,22,0,0,1,2022-2023
   Pablo Ibáñez,19,es ESP,CM,23-326,10,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2022-2023
Ezequiel Ávila,9,ar ARG,FW,28-187,80,9,9,0,0,0,0,3,0,0,0,0,0,5,0,1,1,2022-2023
   Kiké,18,es ESP,FW,32-260,10,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2022-2023
Moi Gómez,16,es ESP,"LM,RM",28-050,90,38,26,8,3,0,2,10,0,5,2,3,0,22,4,0,1,2022-2023
Lucas Torró,6,es ESP,"CM,DM",28-024,90,20,20,0,0,0,0,0,0,0,0,0,0,16,0,0,1,2022-2023
Jon Moncayola,7,es ESP,CM,24-091,90,34,32,1,1,0,2,2,0,0,0,0,0,28,1,0,1,2022-2023
Kike Barja,11,es ESP,RM,25-133,55,12,12,0,0,0,0,2,0,0,0,0,0,7,0,0,1,2022-2023
   Nacho Vidal,2,es ESP,RB,27-200,35,16,10,6,0,0,0,1,6,0,0,0,0,9,0,1,1,2022-2023
Juan Cruz Armada,3,es ESP,"LB,CB",30-015,90,26,17,9,1,0,0,1,8,0,0,0,0,20,0,1,1,2022-2023
David García,5,es ESP,CB,28-179,90,32,31,1,1,0,1,0,0,0,0,0,0,24,0,0,1,2022-2023
Unai García,4,es ESP,CB,30-190,78,31,31,0,0,0,1,0,0,0,0,0,0,29,0,0,1,2022-2023
   Manu Sánchez,20,es ESP,"LB,CB",21-353,12,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2022-2023
Rubén Peña,15,es ESP,"RB,RM",31-025,61,20,16,4,0,0,0,3,4,0,0,0,0,14,0,0,1,2022-2023
   Darko Brašanac,8,rs SRB,LM,30-181,29,6,5,1,0,0,0,0,1,0,0,0,0,4,0,1,1,2022-2023
