player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Kiké,18,es ESP,FW,32-316,90,0,0,0,0,6,0,0,0,0,1,0,0,2,5,10,33.3,8,2022-2023
Moi Gómez,16,es ESP,LW,28-106,52,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,,8,2022-2023
   Ezequiel Ávila,9,ar ARG,"RM,LW",28-243,38,0,0,0,1,0,0,3,1,0,0,0,0,0,1,1,50.0,8,2022-2023
Abdessamad Ezzalzouli,12,ma MAR,RW,20-294,71,0,0,0,1,4,0,1,1,3,0,0,0,7,0,0,,8,2022-2023
   Darko Brašanac,8,rs SRB,CM,30-237,19,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,8,2022-2023
Aimar Oroz,22,es ESP,CM,20-314,62,0,0,0,1,2,0,0,1,0,0,0,0,4,0,1,0.0,8,2022-2023
   Rubén García,14,es ESP,"LM,CM",29-085,28,0,0,0,0,1,0,5,0,0,0,0,0,1,1,0,100.0,8,2022-2023
Lucas Torró,6,es ESP,"CM,CB",28-080,90,1,0,0,3,1,0,0,2,3,0,0,0,7,1,2,33.3,8,2022-2023
Jon Moncayola,7,es ESP,CM,24-147,90,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0.0,8,2022-2023
Juan Cruz Armada,3,es ESP,"CB,LB",30-071,90,0,0,0,0,1,1,0,1,1,0,0,0,5,0,0,,8,2022-2023
Aridane Hernández,23,es ESP,CB,33-198,45,0,0,0,1,0,0,0,1,0,0,0,0,4,2,0,100.0,8,2022-2023
   Manu Sánchez,20,es ESP,LB,22-044,45,0,0,0,1,1,0,1,1,1,0,0,0,5,2,1,66.7,8,2022-2023
Unai García,4,es ESP,CB,30-246,68,0,1,0,1,0,0,0,3,0,0,1,0,4,1,1,50.0,8,2022-2023
Nacho Vidal,2,es ESP,RB,27-256,45,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0,8,2022-2023
   Rubén Peña,15,es ESP,RB,31-081,44,0,1,0,1,1,0,2,2,0,0,0,0,4,1,2,33.3,8,2022-2023
Sergio Herrera,1,es ESP,GK,29-124,90,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,8,2022-2023
Edinson Cavani,7,uy URU,FW,35-235,73,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0.0,8,2022-2023
   Hugo Duro,19,es ESP,FW,22-331,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,8,2022-2023
Domingos André Ribeiro Almeida,18,pt POR,FW,22-130,90,0,0,0,2,3,0,2,1,0,0,0,0,6,0,2,0.0,8,2022-2023
Samuel Lino,16,br BRA,LM,22-288,90,0,0,0,1,3,2,1,0,3,1,0,0,5,3,0,100.0,8,2022-2023
Ilaix Moriba,8,gn GUI,CM,19-261,74,1,0,0,2,0,0,0,2,1,0,0,0,3,3,0,100.0,8,2022-2023
   Toni Lato,3,es ESP,CM,24-320,16,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0,8,2022-2023
Hugo Guillamón,6,,CM,22-249,61,1,0,0,2,1,0,2,1,1,,,0,,,,,8,2022-2023
   Yunus Musah,4,us USA,CM,19-312,29,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,8,2022-2023
Justin Kluivert,9,nl NED,RM,23-155,73,0,0,0,1,0,0,3,0,0,0,0,0,5,0,1,0.0,8,2022-2023
   Dimitri Foulquier,20,fr FRA,RM,29-198,17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,50.0,8,2022-2023
José Luis Gayà,14,es ESP,LB,27-135,90,0,0,0,1,1,0,10,2,2,0,0,0,4,0,0,,8,2022-2023
Mouctar Diakhaby,12,gn GUI,CB,25-292,85,2,1,1,1,0,0,0,0,0,0,0,0,5,1,1,50.0,8,2022-2023
   Gabriel Paulista,5,br BRA,CB,31-315,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,8,2022-2023
Eray Cömert,24,ch SUI,CB,24-245,90,1,0,0,3,0,0,0,1,0,0,0,0,5,8,2,80.0,8,2022-2023
Thierry Correia,2,pt POR,RB,23-212,90,0,0,0,3,0,0,0,0,3,0,0,0,9,0,2,0.0,8,2022-2023
Giorgi Mamardashvili,25,ge GEO,GK,22-008,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,8,2022-2023
El Bilal Touré,9,ml MLI,FW,21-005,78,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,75.0,8,2022-2023
   Íñigo Eguaras,4,es ESP,AM,30-215,12,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,8,2022-2023
Adri Embarba,10,es ESP,LW,30-154,86,2,1,1,4,1,3,8,0,2,0,0,0,2,1,3,25.0,8,2022-2023
Léo Baptistão,12,br BRA,RW,30-043,65,0,0,0,2,2,0,2,1,3,0,0,0,11,1,0,100.0,8,2022-2023
   Samu Costa,23,pt POR,RW,21-315,25,1,0,0,4,0,0,0,0,0,0,0,0,3,1,0,100.0,8,2022-2023
Lucas Robertone,5,ar ARG,AM,25-204,78,0,0,0,2,2,0,3,1,0,0,0,0,6,1,1,50.0,8,2022-2023
   Largie Ramazani,7,be BEL,FW,21-223,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,8,2022-2023
Gonzalo Melero,3,es ESP,DM,28-279,65,0,0,0,0,3,0,0,0,2,0,0,0,4,1,1,50.0,8,2022-2023
   Alejandro Pozo Pozo,17,es ESP,DM,23-228,25,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,8,2022-2023
César de la Hoz,6,es ESP,DM,30-192,90,0,0,0,4,0,0,0,0,2,0,0,0,3,1,0,100.0,8,2022-2023
Sergio Akieme,15,es ESP,LB,24-296,90,0,0,0,1,0,0,2,0,0,0,0,0,9,0,1,0.0,8,2022-2023
Srđan Babić,22,rs SRB,CB,26-169,90,0,0,0,0,0,0,0,0,2,0,0,0,4,2,1,66.7,8,2022-2023
Rodrigo Ely,19,br BRA,CB,28-339,90,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,100.0,8,2022-2023
Houboulang Mendes,24,gw GNB,RB,24-157,89,0,0,0,3,2,0,1,0,2,0,0,0,5,0,0,,8,2022-2023
   Kaiky,2,br BRA,RB,18-269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,2022-2023
Fernando,13,es ESP,GK,32-120,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,8,2022-2023
Sergio Camello,34,es ESP,FW,21-240,90,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1,50.0,8,2022-2023
Óscar Trejo,8,ar ARG,FW,34-165,71,0,0,0,3,4,0,0,0,1,0,0,0,3,0,1,0.0,8,2022-2023
   Bebé,10,cv CPV,FW,32-088,19,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,,8,2022-2023
