player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Roger Martí,15,es ESP,FW,32-038,75,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,2,0,21,2022-2023
   Anthony Lozano,9,hn HON,FW,29-291,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2022-2023
Sergi Guardiola,19,es ESP,FW,31-257,75,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,1,0,21,2022-2023
   Rubén Sobrino,7,es ESP,"FW,LW,RM",30-254,15,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,21,2022-2023
Brian Ocampo,14,uy URU,LM,23-230,85,3,3,2,1,0,1,4,25.0,3,1,0,1,0,3,0,0,21,2022-2023
   Iván Alejo,11,es ESP,"RW,FW",28-000,5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,21,2022-2023
Rubén Alcaraz,4,es ESP,"CM,DM",31-285,90,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0,21,2022-2023
Gonzalo Escalante,17,ar ARG,CM,29-320,75,3,2,2,1,0,0,1,0.0,1,1,1,0,1,4,2,0,21,2022-2023
   Fede San Emeterio,24,es ESP,"CM,DM",25-331,15,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,21,2022-2023
Theo Bongonda,10,cd COD,RM,27-082,87,2,1,0,2,0,1,6,16.7,5,0,0,0,1,3,0,0,21,2022-2023
   Álex Fernández,8,es ESP,AM,30-118,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2022-2023
Alfonso Espino,22,uy URU,LB,31-036,90,5,2,1,4,0,3,3,100.0,0,1,0,1,1,6,1,0,21,2022-2023
Fali,3,es ESP,CB,29-182,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,3,0,21,2022-2023
Luis Hernández,23,es ESP,CB,33-302,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0,21,2022-2023
Isaac Carcelen,20,es ESP,RB,29-293,90,7,5,3,3,1,4,5,80.0,1,0,0,0,0,7,7,0,21,2022-2023
Jeremías Ledesma,1,ar ARG,GK,29-362,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2022-2023
Valentín Castellanos,9,ar ARG,FW,24-130,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,21,2022-2023
Borja García,24,es ESP,FW,32-100,45,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,21,2022-2023
   Rodrigo Riquelme,17,es ESP,FW,22-314,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,21,2022-2023
Toni Villa,12,es ESP,LM,28-034,45,2,2,0,2,0,0,2,0.0,2,0,0,0,0,2,0,0,21,2022-2023
   Joel Roca,33,es ESP,LM,17-248,45,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,1,0,21,2022-2023
Oriol Romeu,18,es ESP,CM,31-139,90,0,0,0,0,0,0,2,0.0,2,4,2,2,0,0,3,0,21,2022-2023
Aleix García,14,es ESP,CM,25-227,62,1,1,0,0,1,0,2,0.0,2,1,1,0,0,1,1,0,21,2022-2023
   Viktor Tsyhankov,8,ua UKR,CM,25-087,28,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,21,2022-2023
Iván Martín,23,es ESP,RM,23-361,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,21,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-198,90,2,2,2,0,0,1,2,50.0,1,1,0,1,1,3,1,0,21,2022-2023
Bernardo Espinosa,2,co COL,CB,33-214,45,0,0,0,0,0,0,0,,0,1,1,0,2,2,1,0,21,2022-2023
   Alexander Callens,25,pe PER,CB,30-282,45,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,3,0,21,2022-2023
Santiago Bueno,22,uy URU,CB,24-093,90,1,0,1,0,0,0,0,,0,1,1,0,0,1,2,0,21,2022-2023
Arnau Martinez,4,es ESP,RB,19-291,90,3,2,1,1,1,2,4,50.0,2,2,0,2,0,3,0,0,21,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,31-039,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2022-2023
Luis Javier Suárez,16,co COL,FW,25-071,90,2,0,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,21,2022-2023
Francisco Portillo,8,es ESP,"LW,RM",32-243,72,0,0,0,0,0,0,2,0.0,2,3,0,3,1,1,0,0,21,2022-2023
   Largie Ramazani,7,be BEL,RM,21-349,18,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,21,2022-2023
