player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Iván Cuéllar,es ESP,35-235,90,3,3,0,0.0,1.0,9,22,40.9,32,2,56.3,40.3,4,100.0,65.0,9,0,0.0,5,19.8,20,2019-2020
David Soria,es ESP,26-288,90,2,0,2,100.0,0.1,11,27,40.7,21,0,100.0,55.1,6,100.0,60.5,14,1,7.1,1,16.5,20,2019-2020
Aitor Fernández,es ESP,28-260,90,6,1,5,83.3,1.8,2,11,18.2,15,4,60.0,39.7,6,33.3,38.7,11,0,0.0,1,30.0,20,2019-2020
Fernando Pacheco,es ESP,27-245,90,3,0,3,100.0,0.2,17,26,65.4,21,1,71.4,45.9,14,78.6,49.7,16,0,0.0,0,3.0,20,2019-2020
Thibaut Courtois,be BEL,27-252,90,3,1,2,66.7,1.1,3,9,33.3,28,7,28.6,32.0,4,25.0,27.0,13,1,7.7,1,17.7,20,2019-2020
Tomáš Vaclík,cz CZE,30-295,90,4,2,2,50.0,1.8,6,15,40.0,20,2,40.0,32.9,9,77.8,47.8,11,0,0.0,1,19.3,20,2019-2020
Sergio Herrera,es ESP,26-227,90,3,0,3,100.0,0.4,9,14,64.3,28,12,35.7,33.9,8,50.0,38.5,7,0,0.0,0,19.0,20,2019-2020
Jordi Masip,es ESP,31-015,90,5,0,5,100.0,0.6,11,29,37.9,27,3,77.8,47.6,8,100.0,57.9,20,0,0.0,0,16.0,20,2019-2020
Marko Dmitrović,rs SRB,27-359,90,4,0,4,100.0,0.7,9,32,28.1,28,2,89.3,56.1,7,100.0,75.1,17,1,5.9,0,8.5,20,2019-2020
Jan Oblak,si SVN,27-011,90,4,2,2,50.0,1.3,4,11,36.4,18,2,50.0,35.7,4,50.0,37.3,14,0,0.0,0,11.7,20,2019-2020
Manolo Reina,es ESP,34-293,90,1,1,0,0.0,0.2,7,17,41.2,25,7,48.0,38.4,8,62.5,43.0,11,0,0.0,0,11.0,20,2019-2020
Jaume Doménech,es ESP,29-075,90,6,4,2,33.3,2.6,2,10,20.0,17,2,23.5,30.1,9,66.7,38.6,17,0,0.0,0,3.7,20,2019-2020
Joel Robles,es ESP,29-216,90,0,0,0,,0.0,8,19,42.1,39,4,35.9,36.6,7,71.4,47.6,8,0,0.0,1,23.3,20,2019-2020
Álex Remiro,es ESP,24-301,90,6,3,3,50.0,2.4,7,12,58.3,45,3,22.2,27.2,5,40.0,37.2,7,1,14.3,2,14.6,20,2019-2020
Sergio Asenjo,es ESP,30-205,90,5,2,3,60.0,1.0,4,7,57.1,24,6,20.8,28.4,7,28.6,31.6,8,0,0.0,1,31.0,20,2019-2020
Diego López,es ESP,38-077,90,5,1,4,100.0,1.9,11,40,27.5,29,1,89.7,54.6,15,93.3,55.9,21,4,19.0,1,9.0,20,2019-2020
Iago Herrerín,es ESP,31-359,90,3,1,2,66.7,0.5,5,14,35.7,24,6,50.0,41.2,3,66.7,42.0,7,1,14.3,0,8.7,20,2019-2020
Rubén Blanco,es ESP,24-178,90,5,1,4,100.0,1.6,8,24,33.3,18,4,61.1,43.6,13,100.0,67.1,41,2,4.9,0,2.8,20,2019-2020
Marc-André ter Stegen,de GER,27-264,90,1,0,1,100.0,0.0,1,1,100.0,28,3,3.6,20.8,3,0.0,10.3,3,0,0.0,1,18.0,20,2019-2020
Rui Silva,pt POR,25-346,90,6,1,5,83.3,1.4,12,25,48.0,23,1,73.9,43.4,9,88.9,54.3,6,0,0.0,1,14.5,20,2019-2020
