player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Fyodor Smolov,9,ru RUS,FW,30-013,64,19,0,5,8,6,0,19,3,2,66.7,1,33.3,14,63,13,0,0,0,0,2,15,3,25,2019-2020
   Fran Beltrán,8,es ESP,CM,21-019,26,6,0,3,2,1,0,6,0,0,,0,,3,28,25,1,1,0,0,1,3,0,25,2019-2020
Iago Aspas,10,es ESP,FW,32-205,82,36,1,10,17,10,1,36,1,0,0.0,1,100.0,22,128,53,1,3,0,4,2,24,3,25,2019-2020
   Santi Mina,22,es ESP,FW,24-077,8,5,0,1,1,3,0,5,0,0,,0,,1,15,4,1,0,0,0,0,3,1,25,2019-2020
Denis Suárez,6,es ESP,LM,26-047,77,38,1,15,18,5,0,38,6,3,50.0,3,50.0,19,82,21,0,0,0,2,0,21,2,25,2019-2020
   Joseph Aidoo,18,gh GHA,"CB,LM",24-146,13,2,0,0,2,0,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,0,25,2019-2020
Filip Bradarić,14,hr CRO,CM,28-042,20,21,0,4,15,2,0,21,0,0,,0,,15,73,33,0,0,0,0,0,17,0,25,2019-2020
Okay Yokuşlu,5,tr TUR,CM,25-350,90,40,11,22,18,1,0,40,1,1,100.0,0,0.0,17,86,35,0,0,0,0,2,18,0,25,2019-2020
Rafinha,12,br BRA,"RM,CM",27-010,90,61,4,27,24,11,1,61,4,1,25.0,3,75.0,31,178,41,0,3,1,4,4,28,4,25,2019-2020
Lucas Olaza,15,uy URU,LB,25-216,90,59,7,31,19,9,0,59,0,0,,0,,28,126,63,1,1,0,0,0,31,0,25,2019-2020
Néstor Araujo,4,mx MEX,CB,28-177,90,59,11,43,16,0,0,59,0,0,,0,,31,229,113,1,0,0,0,0,37,0,25,2019-2020
