player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Ante Budimir,22,hr CRO,FW,28-053,74,6,11,54.5,78,22,4,7,57.1,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1,4,2019-2020
   Abdón Prats,9,es ESP,FW,26-280,16,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,4,2019-2020
Aleix Febas,23,es ESP,FW,23-223,83,21,26,80.8,348,44,10,11,90.9,8,10,80.0,2,3,66.7,0,0.4,0.3,2,2,1,0,5,4,2019-2020
   Álex Alegría,10,es ESP,FW,26-338,7,1,3,33.3,64,0,0,1,0.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,4,2019-2020
Lago Junior,11,ci CIV,LM,28-256,90,22,30,73.3,341,111,14,15,93.3,7,9,77.8,1,2,50.0,0,0.2,0.2,2,0,2,1,2,4,2019-2020
Salva Sevilla,8,es ESP,CM,35-179,90,47,56,83.9,759,324,20,21,95.2,17,20,85.0,4,8,50.0,0,0.3,0.4,3,3,1,0,10,4,2019-2020
Iddrisu Baba,12,gh GHA,CM,23-234,90,28,37,75.7,446,153,16,18,88.9,11,13,84.6,1,4,25.0,0,0.0,0.0,0,1,1,0,4,4,2019-2020
Dani Rodríguez,14,es ESP,RM,31-099,62,17,17,100.0,322,79,7,7,100.0,6,6,100.0,3,3,100.0,0,0.0,0.0,0,1,0,0,4,4,2019-2020
   Takefusa Kubo,26,jp JPN,RM,18-101,28,1,8,12.5,12,3,1,2,50.0,0,3,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,4,2019-2020
Baba Rahman,18,gh GHA,LB,25-073,90,34,52,65.4,598,235,17,23,73.9,11,19,57.9,5,8,62.5,0,0.0,0.0,0,3,1,1,5,4,2019-2020
Antonio Raillo,21,es ESP,CB,27-340,90,19,26,73.1,425,182,3,5,60.0,12,14,85.7,4,6,66.7,0,0.0,0.0,0,1,0,0,1,4,2019-2020
Martin Valjent,24,sk SVK,CB,23-276,90,22,27,81.5,464,231,8,9,88.9,10,12,83.3,4,5,80.0,0,0.0,0.0,0,4,0,0,2,4,2019-2020
Joan Sastre Vanrell,2,es ESP,RB,22-136,90,26,43,60.5,518,335,8,10,80.0,13,21,61.9,4,7,57.1,0,0.0,0.1,0,3,2,1,6,4,2019-2020
Manolo Reina,1,es ESP,GK,34-165,90,17,28,60.7,598,511,5,5,100.0,4,4,100.0,8,19,42.1,0,0.0,0.0,0,0,0,0,0,4,2019-2020
