player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Maxi Gómez,22,uy URU,FW,23-184,90,24,0,0,11,13,7,24,1,0,0.0,1,100.0,11,40,18,1,0,1,3,0,19,9,24,2019-2020
Gonçalo Guedes,7,pt POR,FW,23-077,59,34,0,3,13,18,4,34,7,5,71.4,2,28.6,25,205,31,2,3,0,1,3,28,5,24,2019-2020
   Kévin Gameiro,9,fr FRA,FW,32-281,31,19,2,2,3,14,4,19,1,0,0.0,1,100.0,14,89,30,3,1,1,1,1,14,4,24,2019-2020
Carlos Soler,8,es ESP,LM,23-043,79,27,0,2,13,12,2,27,0,0,,0,,19,70,29,0,0,0,1,0,21,5,24,2019-2020
   Denis Cheryshev,11,ru RUS,LM,29-050,11,5,0,0,2,3,0,5,1,0,0.0,1,100.0,3,18,11,0,0,0,0,0,2,0,24,2019-2020
Geoffrey Kondogbia,6,cf CTA,CM,26-364,90,88,4,23,57,8,1,88,1,1,100.0,0,0.0,50,215,105,2,0,0,1,0,58,1,24,2019-2020
Daniel Parejo,10,es ESP,CM,30-304,90,111,4,25,59,30,0,111,3,1,33.3,2,66.7,63,321,171,3,2,0,0,1,66,4,24,2019-2020
Ferrán Torres,20,es ESP,RM,19-350,90,59,2,8,18,34,7,59,12,8,66.7,4,33.3,37,292,141,6,2,4,4,0,40,18,24,2019-2020
José Luis Gayà,14,es ESP,LB,24-265,90,69,3,17,26,28,5,69,5,2,40.0,3,60.0,44,347,221,4,4,1,1,2,43,8,24,2019-2020
Eliaquim Mangala,4,fr FRA,CB,29-001,90,58,5,27,30,1,0,58,0,0,,0,,32,107,58,0,0,0,0,0,47,0,24,2019-2020
Gabriel Paulista,5,br BRA,CB,29-080,89,97,13,56,39,2,2,97,1,1,100.0,0,0.0,50,186,98,0,0,0,1,0,67,0,24,2019-2020
   Mouctar Diakhaby,12,gn GUI,CB,23-057,1,1,0,0,1,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,1,0,24,2019-2020
Daniel Wass,18,dk DEN,RB,30-259,90,99,2,32,38,30,1,99,0,0,,0,,40,227,90,3,5,0,1,1,63,8,24,2019-2020
Jaume Doménech,1,es ESP,GK,29-101,90,31,27,31,0,0,0,31,0,0,,0,,16,65,49,0,0,0,0,0,15,0,24,2019-2020
