player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Jordi Masip,es ESP,30-264,90,4,1,3,75.0,1.2,2,14,14.3,20,6,50.0,38.4,4,100.0,63.8,14,2,14.3,0,3.7,6,2019-2020
Rui Silva,pt POR,25-229,90,5,1,4,80.0,1.2,10,22,45.5,35,5,51.4,40.2,7,57.1,46.3,11,0,0.0,4,20.8,6,2019-2020
Joel Robles,es ESP,29-099,90,3,1,2,66.7,1.3,3,8,37.5,21,4,28.6,31.4,13,15.4,24.2,6,1,16.7,0,3.0,6,2019-2020
Aitor Fernández,es ESP,28-144,90,5,3,2,40.0,1.9,7,13,53.8,18,3,50.0,39.6,11,36.4,32.9,15,0,0.0,0,4.0,6,2019-2020
Marc-André ter Stegen,de GER,27-147,90,3,1,2,66.7,0.4,3,6,50.0,29,6,10.3,26.6,8,37.5,39.8,8,0,0.0,2,15.5,6,2019-2020
Sergio Asenjo,es ESP,30-088,90,4,2,2,50.0,0.4,1,5,20.0,24,5,16.7,25.2,6,16.7,30.5,6,0,0.0,0,,6,2019-2020
Manolo Reina,es ESP,34-177,90,3,2,1,33.3,0.6,4,8,50.0,17,3,35.3,30.7,12,16.7,28.6,8,0,0.0,2,18.0,6,2019-2020
Jan Oblak,si SVN,26-261,90,2,0,2,100.0,0.1,10,24,41.7,20,2,65.0,46.4,11,100.0,62.6,19,1,5.3,1,15.0,6,2019-2020
Juan Soriano,es ESP,22-033,90,2,1,1,100.0,1.1,4,18,22.2,19,5,68.4,48.0,6,83.3,56.5,13,1,7.7,1,15.7,6,2019-2020
Iago Herrerín,es ESP,31-243,90,3,1,2,66.7,0.3,11,22,50.0,30,6,63.3,44.6,4,75.0,54.5,16,2,12.5,0,9.5,6,2019-2020
Jaume Doménech,es ESP,28-324,90,5,3,2,40.0,1.9,3,12,25.0,16,1,43.8,37.1,10,50.0,36.3,13,1,7.7,2,15.0,6,2019-2020
David Soria,es ESP,26-174,90,3,3,0,0.0,1.1,7,18,38.9,12,0,100.0,58.3,6,100.0,68.5,10,0,0.0,0,5.0,6,2019-2020
Alphonse Areola,fr FRA,26-210,90,0,0,0,,0.0,4,9,44.4,31,7,12.9,24.5,7,71.4,50.3,16,1,6.3,0,12.0,6,2019-2020
Rubén,es ESP,35-095,90,4,2,2,50.0,1.0,7,14,50.0,16,5,43.8,36.6,10,70.0,48.2,11,0,0.0,0,,6,2019-2020
Marko Dmitrović,rs SRB,27-245,90,3,2,1,33.3,1.2,6,21,28.6,35,6,51.4,39.6,5,60.0,48.0,3,0,0.0,5,25.8,6,2019-2020
Tomáš Vaclík,cz CZE,30-181,90,4,3,1,50.0,1.3,4,14,28.6,27,5,40.7,35.3,8,37.5,37.0,18,1,5.6,0,5.0,6,2019-2020
Rubén Blanco,es ESP,24-063,90,4,1,3,75.0,1.6,3,4,75.0,26,8,11.5,25.4,4,25.0,23.8,9,0,0.0,0,,6,2019-2020
Diego López,es ESP,37-327,90,3,1,2,66.7,1.0,6,19,31.6,25,4,40.0,39.0,12,75.0,51.8,26,0,0.0,0,5.0,6,2019-2020
Álex Remiro,es ESP,24-186,90,0,0,0,,0.0,4,7,57.1,24,1,16.7,25.7,3,100.0,60.0,8,1,12.5,0,8.5,6,2019-2020
Fernando Pacheco,es ESP,27-131,90,7,3,3,71.4,3.2,3,12,25.0,24,4,33.3,35.0,7,57.1,41.9,15,0,0.0,0,4.5,6,2019-2020
