player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Joselu,9,es ESP,FW,29-317,82,35,2,6,14,16,4,35,0,0,,0,,18,45,25,2,2,1,2,1,25,3,23,2019-2020
   Martin Agirregabiria,21,es ESP,CB,23-273,8,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,23,2019-2020
Oliver Burke,24,sct SCO,"LM,RM",22-306,70,25,1,4,9,13,4,25,4,2,50.0,2,50.0,20,136,38,3,0,3,2,1,17,8,23,2019-2020
   Édgar Méndez,16,es ESP,"RM,LM",30-036,20,11,0,6,3,4,0,11,4,3,75.0,1,25.0,6,90,77,2,1,0,0,0,5,1,23,2019-2020
Manu García,19,es ESP,CM,33-287,90,45,2,17,25,5,0,45,2,1,50.0,1,50.0,17,51,16,1,2,0,0,0,19,0,23,2019-2020
Víctor Camarasa,10,es ESP,CM,25-255,90,31,0,5,14,12,0,31,1,0,0.0,1,100.0,23,95,13,0,0,0,2,1,22,5,23,2019-2020
Aleix Vidal,18,es ESP,"RM,LM",30-170,90,30,1,5,15,10,0,30,2,1,50.0,1,50.0,16,125,68,2,1,0,1,1,19,4,23,2019-2020
Ljubomir Fejsa,15,rs SRB,DM,31-177,45,17,0,4,12,1,0,17,0,0,,0,,9,15,1,0,0,0,1,1,12,0,23,2019-2020
   Lucas Pérez,7,es ESP,FW,31-150,45,11,0,1,4,6,3,11,1,0,0.0,1,100.0,9,85,31,1,0,0,1,2,9,2,23,2019-2020
Rubén Duarte,3,es ESP,LB,24-112,90,69,5,30,26,14,0,69,0,0,,0,,23,79,26,1,0,0,4,1,21,2,23,2019-2020
