player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Kévin Gameiro,9,fr FRA,FW,33-059,63,30,0,0,13,17,3,30,0,0,,0,,18,100,27,1,2,1,1,0,25,10,35,2019-2020
   Manu Vallejo,15,es ESP,FW,23-144,27,12,2,3,6,3,1,12,0,0,,0,,6,21,1,0,0,0,1,1,8,2,35,2019-2020
Maxi Gómez,22,uy URU,FW,23-328,90,30,0,1,14,15,2,30,0,0,,0,,20,49,14,1,0,0,1,1,30,1,35,2019-2020
Gonçalo Guedes,7,pt POR,LM,23-221,90,55,0,3,17,35,4,55,6,5,83.3,1,16.7,36,224,126,5,2,3,4,0,43,8,35,2019-2020
Geoffrey Kondogbia,6,cf CTA,CM,27-143,90,101,3,14,74,18,2,101,5,4,80.0,1,20.0,59,334,187,1,2,0,0,1,72,0,35,2019-2020
Daniel Parejo,10,es ESP,CM,31-082,63,104,0,6,77,22,0,104,1,1,100.0,0,0.0,68,386,215,4,0,0,0,0,86,0,35,2019-2020
   Francis Coquelin,17,fr FRA,CM,29-055,27,30,2,3,22,5,0,30,3,2,66.7,1,33.3,21,87,46,2,1,0,1,1,23,1,35,2019-2020
Carlos Soler,8,es ESP,RM,23-187,63,30,0,1,19,10,1,30,0,0,,0,,18,79,37,2,1,1,0,2,25,5,35,2019-2020
   Lee Kang-in,16,kr KOR,RM,19-139,27,16,0,2,10,5,0,16,0,0,,0,,12,95,33,1,0,0,1,1,15,0,35,2019-2020
Adrián Guerrero,31,es ESP,LB,22-161,81,75,3,14,42,19,0,75,4,1,25.0,3,75.0,48,167,63,1,0,0,2,1,58,7,35,2019-2020
   Denis Cheryshev,11,ru RUS,LB,29-194,9,8,0,1,4,3,0,8,2,0,0.0,2,100.0,4,10,2,0,0,0,0,0,3,2,35,2019-2020
Mouctar Diakhaby,12,gn GUI,CB,23-201,90,78,1,27,49,2,0,78,0,0,,0,,62,284,159,2,1,0,0,0,64,0,35,2019-2020
Gabriel Paulista,5,br BRA,CB,29-224,90,78,7,31,46,1,0,78,0,0,,0,,53,310,185,1,1,0,0,0,55,0,35,2019-2020
Alessandro Florenzi,25,it ITA,RB,29-118,74,59,2,12,23,24,5,59,3,2,66.7,1,33.3,30,175,118,7,5,1,1,0,36,10,35,2019-2020
   Daniel Wass,18,dk DEN,RB,31-037,16,9,1,3,5,1,0,9,0,0,,0,,7,37,17,1,0,0,0,0,8,1,35,2019-2020
Jaume Doménech,1,es ESP,GK,29-245,90,26,21,26,0,0,0,26,0,0,,0,,11,88,64,0,0,0,0,0,8,0,35,2019-2020
Enes Ünal,9,tr TUR,FW,23-058,58,9,0,0,7,2,0,9,0,0,,0,,5,25,4,0,0,0,1,1,8,2,35,2019-2020
   Sergi Guardiola,7,es ESP,FW,29-039,32,9,0,1,4,4,1,9,0,0,,0,,5,65,38,2,1,1,0,1,7,3,35,2019-2020
Waldo Rubio,23,es ESP,LW,24-325,90,50,3,12,23,18,2,50,3,1,33.3,2,66.7,34,289,175,3,3,1,2,0,35,6,35,2019-2020
Víctor García,35,es ESP,RW,23-188,58,26,0,8,11,8,2,26,1,0,0.0,1,100.0,11,78,24,0,0,0,0,0,17,1,35,2019-2020
   Sandro Ramírez,20,es ESP,"AM,RW",24-364,32,11,0,1,9,1,0,11,0,0,,0,,7,37,19,0,0,0,1,0,10,1,35,2019-2020
Hatem Ben Arfa,3,fr FRA,AM,33-122,58,30,0,5,17,8,0,30,3,1,33.3,2,66.7,18,161,40,0,2,0,3,0,21,0,35,2019-2020
   Pablo Hervías,11,es ESP,"RW,AM",27-121,32,29,0,5,8,16,1,29,0,0,,0,,15,206,110,4,3,0,0,1,17,3,35,2019-2020
Kike Pérez,28,es ESP,DM,23-144,83,51,4,13,31,7,0,51,2,1,50.0,1,50.0,32,197,89,1,1,0,0,0,31,0,35,2019-2020
   Javi Sánchez,5,es ESP,"CB,DM",23-115,7,3,0,0,3,0,0,3,0,0,,0,,1,6,6,0,0,0,0,0,1,0,35,2019-2020
Fede San Emeterio,16,es ESP,DM,23-113,45,23,0,7,16,0,0,23,0,0,,0,,16,56,24,0,0,0,0,0,20,0,35,2019-2020
   Rubén Alcaraz,14,es ESP,DM,29-067,45,35,2,12,17,6,0,35,1,0,0.0,1,100.0,19,141,78,3,0,0,0,0,25,0,35,2019-2020
Nacho,22,es ESP,LB,31-122,90,69,3,24,34,13,0,69,1,1,100.0,0,0.0,38,179,108,1,1,0,1,0,46,3,35,2019-2020
Joaquín Fernández,24,es ESP,"CB,DM",24-037,90,58,4,30,28,0,0,58,0,0,,0,,37,198,106,1,0,0,0,0,37,0,35,2019-2020
Kiko Olivas,4,es ESP,CB,31-321,90,49,9,31,17,1,1,49,1,1,100.0,0,0.0,28,170,73,0,0,0,0,0,32,0,35,2019-2020
