player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Joselu,9,es ESP,FW,30-114,90,35,32,3,0,0,0,0,1,0,0,0,0,20,0,3,38,2019-2020
Lucas Pérez,7,es ESP,FW,31-313,45,17,12,5,1,0,1,2,0,1,1,0,0,15,0,0,38,2019-2020
   Pere Pons,20,es ESP,CM,27-150,45,16,16,0,0,0,0,0,0,0,0,0,0,14,0,1,38,2019-2020
Oliver Burke,24,sct SCO,LM,23-103,45,14,13,0,0,0,0,0,0,0,0,0,0,7,1,2,38,2019-2020
   Luis Rioja,11,es ESP,LM,26-277,45,17,15,1,1,0,0,2,0,0,0,0,0,12,1,0,38,2019-2020
Manu García,19,es ESP,"CM,DM",34-084,58,22,21,1,1,0,0,0,0,0,0,0,0,22,0,0,38,2019-2020
   Ljubomir Fejsa,15,rs SRB,DM,31-340,32,16,16,0,0,0,1,0,0,0,0,0,0,15,0,0,38,2019-2020
Víctor Camarasa,10,es ESP,CM,26-052,64,40,35,5,3,0,2,3,0,1,0,1,0,34,0,0,38,2019-2020
   Abdallahi Mahmoud,36,mr MTN,CM,20-076,26,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,38,2019-2020
Édgar Méndez,16,es ESP,RM,30-199,90,26,26,0,0,0,0,1,0,0,0,0,0,20,0,3,38,2019-2020
Adrián Marín,17,es ESP,LB,23-192,90,30,24,6,1,0,0,2,5,0,0,0,0,26,0,0,38,2019-2020
Lisandro Magallán,6,ar ARG,CB,26-296,90,26,24,2,2,0,1,0,0,0,0,0,0,24,0,0,38,2019-2020
Víctor Laguardia,5,es ESP,CB,30-257,45,14,12,2,2,0,0,0,0,0,0,0,0,14,0,0,38,2019-2020
   Tachi,27,es ESP,CB,22-313,45,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,38,2019-2020
Martin Agirregabiria,21,es ESP,RB,24-070,90,50,43,7,0,0,0,0,7,0,0,0,0,37,0,4,38,2019-2020
Roberto,13,es ESP,GK,34-160,90,30,17,13,6,0,0,0,0,0,0,0,0,16,0,0,38,2019-2020
Luis Suárez,9,uy URU,FW,33-177,90,27,26,1,0,0,0,0,0,0,0,0,0,19,0,0,38,2019-2020
Ansu Fati,31,es ESP,LW,17-262,77,42,40,1,0,0,0,0,1,0,0,0,0,37,1,0,38,2019-2020
   Martin Braithwaite,19,dk DEN,LW,29-044,13,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,38,2019-2020
Lionel Messi,10,ar ARG,RW,33-025,90,59,54,5,4,3,0,5,0,1,0,0,0,48,0,1,38,2019-2020
Riqui Puig,28,es ESP,LM,20-341,90,70,67,3,2,2,1,0,1,0,0,0,0,63,0,1,38,2019-2020
Sergio Busquets,5,es ESP,CM,32-003,58,63,63,0,0,0,0,0,0,0,0,0,0,60,0,0,38,2019-2020
   Frenkie de Jong,21,nl NED,CM,23-068,32,52,50,2,2,0,0,0,0,0,0,0,0,49,0,0,38,2019-2020
Arturo Vidal,22,cl CHI,"RM,CB",33-058,90,88,84,3,3,0,1,0,0,0,0,0,0,79,1,0,38,2019-2020
Jordi Alba,18,es ESP,LB,31-120,90,106,100,6,2,0,2,1,4,0,0,0,0,96,0,0,38,2019-2020
