player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
José Luis Morales,11,es ESP,FW,32-328,71,19,0,1,5,13,1,19,1,0,0.0,1,100.0,10,78,45,1,0,1,1,0,14,6,29,2019-2020
   Sergio León,7,es ESP,FW,31-161,19,6,0,1,3,2,0,6,0,0,,0,,4,7,4,0,0,0,0,1,5,0,29,2019-2020
Borja Mayoral,21,es ESP,FW,23-071,90,35,0,1,16,19,6,35,1,1,100.0,0,0.0,18,108,50,3,2,2,2,1,26,8,29,2019-2020
José Campaña,24,es ESP,LM,27-015,90,70,1,6,34,33,5,70,7,5,71.4,2,28.6,44,323,151,6,6,3,3,1,50,4,29,2019-2020
Nikola Vukčević,17,me MNE,CM,28-185,60,31,1,7,22,3,0,31,0,0,,0,,14,73,41,0,0,0,0,0,21,0,29,2019-2020
   Enis Bardhi,10,mk MKD,CM,24-349,30,19,0,1,9,9,0,19,0,0,,0,,8,39,21,0,0,0,0,0,14,1,29,2019-2020
Gonzalo Melero,22,es ESP,CM,26-165,90,52,2,9,39,5,2,52,1,1,100.0,0,0.0,27,126,94,0,1,0,2,0,37,0,29,2019-2020
Rubén Rochina,16,es ESP,RM,29-084,71,41,3,12,12,17,0,41,3,2,66.7,1,33.3,26,167,85,1,2,0,0,3,27,2,29,2019-2020
   Hernâni Fortes,8,pt POR,RM,28-300,19,12,0,3,1,8,1,12,0,0,,0,,8,71,37,2,0,0,1,0,11,4,29,2019-2020
Toño,3,es ESP,LB,30-221,86,51,0,17,25,9,0,51,0,0,,0,,25,137,87,2,2,0,2,0,29,4,29,2019-2020
   Carlos Clerc,19,es ESP,LB,28-115,4,4,0,0,3,1,0,4,0,0,,0,,2,3,0,0,0,0,0,0,3,0,29,2019-2020
Rúben Vezo,14,pt POR,CB,26-051,90,51,7,22,28,1,1,51,0,0,,0,,26,117,48,0,0,0,0,0,36,0,29,2019-2020
Bruno González,18,es ESP,CB,30-022,90,52,6,17,32,3,0,52,0,0,,0,,21,120,64,0,0,0,0,0,26,0,29,2019-2020
Coke,23,es ESP,RB,33-050,60,36,3,11,18,7,1,36,0,0,,0,,26,125,62,2,3,0,1,1,22,4,29,2019-2020
   Jorge Miramón,20,es ESP,RB,31-013,30,15,2,5,6,4,0,15,0,0,,0,,7,36,27,0,0,0,0,0,8,1,29,2019-2020
Aitor Fernández,13,es ESP,GK,29-043,90,30,23,30,0,0,0,30,0,0,,0,,8,44,37,0,0,0,0,0,11,0,29,2019-2020
Luuk de Jong,19,nl NED,FW,29-293,72,24,0,5,13,6,1,24,0,0,,0,,13,34,22,1,0,0,0,0,16,1,29,2019-2020
   Youssef En-Nesyri,15,ma MAR,FW,23-014,18,5,0,0,4,1,0,5,0,0,,0,,5,39,0,0,2,0,1,3,5,0,29,2019-2020
Munir El Haddadi,11,ma MAR,LW,24-288,62,33,2,10,10,14,2,33,1,1,100.0,0,0.0,25,97,56,2,2,1,2,3,25,2,29,2019-2020
   Suso,14,es ESP,"LW,RM",26-209,28,23,0,5,9,10,0,23,2,1,50.0,1,50.0,20,144,57,2,3,0,1,0,19,0,29,2019-2020
Lucas Ocampos,5,ar ARG,RW,25-340,83,40,0,4,14,22,5,40,4,0,0.0,4,100.0,33,181,90,3,2,1,2,4,36,11,29,2019-2020
   Sergio Reguilón,23,es ESP,LB,23-182,7,6,0,2,2,2,0,6,2,1,50.0,1,50.0,3,6,3,0,0,0,0,0,3,0,29,2019-2020
Éver Banega,10,ar ARG,LM,31-352,62,61,1,9,35,17,0,61,0,0,,0,,51,223,123,1,1,0,2,2,50,0,29,2019-2020
   Óliver Torres,21,es ESP,"LM,CM",25-218,28,23,0,3,12,8,0,23,0,0,,0,,14,34,6,0,0,0,3,1,17,3,29,2019-2020
Nemanja Gudelj,17,rs SRB,"CM,DM",28-212,90,60,2,22,36,2,0,60,0,0,,0,,49,256,122,0,1,0,0,0,54,0,29,2019-2020
Joan Jordán,24,es ESP,RM,25-345,63,67,1,12,39,17,1,67,4,3,75.0,1,25.0,54,238,114,3,2,0,0,0,56,3,29,2019-2020
   Fernando,25,br BRA,"RM,CM",32-326,27,26,4,9,13,4,0,26,0,0,,0,,17,26,5,0,0,0,0,0,19,0,29,2019-2020
Sergio Escudero,18,es ESP,"LB,LM",30-287,90,71,2,26,31,14,0,71,0,0,,0,,36,114,41,0,1,0,2,0,39,7,29,2019-2020
Diego Carlos,20,br BRA,CB,27-092,90,59,13,38,21,0,0,59,0,0,,0,,44,141,66,0,0,0,0,0,45,0,29,2019-2020
Jules Koundé,12,fr FRA,CB,21-216,90,80,10,43,34,4,1,80,0,0,,0,,59,269,117,0,1,0,0,0,59,0,29,2019-2020
Jesús Navas,16,es ESP,RB,34-207,90,78,3,19,34,25,0,78,0,0,,0,,52,235,136,2,2,0,0,1,53,11,29,2019-2020
Tomáš Vaclík,1,cz CZE,GK,31-078,90,37,32,37,0,0,0,37,0,0,,0,,20,100,45,0,0,0,0,0,14,0,29,2019-2020
Loren Morón,16,es ESP,FW,26-168,70,11,0,1,7,4,0,11,2,1,50.0,1,50.0,7,29,16,0,0,0,1,0,8,7,29,2019-2020
   Borja Iglesias,9,es ESP,FW,27-150,20,3,0,0,2,1,1,3,0,0,,0,,2,1,1,0,0,0,0,0,2,1,29,2019-2020
Joaquín,17,es ESP,LW,38-330,60,43,0,0,17,26,2,43,3,3,100.0,0,0.0,23,212,100,3,2,1,0,0,31,4,29,2019-2020
   Cristian Tello,11,es ESP,LW,28-309,30,25,0,1,9,16,2,25,0,0,,0,,14,84,39,1,0,1,2,1,18,4,29,2019-2020
Nabil Fekir,8,fr FRA,RW,26-333,90,56,0,0,29,27,0,56,4,2,50.0,2,50.0,44,310,124,4,2,0,0,2,55,8,29,2019-2020
Sergio Canales,10,es ESP,LM,29-120,90,79,0,5,38,36,4,78,1,1,100.0,0,0.0,43,316,205,4,6,0,0,1,64,11,29,2019-2020
Édgar González,32,es ESP,CM,23-075,70,59,2,17,37,5,3,59,0,0,,0,,33,187,148,1,0,0,1,0,42,1,29,2019-2020
   Diego Lainez,20,mx MEX,CM,20-006,20,11,0,1,5,5,0,11,0,0,,0,,7,57,23,1,0,0,0,0,9,3,29,2019-2020
Andrés Guardado,18,mx MEX,RM,33-261,60,45,0,6,35,4,0,45,0,0,,0,,29,155,62,1,1,0,0,0,37,0,29,2019-2020
   Carles Aleñá,24,es ESP,RM,22-162,30,19,0,2,5,12,0,19,1,0,0.0,1,100.0,13,106,48,0,3,0,1,0,17,0,29,2019-2020
Alfonso Pedraza,6,es ESP,LB,24-067,90,83,0,12,50,22,2,83,0,0,,0,,53,245,104,2,2,0,2,1,62,12,29,2019-2020
Zouhair Feddal,4,ma MAR,CB,31-166,90,106,7,43,62,1,1,106,0,0,,0,,59,377,266,1,0,0,0,0,84,0,29,2019-2020
Aïssa Mandi,23,dz ALG,CB,28-237,90,113,5,37,71,5,1,113,0,0,,0,,71,416,264,1,0,0,0,0,92,0,29,2019-2020
Emerson,22,br BRA,RB,21-153,81,60,0,9,33,18,4,60,2,1,50.0,1,50.0,33,221,136,3,1,1,2,0,45,7,29,2019-2020
   Antonio Barragán,19,es ESP,RB,33-003,9,11,0,1,3,7,0,11,0,0,,0,,7,17,2,0,0,0,0,0,10,2,29,2019-2020
Joel Robles,1,es ESP,GK,29-364,90,30,27,29,1,0,0,30,0,0,,0,,17,62,44,0,0,0,0,0,15,0,29,2019-2020
Carlos Fernández,24,es ESP,FW,24-024,73,25,1,2,16,7,2,25,2,1,50.0,1,50.0,17,73,30,1,0,1,3,1,16,2,29,2019-2020
   Roberto Soldado,9,es ESP,FW,35-019,17,7,0,2,2,3,1,7,0,0,,0,,1,0,0,0,0,0,0,0,2,1,29,2019-2020
Antonio Puertas,10,es ESP,"LW,LM",28-115,90,22,2,4,11,7,3,22,1,0,0.0,1,100.0,11,60,25,1,0,0,3,2,12,2,29,2019-2020
Darwin Machís,23,ve VEN,RW,27-129,58,15,2,3,3,10,2,15,2,1,50.0,1,50.0,5,32,30,2,1,1,0,1,3,1,29,2019-2020
   Víctor Díaz,16,es ESP,RB,32-003,32,11,0,8,1,2,0,11,0,0,,0,,2,5,0,0,0,0,0,0,1,0,29,2019-2020
Fede Vico,14,es ESP,AM,25-347,73,20,0,3,10,7,1,20,0,0,,0,,13,93,46,1,2,0,1,0,11,0,29,2019-2020
   José Martínez,5,es ESP,"CB,AM",27-124,17,6,1,2,3,1,1,6,0,0,,0,,2,30,5,0,0,0,0,0,3,0,29,2019-2020
Ramon Azeez,12,ng NGA,"DM,CM",27-186,89,14,2,4,8,3,0,14,1,1,100.0,0,0.0,5,32,30,1,1,0,1,0,6,1,29,2019-2020
   Antonio Cortés,18,es ESP,CM,20-060,1,2,0,1,1,0,0,2,0,0,,0,,1,0,0,0,0,0,0,0,1,0,29,2019-2020
Yan Brice Eteki,8,cm CMR,"DM,CM",22-294,90,25,2,8,15,2,0,25,1,1,100.0,0,0.0,12,59,16,0,0,0,0,0,11,0,29,2019-2020
Carlos Neva,15,es ESP,LB,24-003,90,21,1,6,14,1,0,21,0,0,,0,,8,43,14,0,0,0,1,1,7,0,29,2019-2020
Jesús Vallejo,20,es ESP,CB,23-162,90,14,1,8,6,0,0,14,0,0,,0,,7,26,5,0,0,0,0,0,6,0,29,2019-2020
Germán Sánchez,6,es ESP,CB,33-186,58,24,6,17,7,0,0,24,0,0,,0,,8,51,16,0,0,0,0,0,9,0,29,2019-2020
   Domingos Duarte,22,pt POR,CB,25-097,32,7,2,5,2,0,0,7,0,0,,0,,1,1,0,0,0,0,0,0,1,0,29,2019-2020
Dimitri Foulquier,2,fr FRA,"RB,RW,RM",27-084,90,32,6,13,16,3,0,32,0,0,,0,,13,109,60,2,1,0,2,1,10,0,29,2019-2020
Rui Silva,1,pt POR,GK,26-129,90,41,34,41,0,0,0,41,0,0,,0,,15,118,74,0,0,0,0,0,8,0,29,2019-2020
Jaime Mata,7,es ESP,FW,31-236,90,38,1,1,12,26,7,38,1,1,100.0,0,0.0,15,41,13,1,0,1,1,1,34,8,29,2019-2020
Jorge Molina,19,es ESP,FW,38-055,64,27,1,1,12,14,5,27,2,1,50.0,1,50.0,15,70,24,1,1,1,0,1,22,6,29,2019-2020
   Kenedy,25,br BRA,LM,24-129,26,24,0,1,11,12,1,24,1,0,0.0,1,100.0,11,76,47,2,1,0,3,0,18,2,29,2019-2020
Marc Cucurella,15,es ESP,"LM,LB",21-330,90,78,3,10,29,40,3,78,1,0,0.0,1,100.0,39,174,122,2,4,0,2,3,55,8,29,2019-2020
Mauro Arambarri,18,uy URU,CM,24-260,89,51,2,11,26,15,2,51,0,0,,0,,29,92,29,1,0,0,4,3,34,2,29,2019-2020
   Jason,23,es ESP,"RM,CM",25-346,1,2,0,0,1,1,0,2,0,0,,0,,2,1,1,0,0,0,0,1,2,1,29,2019-2020
Nemanja Maksimović,20,rs SRB,"CM,CB",25-142,90,47,2,10,25,12,2,47,0,0,,0,,30,207,110,2,2,0,0,1,35,3,29,2019-2020
Allan Nyom,12,cm CMR,RM,32-037,45,16,0,3,7,6,0,16,1,1,100.0,0,0.0,9,51,16,0,0,0,0,2,14,2,29,2019-2020
   Oghenekaro Etebo,5,ng NGA,"RM,CM",24-220,45,31,1,3,13,15,2,31,0,0,,0,,18,106,39,1,2,1,0,0,25,3,29,2019-2020
Mathías Olivera,17,uy URU,LB,22-229,64,52,2,12,29,11,0,52,0,0,,0,,22,111,67,0,1,0,1,0,26,0,29,2019-2020
   Ángel Rodríguez,9,es ESP,FW,33-051,26,19,0,0,3,16,6,19,1,0,0.0,1,100.0,12,38,5,1,0,1,3,1,13,1,29,2019-2020
Chema,6,es ESP,CB,28-105,90,65,3,24,38,3,2,65,1,1,100.0,0,0.0,24,143,99,0,0,0,0,0,36,0,29,2019-2020
Erick Cabaco,4,uy URU,CB,25-058,81,56,4,26,30,1,0,56,0,0,,0,,30,181,126,1,0,0,0,1,32,0,29,2019-2020
   David Timor,24,es ESP,CM,30-243,9,18,0,2,10,6,0,18,0,0,,0,,4,8,5,0,0,0,0,0,9,1,29,2019-2020
Damián Suárez,22,uy URU,RB,32-050,90,100,2,17,57,26,0,100,1,1,100.0,0,0.0,44,169,107,2,3,0,0,0,59,6,29,2019-2020
David Soria,13,es ESP,GK,27-073,90,34,25,34,0,0,0,34,0,0,,0,,17,101,85,0,0,0,0,0,9,0,29,2019-2020
Jonathan Calleri,12,ar ARG,FW,26-267,78,36,1,3,21,12,4,36,1,1,100.0,0,0.0,18,68,15,2,0,1,3,2,29,7,29,2019-2020
   Facundo Ferreyra,9,ar ARG,FW,29-094,12,8,0,1,3,4,1,8,0,0,,0,,3,2,2,0,0,0,0,0,7,3,29,2019-2020
Wu Lei,7,cn CHN,"RM,FW",28-210,89,27,1,9,11,8,2,27,0,0,,0,,13,54,20,1,2,0,5,1,14,2,29,2019-2020
   Óscar Melendo,14,es ESP,RM,22-298,1,4,0,2,1,1,0,4,0,0,,0,,2,2,0,0,0,0,0,0,1,0,29,2019-2020
Sergi Darder,10,es ESP,"CM,LM",26-177,77,20,0,4,14,2,0,20,0,0,,0,,12,67,15,0,0,0,1,0,10,0,29,2019-2020
   Víctor Sánchez,4,es ESP,CM,32-282,13,8,1,1,7,0,0,8,0,0,,0,,1,0,0,0,0,0,0,0,2,0,29,2019-2020
Marc Roca,21,es ESP,CM,23-203,90,43,2,6,32,5,0,43,1,0,0.0,1,100.0,15,30,10,0,0,0,0,0,13,0,29,2019-2020
David López,15,es ESP,"CB,CM",30-251,90,27,8,14,13,1,1,27,0,0,,0,,5,39,12,0,0,0,0,1,5,0,29,2019-2020
Adri Embarba,23,es ESP,"LM,RM",28-040,83,36,0,7,13,18,2,36,5,3,60.0,2,40.0,17,127,69,1,0,0,3,1,12,5,29,2019-2020
   Adrià Pedrosa,3,es ESP,LM,22-034,7,5,2,2,3,0,0,5,0,0,,0,,1,1,1,0,0,0,0,0,2,0,29,2019-2020
Dídac Vilà,17,es ESP,LB,31-007,90,40,5,19,13,8,3,40,0,0,,0,,14,69,9,0,2,1,0,0,13,0,29,2019-2020
Leandro Cabrera,18,uy URU,CB,28-365,90,40,6,20,15,6,0,40,0,0,,0,,10,43,2,0,0,0,0,0,8,0,29,2019-2020
Bernardo Espinosa,20,co COL,CB,30-341,15,6,1,3,2,1,0,6,0,0,,0,,1,30,10,1,0,1,0,0,1,0,29,2019-2020
Pipa,2,es ESP,RB,22-142,90,36,4,21,14,2,0,36,1,1,100.0,0,0.0,6,54,34,2,1,0,0,0,2,0,29,2019-2020
Diego López,13,es ESP,GK,38-226,90,39,31,38,1,0,0,39,1,1,100.0,0,0.0,12,89,69,0,0,0,1,0,5,0,29,2019-2020
Carlos Bacca,9,co COL,FW,33-282,59,22,0,0,11,11,6,22,0,0,,0,,11,26,6,0,0,0,6,0,17,3,29,2019-2020
   Gerard Moreno,7,es ESP,FW,28-070,31,22,1,2,10,11,4,22,1,1,100.0,0,0.0,10,142,61,2,0,0,2,1,14,4,29,2019-2020
Paco Alcácer,17,es ESP,LW,26-291,69,15,0,3,6,6,2,15,0,0,,0,,9,37,23,0,0,0,3,1,12,2,29,2019-2020
   Manu Morlanes,15,es ESP,LW,21-156,21,13,0,2,7,5,0,13,2,2,100.0,0,0.0,5,34,26,0,1,0,0,0,11,0,29,2019-2020
Samuel Chukwueze,11,ng NGA,RW,21-025,90,53,0,9,20,27,6,53,10,7,70.0,3,30.0,35,399,254,10,7,5,5,1,37,8,29,2019-2020
Santi Cazorla,8,es ESP,LM,35-186,45,43,1,10,20,13,0,43,0,0,,0,,19,81,41,1,0,0,1,0,31,5,29,2019-2020
   Moi Gómez,23,es ESP,LM,25-359,45,41,3,6,19,16,0,41,0,0,,0,,27,120,45,1,0,0,0,1,30,1,29,2019-2020
Andre-Frank Zambo Anguissa,19,cm CMR,CM,24-213,90,74,4,16,42,17,0,74,3,3,100.0,0,0.0,33,245,41,0,4,1,2,3,50,1,29,2019-2020
Manu Trigueros,14,es ESP,RM,28-243,84,52,2,5,33,14,1,52,0,0,,0,,23,129,69,3,1,0,0,0,38,1,29,2019-2020
