player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Martin Braithwaite,7,dk DEN,"LW,FW",28-226,90,7,11,63.6,74,17,5,7,71.4,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,20,2019-2020
Guido Carrillo,18,ar ARG,FW,28-237,90,20,33,60.6,283,59,10,18,55.6,7,10,70.0,1,1,100.0,0,0.0,0.0,1,1,1,0,3,20,2019-2020
Roque Mesa,6,es ESP,"CM,AM",30-224,56,14,18,77.8,213,71,8,9,88.9,5,6,83.3,1,2,50.0,0,0.0,0.0,0,1,0,0,1,20,2019-2020
   José Arnaiz,10,es ESP,AM,24-277,34,10,12,83.3,146,35,5,6,83.3,3,3,100.0,1,1,100.0,0,0.1,0.1,2,0,1,1,1,20,2019-2020
Rubén Pérez,21,es ESP,"DM,CM",30-266,90,45,56,80.4,730,209,20,23,87.0,19,19,100.0,3,6,50.0,0,0.0,0.0,0,6,0,0,8,20,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,"CM,RW",21-203,76,14,22,63.6,195,51,9,14,64.3,4,6,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1,20,2019-2020
   Aitor Ruibal,19,es ESP,RW,23-301,14,6,6,100.0,43,14,6,6,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,20,2019-2020
Kévin Rodrigues,24,pt POR,LB,25-318,90,18,28,64.3,318,146,11,13,84.6,3,3,100.0,4,8,50.0,0,0.2,0.1,3,0,0,0,1,20,2019-2020
Jonathan Silva,5,ar ARG,CB,25-202,90,42,58,72.4,925,620,15,20,75.0,15,20,75.0,11,16,68.8,0,0.0,0.0,0,8,1,0,6,20,2019-2020
Kenneth Omeruo,4,ng NGA,CB,26-092,90,29,44,65.9,563,286,10,13,76.9,15,21,71.4,3,9,33.3,0,0.0,0.0,0,3,0,0,3,20,2019-2020
Rodrigo Tarín,15,es ESP,CB,23-196,45,14,21,66.7,279,133,9,11,81.8,2,5,40.0,2,4,50.0,0,0.0,0.0,0,2,0,0,1,20,2019-2020
   Recio,8,es ESP,DM,29-006,45,31,39,79.5,506,120,14,17,82.4,11,13,84.6,4,6,66.7,0,0.0,0.0,0,0,0,0,3,20,2019-2020
Unai Bustinza,3,es ESP,RB,27-349,90,28,52,53.8,490,232,11,15,73.3,14,31,45.2,2,4,50.0,0,0.0,0.0,0,3,0,0,2,20,2019-2020
Iván Cuéllar,1,es ESP,GK,35-235,90,20,36,55.6,729,607,2,3,66.7,7,8,87.5,11,24,45.8,0,0.0,0.0,0,3,0,0,1,20,2019-2020
Jaime Mata,7,es ESP,FW,31-085,90,9,14,64.3,132,32,4,6,66.7,4,4,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,20,2019-2020
Jorge Molina,19,es ESP,FW,37-270,83,14,22,63.6,158,45,9,12,75.0,2,2,100.0,1,1,100.0,1,0.7,0.7,1,1,0,0,2,20,2019-2020
   Hugo Duro,26,es ESP,FW,20-068,7,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,20,2019-2020
Marc Cucurella,15,es ESP,LM,21-179,88,18,29,62.1,301,172,7,11,63.6,9,11,81.8,1,1,100.0,1,0.1,0.1,1,3,2,1,7,20,2019-2020
   Fayçal Fajr,21,ma MAR,LM,31-169,2,0,2,0.0,0,0,0,0,,0,0,,0,2,0.0,0,0.0,0.0,0,0,0,0,0,20,2019-2020
Nemanja Maksimović,20,rs SRB,CM,24-356,90,9,17,52.9,123,14,4,9,44.4,4,6,66.7,0,1,0.0,0,0.1,0.1,1,0,0,0,1,20,2019-2020
Mauro Arambarri,18,uy URU,CM,24-109,90,9,23,39.1,160,75,5,8,62.5,1,5,20.0,2,7,28.6,0,0.0,0.0,0,0,0,0,1,20,2019-2020
Allan Nyom,12,cm CMR,RM,31-252,30,1,4,25.0,55,56,0,0,,0,1,0.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,20,2019-2020
   Oghenekaro Etebo,5,ng NGA,RM,24-069,60,4,13,30.8,88,69,1,2,50.0,1,3,33.3,1,3,33.3,0,0.0,0.0,0,1,0,0,0,20,2019-2020
Mathías Olivera,17,uy URU,LB,22-078,90,28,51,54.9,376,222,19,26,73.1,8,14,57.1,1,6,16.7,0,0.0,0.0,0,6,0,0,4,20,2019-2020
Leandro Cabrera,6,uy URU,CB,28-214,90,14,25,56.0,348,234,3,5,60.0,6,7,85.7,5,12,41.7,0,0.0,0.0,0,5,0,0,5,20,2019-2020
Djené,2,tg TOG,CB,28-017,90,8,18,44.4,90,40,4,4,100.0,2,7,28.6,0,3,0.0,0,0.0,0.0,0,0,0,0,0,20,2019-2020
Damián Suárez,22,uy URU,RB,31-265,90,20,43,46.5,323,137,10,10,100.0,7,17,41.2,3,15,20.0,1,0.1,0.1,1,2,1,1,2,20,2019-2020
David Soria,13,es ESP,GK,26-288,90,11,28,39.3,634,615,0,0,,0,0,,11,27,40.7,0,0.0,0.0,0,3,0,0,0,20,2019-2020
Roger Martí,9,es ESP,FW,29-015,90,12,18,66.7,149,50,6,9,66.7,4,5,80.0,0,1,0.0,0,0.2,0.0,3,2,1,0,3,20,2019-2020
Borja Mayoral,21,es ESP,FW,22-288,78,15,21,71.4,208,42,10,15,66.7,2,2,100.0,2,2,100.0,0,0.1,0.0,3,1,0,0,1,20,2019-2020
   Sergio León,7,es ESP,FW,31-012,12,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,20,2019-2020
José Campaña,24,es ESP,"LM,CM",26-232,90,49,63,77.8,842,270,28,30,93.3,11,15,73.3,8,15,53.3,0,0.1,0.1,2,2,0,0,8,20,2019-2020
