player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Charles,19,br BRA,FW,35-331,77,22,2,2,6,14,5,21,0,0,,0,,6,13,3,0,0,0,1,0,9,0,26,2019-2020
   Gonzalo Escalante,5,ar ARG,"AM,FW",26-339,13,9,0,1,7,1,0,9,0,0,,0,,7,6,2,0,0,0,0,0,7,0,26,2019-2020
Sergi Enrich,9,es ESP,FW,30-003,87,28,3,6,9,13,6,28,0,0,,0,,13,38,14,0,0,0,3,0,18,3,26,2019-2020
   Kiké,17,es ESP,FW,30-096,3,7,0,1,3,3,0,7,0,0,,0,,4,16,0,0,0,0,1,0,5,0,26,2019-2020
Fabián Orellana,14,cl CHI,"LM,LW",34-033,90,54,0,9,18,30,9,54,4,2,50.0,2,50.0,40,324,154,4,1,1,3,2,37,7,26,2019-2020
Sebastián Cristóforo,18,uy URU,"CM,DM",26-190,90,45,0,10,19,16,2,45,0,0,,0,,17,61,30,0,0,0,0,0,20,1,26,2019-2020
Papakouli Diop,8,sn SEN,"CM,DM",33-347,90,45,7,12,20,13,0,45,2,0,0.0,2,100.0,15,36,19,0,0,0,2,0,18,0,26,2019-2020
Pedro León,21,es ESP,RM,33-097,83,46,1,3,14,29,4,46,2,1,50.0,1,50.0,25,123,54,3,0,0,4,0,27,13,26,2019-2020
   Pablo de Blasis,16,ar ARG,RW,32-025,7,11,0,1,3,7,0,11,0,0,,0,,8,24,11,1,0,0,0,1,10,2,26,2019-2020
José Ángel,15,es ESP,LB,30-177,90,50,6,17,12,21,0,50,2,1,50.0,1,50.0,22,104,48,1,0,0,2,0,21,6,26,2019-2020
Pedro Bigas,3,es ESP,CB,29-167,90,37,7,19,18,0,0,37,0,0,,0,,10,17,9,0,0,0,1,0,10,0,26,2019-2020
Paulo Oliveira,12,pt POR,CB,28-052,90,33,3,19,14,0,0,33,0,0,,0,,13,53,34,0,0,0,0,0,13,0,26,2019-2020
Anaitz Arbilla,23,es ESP,RB,32-290,90,55,3,12,27,19,1,55,1,1,100.0,0,0.0,28,136,81,4,3,1,2,1,25,2,26,2019-2020
Yoel,13,es ESP,GK,31-185,90,39,30,39,0,0,0,39,0,0,,0,,18,159,108,0,0,0,0,0,6,0,26,2019-2020
Borja Mayoral,21,es ESP,FW,22-330,66,27,0,3,16,8,2,27,2,0,0.0,2,100.0,13,89,48,2,1,2,0,0,18,8,26,2019-2020
   Sergio León,7,es ESP,FW,31-054,24,3,0,0,1,2,1,3,0,0,,0,,1,5,3,0,0,0,0,0,1,1,26,2019-2020
Roger Martí,9,es ESP,FW,29-057,90,26,0,1,12,14,7,26,0,0,,0,,18,99,68,4,2,1,2,0,20,4,26,2019-2020
Enis Bardhi,10,mk MKD,LM,24-242,90,49,1,13,23,13,2,49,4,2,50.0,2,50.0,26,174,120,3,0,1,2,2,36,3,26,2019-2020
José Campaña,24,es ESP,CM,26-274,90,81,3,29,32,21,0,81,5,4,80.0,1,20.0,39,232,125,4,1,0,3,1,51,1,26,2019-2020
Nikola Vukčević,17,me MNE,CM,28-078,66,26,4,13,12,1,1,26,1,1,100.0,0,0.0,13,58,21,0,0,0,0,0,16,0,26,2019-2020
   Gonzalo Melero,22,es ESP,CM,26-058,24,11,0,2,6,3,0,11,1,1,100.0,0,0.0,9,24,9,0,0,0,2,0,9,0,26,2019-2020
José Luis Morales,11,es ESP,RM,32-221,90,50,1,11,16,23,3,50,7,1,14.3,6,85.7,29,110,65,4,2,2,1,1,34,7,26,2019-2020
