player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Rubén,es ESP,35-090,90,2,0,2,100.0,0.3,8,17,47.1,20,4,50.0,42.0,11,63.6,46.9,8,0,0.0,1,19.3,5,2019-2020
Joel Robles,es ESP,29-095,90,5,0,5,100.0,1.2,8,19,42.1,23,2,52.2,41.8,12,58.3,40.3,27,0,0.0,0,2.0,5,2019-2020
Sergio Asenjo,es ESP,30-085,90,2,0,2,100.0,0.5,6,7,85.7,15,3,20.0,27.3,5,80.0,60.6,16,0,0.0,1,17.8,5,2019-2020
Jordi Masip,es ESP,30-261,90,6,2,4,83.3,2.2,9,26,34.6,22,4,72.7,48.2,10,100.0,64.6,17,0,0.0,0,,5,2019-2020
Aitor Fernández,es ESP,28-141,90,4,0,4,100.0,0.4,4,7,57.1,23,7,26.1,28.2,15,6.7,18.0,21,1,4.8,0,7.0,5,2019-2020
Marko Dmitrović,rs SRB,27-240,90,4,0,4,100.0,0.3,8,28,28.6,20,2,85.0,56.7,11,100.0,71.4,14,1,7.1,4,20.5,5,2019-2020
Jan Oblak,si SVN,26-257,90,3,0,3,100.0,0.7,1,2,50.0,10,2,20.0,26.7,4,0.0,19.5,12,0,0.0,0,,5,2019-2020
Rubén Blanco,es ESP,24-058,90,5,0,5,100.0,1.5,10,23,43.5,27,4,37.0,35.1,18,72.2,52.9,21,0,0.0,0,9.8,5,2019-2020
Rui Silva,pt POR,25-226,90,1,0,1,100.0,0.1,9,25,36.0,27,4,74.1,53.8,5,100.0,71.8,10,4,40.0,0,6.2,5,2019-2020
Marc-André ter Stegen,de GER,27-144,90,4,2,2,75.0,2.2,2,4,50.0,23,3,8.7,25.1,5,40.0,31.6,6,1,16.7,1,13.3,5,2019-2020
David Soria,es ESP,26-171,90,3,2,1,33.3,0.8,9,19,47.4,20,1,75.0,49.5,5,80.0,60.0,5,0,0.0,2,18.8,5,2019-2020
Manolo Reina,es ESP,34-174,90,5,4,2,40.0,2.4,7,21,33.3,23,1,69.6,48.6,7,71.4,54.4,14,0,0.0,0,,5,2019-2020
Diego López,es ESP,37-323,90,5,3,2,40.0,2.7,6,14,42.9,20,5,35.0,32.3,8,87.5,53.1,10,0,0.0,1,13.3,5,2019-2020
Miguel Ángel Moyá,es ESP,35-173,90,3,1,3,66.7,1.1,10,18,55.6,19,7,31.6,35.1,12,100.0,56.5,17,1,5.9,2,17.8,5,2019-2020
Jasper Cillessen,nl NED,30-153,90,4,1,3,75.0,1.1,1,3,33.3,20,7,15.0,25.4,3,0.0,21.0,13,0,0.0,1,28.0,5,2019-2020
Juan Soriano,es ESP,22-030,90,4,1,3,100.0,1.1,10,31,32.3,22,3,72.7,52.3,15,100.0,69.9,18,3,16.7,0,6.8,5,2019-2020
Unai Simón,es ESP,22-103,90,1,0,1,100.0,0.2,9,18,50.0,26,2,46.2,36.3,7,85.7,68.3,9,0,0.0,0,4.0,5,2019-2020
Fernando Pacheco,es ESP,27-127,90,3,2,1,66.7,2.0,10,21,47.6,24,4,58.3,39.8,8,87.5,53.4,10,0,0.0,0,4.5,5,2019-2020
Tomáš Vaclík,cz CZE,30-177,90,4,1,3,75.0,1.7,4,10,40.0,23,5,26.1,31.8,8,50.0,42.8,10,0,0.0,2,20.3,5,2019-2020
Thibaut Courtois,be BEL,27-134,90,0,0,0,,0.0,4,15,26.7,22,7,40.9,43.1,8,75.0,50.0,25,0,0.0,0,,5,2019-2020
