player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Paco Alcácer,17,es ESP,FW,26-297,87,18,21,85.7,284,93,9,10,90.0,7,8,87.5,1,1,100.0,0,0.1,0.1,1,2,1,0,3,31,2019-2020
   Bruno Soriano,21,es ESP,"DM,FW",36-010,3,4,6,66.7,87,9,1,3,33.3,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,31,2019-2020
Gerard Moreno,7,es ESP,FW,28-076,71,22,32,68.8,402,77,10,13,76.9,8,11,72.7,4,7,57.1,0,0.3,0.5,1,1,1,1,1,31,2019-2020
   Manu Trigueros,14,es ESP,"AM,FW",28-249,19,5,7,71.4,83,28,3,4,75.0,2,3,66.7,0,0,,0,0.0,0.0,1,0,0,0,2,31,2019-2020
Santi Cazorla,8,es ESP,LM,35-192,56,23,30,76.7,478,124,6,8,75.0,14,14,100.0,3,7,42.9,1,0.2,0.2,2,2,0,0,1,31,2019-2020
   Moi Gómez,23,es ESP,"LW,LM",25-365,34,15,20,75.0,194,58,8,8,100.0,5,7,71.4,1,2,50.0,0,0.0,0.0,0,1,0,0,1,31,2019-2020
Andre-Frank Zambo Anguissa,19,cm CMR,"CM,DM",24-219,90,32,32,100.0,483,156,18,18,100.0,13,13,100.0,1,1,100.0,0,0.0,0.1,0,5,1,0,2,31,2019-2020
Vicente Iborra,10,es ESP,"CM,DM",32-158,87,32,38,84.2,627,133,12,14,85.7,15,15,100.0,5,7,71.4,0,0.0,0.0,0,4,0,0,6,31,2019-2020
   Carlos Bacca,9,co COL,"FW,DM",33-288,3,2,2,100.0,19,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31,2019-2020
Samuel Chukwueze,11,ng NGA,RM,21-031,71,22,30,73.3,361,126,10,16,62.5,7,7,100.0,4,5,80.0,0,0.0,0.0,0,1,1,0,1,31,2019-2020
   Javier Ontiveros,24,es ESP,"RW,RM",22-287,19,5,7,71.4,115,22,2,2,100.0,2,4,50.0,1,1,100.0,0,0.0,0.0,0,2,0,0,1,31,2019-2020
Alberto Moreno,18,es ESP,LB,27-353,90,42,52,80.8,663,291,23,27,85.2,17,18,94.4,1,4,25.0,0,0.0,0.0,0,0,1,0,1,31,2019-2020
Pau Torres,4,es ESP,CB,23-158,90,43,54,79.6,1103,448,9,10,90.0,21,25,84.0,13,18,72.2,0,0.0,0.0,0,2,0,0,3,31,2019-2020
Raúl Albiol,3,es ESP,CB,34-292,90,33,42,78.6,681,268,8,9,88.9,20,20,100.0,5,11,45.5,0,0.0,0.0,0,0,0,0,2,31,2019-2020
Mario Gaspar,2,es ESP,RB,29-211,90,40,53,75.5,689,400,17,20,85.0,21,24,87.5,2,8,25.0,0,0.0,0.2,0,5,0,0,3,31,2019-2020
Sergio Asenjo,1,es ESP,GK,30-360,90,14,23,60.9,370,239,1,1,100.0,9,9,100.0,4,13,30.8,0,0.0,0.0,0,0,0,0,0,31,2019-2020
Youssef En-Nesyri,15,ma MAR,FW,23-021,80,9,12,75.0,95,4,6,7,85.7,1,2,50.0,0,0,,0,0.1,0.0,1,0,0,0,0,31,2019-2020
   Luuk de Jong,19,nl NED,FW,29-300,10,2,2,100.0,22,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,31,2019-2020
Rony Lopes,7,pt POR,LW,24-177,45,15,16,93.8,180,25,11,11,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,1,31,2019-2020
   Munir El Haddadi,11,ma MAR,LW,24-295,45,18,23,78.3,217,66,12,13,92.3,4,5,80.0,0,1,0.0,0,0.1,0.0,2,4,2,1,2,31,2019-2020
Suso,14,es ESP,RW,26-216,45,12,19,63.2,146,58,8,10,80.0,3,7,42.9,0,1,0.0,0,0.1,0.1,1,0,1,1,3,31,2019-2020
   Lucas Ocampos,5,ar ARG,RW,25-347,45,21,23,91.3,228,37,14,14,100.0,3,3,100.0,1,1,100.0,0,0.1,0.1,1,3,0,0,2,31,2019-2020
Éver Banega,10,ar ARG,LM,31-359,90,79,97,81.4,1533,441,37,39,94.9,28,32,87.5,13,21,61.9,0,0.1,0.1,1,12,1,0,11,31,2019-2020
Fernando,25,br BRA,CM,32-333,90,60,69,87.0,1186,297,18,20,90.0,34,35,97.1,8,10,80.0,1,0.0,0.0,1,1,0,0,2,31,2019-2020
Joan Jordán,24,es ESP,RM,25-352,61,33,42,78.6,476,79,15,18,83.3,14,18,77.8,1,1,100.0,0,0.0,0.0,0,5,0,0,3,31,2019-2020
   Franco Vázquez,22,ar ARG,RM,31-121,29,20,23,87.0,364,91,11,12,91.7,5,7,71.4,4,4,100.0,0,0.1,0.1,1,1,1,0,6,31,2019-2020
Sergio Escudero,18,es ESP,LB,30-294,90,55,71,77.5,816,246,35,39,89.7,12,15,80.0,6,10,60.0,0,0.0,0.1,0,2,1,0,5,31,2019-2020
Diego Carlos,20,br BRA,CB,27-099,90,63,71,88.7,1090,332,25,29,86.2,29,29,100.0,6,10,60.0,0,0.0,0.0,0,2,0,0,10,31,2019-2020
Sergi Gómez,3,es ESP,CB,28-086,45,26,33,78.8,497,127,10,12,83.3,14,16,87.5,2,5,40.0,0,0.0,0.0,0,1,0,0,0,31,2019-2020
   Jesús Navas,16,es ESP,"RB,CB",34-214,45,27,41,65.9,414,100,15,19,78.9,9,15,60.0,2,5,40.0,1,0.1,0.2,2,3,2,1,4,31,2019-2020
Jules Koundé,12,fr FRA,"RB,CB",21-223,90,45,61,73.8,784,268,19,24,79.2,24,28,85.7,2,4,50.0,0,0.0,0.0,0,4,0,0,4,31,2019-2020
Tomáš Vaclík,1,cz CZE,GK,31-085,90,14,21,66.7,295,146,3,3,100.0,10,10,100.0,1,8,12.5,0,0.0,0.0,0,0,0,0,0,31,2019-2020
