player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Charles,19,br BRA,FW,35-338,90,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,27,2019-2020
Sergi Enrich,9,es ESP,FW,30-010,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,27,2019-2020
Fabián Orellana,14,cl CHI,LM,34-040,90,3,1,1,2,0,1,2,50.0,1,0,0,0,0,3,0,0,27,2019-2020
Sebastián Cristóforo,18,uy URU,CM,26-197,75,8,4,2,4,2,3,4,75.0,1,1,0,1,0,8,0,0,27,2019-2020
   Gonzalo Escalante,5,ar ARG,CM,26-346,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2019-2020
Papakouli Diop,8,sn SEN,CM,33-354,56,1,1,0,0,1,0,1,0.0,1,1,1,0,0,1,0,0,27,2019-2020
   Edu Expósito,10,es ESP,CM,23-219,34,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,27,2019-2020
Pedro León,21,es ESP,RM,33-104,56,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,27,2019-2020
   Pablo de Blasis,16,ar ARG,RM,32-032,34,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,27,2019-2020
José Ángel,15,es ESP,LB,30-184,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,27,2019-2020
Pedro Bigas,3,es ESP,CB,29-174,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,3,0,27,2019-2020
Paulo Oliveira,12,pt POR,CB,28-059,90,3,0,3,0,0,2,4,50.0,2,0,0,0,0,3,3,0,27,2019-2020
Anaitz Arbilla,23,es ESP,RB,32-297,90,5,2,2,1,2,3,4,75.0,1,0,0,0,1,6,6,0,27,2019-2020
Marko Dmitrović,1,rs SRB,GK,28-043,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,27,2019-2020
Cucho,29,co COL,FW,20-322,84,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,27,2019-2020
   Pablo Chavarría,19,ar ARG,FW,32-065,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2019-2020
Ante Budimir,22,hr CRO,FW,28-229,71,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,27,2019-2020
   Lago Junior,11,ci CIV,FW,29-067,19,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,27,2019-2020
Dani Rodríguez,14,es ESP,CM,31-275,90,0,0,0,0,0,0,1,0.0,1,1,1,0,3,3,1,0,27,2019-2020
Iddrisu Baba,12,gh GHA,CM,24-045,90,1,0,1,0,0,1,1,100.0,0,2,1,1,1,2,2,0,27,2019-2020
