player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Roberto Soldado,9,es ESP,FW,34-088,90,30,1,1,8,21,7,30,1,0,0.0,1,100.0,20,52,12,0,0,0,1,1,21,4,2,2019-2020
Álvaro Vadillo,7,es ESP,LW,24-345,58,30,0,3,6,21,1,30,0,0,,0,,17,70,38,1,0,0,0,1,17,3,2,2019-2020
   Darwin Machís,23,ve VEN,LM,26-197,32,22,0,3,4,16,5,22,2,1,50.0,1,50.0,16,129,73,2,1,3,2,0,15,7,2,2019-2020
Antonio Puertas,10,es ESP,"RW,RM",27-183,90,41,0,5,16,21,7,41,8,2,25.0,6,75.0,24,106,44,1,1,0,3,1,25,7,2,2019-2020
Fede Vico,14,es ESP,AM,25-050,59,30,0,2,12,17,1,30,2,0,0.0,2,100.0,24,135,62,1,0,0,1,3,27,5,2,2019-2020
   Carlos Fernández,24,es ESP,FW,23-093,31,14,0,2,3,9,0,14,1,1,100.0,0,0.0,7,14,6,0,0,0,1,1,8,1,2,2019-2020
Ángel Montoro,19,es ESP,"DM,CM",31-059,90,59,0,11,37,12,1,59,0,0,,0,,39,166,80,1,3,0,0,0,37,0,2,2019-2020
Yan Brice Eteki,8,cm CMR,"DM,CM",21-362,84,33,0,5,25,3,1,33,3,2,66.7,1,33.3,28,98,50,1,1,0,0,2,19,0,2,2019-2020
   Adrián Ramos,20,co COL,CM,33-213,6,7,0,0,4,4,1,7,0,0,,0,,7,55,18,0,1,0,0,1,7,1,2,2019-2020
Quini,17,es ESP,LB,29-333,90,61,4,18,19,25,1,61,2,2,100.0,0,0.0,26,167,86,2,3,0,1,0,26,3,2,2019-2020
Germán Sánchez,6,es ESP,CB,32-254,90,60,8,27,31,2,0,60,1,1,100.0,0,0.0,41,294,181,1,0,0,0,0,35,0,2,2019-2020
Domingos Duarte,22,pt POR,CB,24-166,90,65,8,43,24,1,0,65,2,2,100.0,0,0.0,43,314,166,2,1,0,0,0,41,0,2,2019-2020
Víctor Díaz,16,es ESP,RB,31-072,90,48,5,17,19,13,1,48,0,0,,0,,21,62,26,1,1,0,0,0,19,1,2,2019-2020
