player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Roberto Soldado,9,es ESP,FW,34-250,60,1,0,0,2,1,0,1,0,1,0,0,0,0,6,1,85.7,22,2019-2020
   Ramon Azeez,12,ng NGA,"RM,FW",27-051,30,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,50.0,22,2019-2020
Darwin Machís,23,ve VEN,LW,26-359,68,0,0,0,1,2,2,9,0,0,0,0,0,3,1,0,100.0,22,2019-2020
   Dimitri Foulquier,2,fr FRA,RB,26-315,22,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0,22,2019-2020
Antonio Puertas,10,es ESP,"RW,LM",27-345,90,0,0,0,0,2,0,0,0,3,0,0,0,0,1,1,50.0,22,2019-2020
Carlos Fernández,24,es ESP,"AM,FW",23-255,90,0,0,0,4,1,0,0,3,1,0,0,0,0,3,13,18.8,22,2019-2020
Yangel Herrera,21,ve VEN,"DM,CM",22-018,90,0,0,0,1,0,0,0,2,2,0,0,0,11,1,0,100.0,22,2019-2020
Maxime Gonalons,4,fr FRA,"DM,CM",30-328,78,1,0,0,1,1,0,0,0,1,0,0,0,5,1,2,33.3,22,2019-2020
   Yan Brice Eteki,8,cm CMR,CM,22-159,12,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,22,2019-2020
Carlos Neva,15,es ESP,LB,23-234,90,0,0,0,1,7,0,1,1,0,0,0,0,2,0,0,,22,2019-2020
Germán Sánchez,6,es ESP,CB,33-051,90,1,0,0,1,0,0,0,1,0,0,0,0,3,2,6,25.0,22,2019-2020
Domingos Duarte,22,pt POR,CB,24-328,90,0,0,0,2,1,0,0,1,2,0,1,0,3,2,1,66.7,22,2019-2020
Víctor Díaz,16,es ESP,"RB,CB",31-234,90,0,0,0,1,0,0,4,2,0,0,0,0,5,5,1,83.3,22,2019-2020
Rui Silva,1,pt POR,GK,25-359,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,22,2019-2020
Jonathan Calleri,12,ar ARG,FW,26-131,72,0,0,0,2,1,0,3,1,0,0,0,0,2,6,3,66.7,22,2019-2020
   Wu Lei,7,cn CHN,"LW,FW",28-074,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,22,2019-2020
Raúl de Tomás,11,es ESP,FW,25-107,90,0,0,0,1,1,0,1,0,2,1,0,0,1,1,2,33.3,22,2019-2020
Sergi Darder,10,es ESP,"LM,CM",26-041,90,0,0,0,1,1,0,3,0,2,0,0,0,6,1,2,33.3,22,2019-2020
Ander Iturraspe,8,es ESP,CM,30-330,60,1,0,0,1,1,0,0,0,0,0,0,0,3,1,2,33.3,22,2019-2020
   Matías Vargas,22,ar ARG,"RM,RW",22-269,30,0,0,0,1,1,0,3,0,1,0,0,0,2,0,1,0.0,22,2019-2020
David López,15,es ESP,"CM,CB",30-115,90,1,0,0,2,0,0,1,1,0,0,0,0,9,4,3,57.1,22,2019-2020
Adri Embarba,23,es ESP,"RM,LM",27-270,90,0,0,0,3,4,0,11,0,0,0,0,0,3,0,1,0.0,22,2019-2020
Dídac Vilà,17,es ESP,"LB,CB",30-237,90,1,0,0,2,1,0,3,1,4,0,0,0,1,1,3,25.0,22,2019-2020
