player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Marko Dmitrović,rs SRB,28-043,90,4,2,2,50.0,1.4,5,15,33.3,17,3,52.9,42.7,7,85.7,58.0,7,0,0.0,3,19.6,27,2019-2020
Manolo Reina,es ESP,34-341,90,2,1,1,50.0,0.7,11,33,33.3,27,1,88.9,54.6,9,100.0,66.9,30,0,0.0,0,6.3,27,2019-2020
Jan Oblak,si SVN,27-060,90,4,2,2,75.0,2.1,3,13,23.1,11,2,63.6,46.5,8,75.0,49.8,9,1,11.1,0,9.0,27,2019-2020
Tomáš Vaclík,cz CZE,30-344,90,3,2,1,66.7,1.3,5,19,26.3,18,3,33.3,31.8,17,76.5,52.6,15,0,0.0,0,7.0,27,2019-2020
Marc-André ter Stegen,de GER,27-312,90,1,0,1,100.0,0.0,4,14,28.6,42,6,31.0,29.4,9,11.1,20.3,10,1,10.0,0,11.3,27,2019-2020
Álex Remiro,es ESP,24-349,90,6,1,5,100.0,2.4,6,15,40.0,43,4,16.3,25.4,9,88.9,55.9,6,0,0.0,0,8.0,27,2019-2020
David Soria,es ESP,26-338,90,2,0,2,100.0,0.4,5,18,27.8,22,3,54.5,40.0,7,85.7,53.9,6,1,16.7,3,21.0,27,2019-2020
Rubén Blanco,es ESP,24-226,90,6,0,6,100.0,1.0,14,29,48.3,20,2,70.0,49.7,15,100.0,66.9,41,1,2.4,0,3.5,27,2019-2020
Rubén,es ESP,35-260,90,2,0,2,100.0,0.3,10,23,43.5,22,1,86.4,52.7,4,100.0,66.0,12,0,0.0,0,9.0,27,2019-2020
Leandro Cabrera,uy URU,28-265,6,0,0,0,,0.0,4,10,40.0,10,0,80.0,46.1,2,100.0,75.5,0,0,,1,14.0,27,2019-2020
Diego López,es ESP,38-126,82,6,1,5,100.0,1.5,5,29,17.2,34,1,70.6,43.5,7,71.4,46.0,11,,,2,16.2,27,2019-2020
Jordi Masip,es ESP,31-065,90,5,4,1,20.0,1.6,4,14,28.6,25,5,52.0,39.0,6,16.7,25.7,10,0,0.0,0,13.5,27,2019-2020
Unai Simón,es ESP,22-271,90,2,1,1,50.0,0.3,8,26,30.8,14,4,42.9,42.2,21,95.2,64.8,28,0,0.0,0,,27,2019-2020
Aitor Fernández,es ESP,28-310,90,7,1,6,85.7,1.4,3,15,20.0,25,6,52.0,40.6,5,40.0,37.6,14,1,7.1,1,15.3,27,2019-2020
Rui Silva,pt POR,26-030,90,3,1,2,66.7,0.8,9,32,28.1,37,3,62.2,44.0,9,100.0,62.9,22,0,0.0,4,17.6,27,2019-2020
Sergio Asenjo,es ESP,30-254,90,7,2,5,85.7,2.4,2,8,25.0,25,8,32.0,30.9,5,0.0,15.2,22,1,4.5,1,16.0,27,2019-2020
Iván Cuéllar,es ESP,35-286,90,5,1,4,80.0,1.1,11,23,47.8,26,6,53.8,40.8,12,75.0,55.1,30,0,0.0,2,13.3,27,2019-2020
Joel Robles,es ESP,29-265,90,4,1,3,100.0,1.6,5,21,23.8,34,4,47.1,39.6,9,55.6,41.2,18,0,0.0,2,27.3,27,2019-2020
Thibaut Courtois,be BEL,27-302,90,3,2,1,33.3,1.2,3,9,33.3,23,6,26.1,30.8,7,42.9,35.9,5,0,0.0,2,24.0,27,2019-2020
Marko Dmitrović,rs SRB,28-046,90,2,2,0,50.0,1.1,8,27,29.6,41,11,51.2,41.2,7,85.7,63.1,6,0,0.0,6,24.9,24,2019-2020
Álex Remiro,es ESP,24-352,90,4,1,2,100.0,2.3,9,27,33.3,33,3,63.6,42.8,6,100.0,62.0,11,0,0.0,2,17.0,24,2019-2020
