player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Luuk de Jong,19,nl NED,FW,29-003,90,32,0,0,18,14,8,32,0,0,,0,,9,28,5,0,1,0,0,0,25,4,3,2019-2020
Nolito,8,es ESP,LW,32-319,78,39,0,5,8,26,4,39,2,0,0.0,2,100.0,16,61,28,2,0,2,1,0,24,8,3,2019-2020
   Rony Lopes,7,pt POR,LW,23-245,12,8,0,1,4,3,0,8,0,0,,0,,5,36,5,0,0,0,0,0,7,3,3,2019-2020
Munir El Haddadi,11,ma MAR,RW,23-363,54,36,0,3,10,24,3,36,1,1,100.0,0,0.0,22,127,48,1,2,0,2,0,27,8,3,2019-2020
   Bryan Gil,30,es ESP,RW,18-200,36,14,0,1,3,10,1,14,3,2,66.7,1,33.3,11,145,71,2,0,1,0,1,13,4,3,2019-2020
Éver Banega,10,ar ARG,LM,31-062,90,103,0,5,54,44,1,103,2,2,100.0,0,0.0,68,422,268,7,2,0,1,1,87,6,3,2019-2020
Fernando,25,br BRA,CM,32-036,90,72,3,27,33,13,0,72,0,0,,0,,41,175,91,1,1,0,0,0,49,0,3,2019-2020
Joan Jordán,24,es ESP,RM,25-055,69,84,0,6,40,39,0,84,2,2,100.0,0,0.0,56,309,121,2,2,0,0,0,70,4,3,2019-2020
   Franco Vázquez,22,ar ARG,RM,30-189,21,15,0,0,8,8,2,15,1,1,100.0,0,0.0,11,75,15,0,0,0,3,0,11,2,3,2019-2020
Sergio Reguilón,23,es ESP,LB,22-257,90,74,1,11,22,41,6,74,3,3,100.0,0,0.0,33,211,138,4,1,2,1,2,54,17,3,2019-2020
Daniel Carriço,6,pt POR,CB,31-026,90,66,5,25,31,11,2,66,0,0,,0,,39,240,133,2,3,0,0,0,54,0,3,2019-2020
Diego Carlos,20,br BRA,CB,26-168,90,76,4,32,36,8,3,76,1,1,100.0,0,0.0,32,146,48,1,1,0,0,0,52,0,3,2019-2020
Jesús Navas,16,es ESP,RB,33-282,90,95,2,17,32,46,3,95,3,1,33.3,2,66.7,55,402,273,8,0,3,0,0,66,12,3,2019-2020
Tomáš Vaclík,1,cz CZE,GK,30-154,90,17,16,17,0,0,0,17,0,0,,0,,13,61,48,0,0,0,0,0,8,0,3,2019-2020
