player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Lucas Pérez,7,es ESP,FW,31-081,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,15,2019-2020
Joselu,9,es ESP,FW,29-248,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,15,2019-2020
Luis Rioja,11,es ESP,LM,26-045,59,1,1,1,0,0,1,1,100.0,0,0,0,0,3,4,1,0,15,2019-2020
   Oliver Burke,24,sct SCO,LM,22-237,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-047,75,4,2,1,3,0,3,3,100.0,0,1,0,1,0,4,5,0,15,2019-2020
   Pere Pons,20,es ESP,CM,26-283,15,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,15,2019-2020
Wakaso,22,gh GHA,CM,29-128,81,4,3,1,2,1,1,1,100.0,0,1,0,1,0,4,1,0,15,2019-2020
   Manu García,19,es ESP,CM,33-218,9,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,15,2019-2020
Aleix Vidal,18,es ESP,RM,30-101,90,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,0,0,15,2019-2020
Rubén Duarte,3,es ESP,LB,24-043,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0,15,2019-2020
Ximo Navarro,23,es ESP,CB,29-311,90,1,0,1,0,0,0,0,,0,1,0,1,3,4,4,1,15,2019-2020
Víctor Laguardia,5,es ESP,CB,30-025,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,2,0,15,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-204,90,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0,15,2019-2020
Fernando Pacheco,1,es ESP,GK,27-196,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,2019-2020
Karim Benzema,9,fr FRA,FW,31-346,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,15,2019-2020
Isco,22,es ESP,LW,27-223,89,3,3,2,1,0,2,3,66.7,1,0,0,0,0,3,1,0,15,2019-2020
   Ferland Mendy,23,fr FRA,LB,24-175,1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,15,2019-2020
Gareth Bale,11,wls WAL,RW,30-137,66,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,15,2019-2020
   Rodrygo,27,br BRA,RW,18-325,24,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,15,2019-2020
Toni Kroos,8,de GER,"LM,CM",29-330,90,2,1,0,1,1,2,3,66.7,1,1,0,1,0,2,0,0,15,2019-2020
Casemiro,14,br BRA,CM,27-280,90,3,1,0,3,0,0,2,0.0,2,1,0,1,3,6,2,0,15,2019-2020
Luka Modrić,10,hr CRO,RM,34-082,79,3,1,0,1,2,2,3,66.7,1,0,0,0,1,4,0,0,15,2019-2020
   Federico Valverde,15,uy URU,"RM,CM",21-131,11,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,15,2019-2020
Marcelo,12,br BRA,"LB,LW",31-202,90,0,0,0,0,0,0,2,0.0,2,1,1,0,1,1,2,0,15,2019-2020
Sergio Ramos,4,es ESP,CB,33-245,90,1,1,0,1,0,0,1,0.0,1,1,1,0,2,3,3,0,15,2019-2020
Éder Militão,3,br BRA,CB,21-316,90,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,3,0,15,2019-2020
Dani Carvajal,2,es ESP,RB,27-323,90,1,1,1,0,0,0,0,,0,3,1,2,1,2,3,0,15,2019-2020
Alphonse Areola,1,fr FRA,GK,26-276,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,2019-2020
Willian José,9,br BRA,FW,28-007,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,2019-2020
   Alexander Isak,19,se SWE,FW,20-070,25,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,15,2019-2020
Mikel Oyarzabal,10,es ESP,LW,22-223,78,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,15,2019-2020
   Ander Barrenetxea,22,es ESP,LW,17-338,12,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,15,2019-2020
Portu,7,es ESP,RW,27-193,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,15,2019-2020
Mikel Merino,8,es ESP,LM,23-161,90,1,1,0,1,0,0,0,,0,2,0,2,2,3,1,0,15,2019-2020
Igor Zubeldia,5,es ESP,CM,22-245,90,4,2,3,1,0,1,3,33.3,2,2,1,1,0,4,0,1,15,2019-2020
Martin Ødegaard,21,no NOR,RM,20-348,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,15,2019-2020
Nacho Monreal,20,es ESP,LB,33-277,90,1,0,1,0,0,0,1,0.0,1,1,1,0,1,2,5,0,15,2019-2020
Diego Llorente,3,es ESP,CB,26-106,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,4,0,15,2019-2020
Aritz Elustondo,6,es ESP,CB,25-247,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,2019-2020
   Robin Le Normand,24,es ESP,CB,23-019,82,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,15,2019-2020
Joseba Zaldúa,2,es ESP,RB,27-159,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0,15,2019-2020
Álex Remiro,1,es ESP,GK,24-251,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,15,2019-2020
Charles,19,br BRA,FW,35-240,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,15,2019-2020
Pedro León,21,es ESP,LW,33-006,60,1,1,1,0,0,0,0,,0,2,0,2,0,1,1,0,15,2019-2020
   Quique,7,es ESP,RM,29-198,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,2019-2020
Fabián Orellana,14,cl CHI,"RW,LM",33-307,90,1,1,0,0,1,1,4,25.0,3,0,0,0,2,3,0,0,15,2019-2020
Takashi Inui,22,jp JPN,AM,31-181,60,1,1,1,0,0,1,5,20.0,4,2,0,2,0,1,2,0,15,2019-2020
   Kiké,17,es ESP,FW,30-005,30,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,15,2019-2020
Papakouli Diop,8,sn SEN,"DM,CM",33-256,80,0,0,0,0,0,0,3,0.0,3,1,1,0,2,2,0,0,15,2019-2020
   Edu Expósito,10,es ESP,CM,23-121,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,2019-2020
Gonzalo Escalante,5,ar ARG,"DM,CM",26-248,90,3,2,1,1,1,2,4,50.0,2,1,1,0,1,4,0,0,15,2019-2020
José Ángel,15,es ESP,LB,30-086,90,3,3,2,1,0,1,2,50.0,1,1,1,0,1,4,0,0,15,2019-2020
Iván Ramis,4,es ESP,CB,35-036,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,15,2019-2020
Paulo Oliveira,12,pt POR,CB,27-326,90,1,1,0,1,0,0,0,,0,2,2,0,1,2,6,0,15,2019-2020
Pablo de Blasis,16,ar ARG,RB,31-299,90,1,1,0,0,1,1,5,20.0,4,4,0,4,0,1,1,0,15,2019-2020
Marko Dmitrović,1,rs SRB,GK,27-310,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,15,2019-2020
Ante Budimir,22,hr CRO,FW,28-131,68,2,1,0,0,2,1,1,100.0,0,0,0,0,1,3,1,0,15,2019-2020
   Abdón Prats,9,es ESP,FW,26-358,22,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,15,2019-2020
Dani Rodríguez,14,es ESP,LW,31-177,76,1,1,1,0,0,1,2,50.0,1,3,0,3,1,2,0,0,15,2019-2020
   Pablo Chavarría,19,ar ARG,LW,31-332,14,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,15,2019-2020
Aleix Febas,23,es ESP,RW,23-301,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,15,2019-2020
Salva Sevilla,8,es ESP,LM,35-257,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,1,0,15,2019-2020
