player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Manolo Reina,es ESP,35-090,90,8,1,7,100.0,2.1,9,24,37.5,32,3,59.4,44.3,8,62.5,44.1,18,0,0.0,0,8.0,33,2019-2020
Rubén Blanco,es ESP,24-341,90,7,5,2,42.9,3.4,1,3,33.3,15,6,20.0,28.2,2,0.0,16.5,1,0,0.0,0,,33,2019-2020
Iván Cuéllar,es ESP,36-034,90,6,3,3,50.0,1.1,8,21,38.1,22,6,59.1,43.1,8,100.0,67.6,7,0,0.0,0,16.0,33,2019-2020
Tomáš Vaclík,cz CZE,31-093,90,3,0,3,100.0,0.8,5,11,45.5,19,5,26.3,30.6,7,85.7,56.7,12,1,8.3,0,7.0,33,2019-2020
Marc-André ter Stegen,de GER,28-061,90,3,2,1,100.0,2.0,4,6,66.7,33,4,15.2,25.5,8,12.5,22.0,9,0,0.0,1,32.0,33,2019-2020
Jan Oblak,si SVN,27-175,90,5,2,4,80.0,1.4,5,16,31.3,17,5,64.7,45.5,8,62.5,40.9,11,1,9.1,0,10.0,33,2019-2020
Roberto,es ESP,34-142,90,4,2,2,50.0,1.8,4,16,25.0,18,1,55.6,42.5,7,85.7,61.4,6,0,0.0,0,12.0,33,2019-2020
Aarón Escandell,es ESP,24-278,90,5,0,5,100.0,0.8,6,26,23.1,31,7,71.0,46.0,6,66.7,51.5,15,1,6.7,1,13.5,33,2019-2020
Jasper Cillessen,nl NED,31-070,90,4,2,2,50.0,0.9,4,11,36.4,18,5,44.4,35.2,8,37.5,36.3,18,0,0.0,2,29.0,33,2019-2020
Unai Simón,es ESP,23-020,90,1,0,1,100.0,0.3,10,26,38.5,27,3,63.0,47.1,10,90.0,64.5,23,1,4.3,1,10.3,33,2019-2020
Jordi Masip,es ESP,31-180,90,3,0,3,100.0,0.5,9,17,52.9,19,3,63.2,46.8,6,83.3,59.3,13,1,7.7,2,15.5,33,2019-2020
Aitor Fernández,es ESP,29-059,90,4,0,3,100.0,1.1,1,5,20.0,20,5,25.0,32.0,9,0.0,15.8,17,0,0.0,0,3.0,33,2019-2020
Joel Robles,es ESP,30-014,90,5,2,3,80.0,1.4,5,15,33.3,23,3,47.8,39.6,8,50.0,44.4,11,0,0.0,3,16.5,33,2019-2020
Sergio Asenjo,es ESP,31-003,90,1,0,1,100.0,0.0,5,8,62.5,23,6,21.7,29.0,12,25.0,27.3,10,0,0.0,0,10.0,33,2019-2020
Miguel Ángel Moyá,es ESP,36-091,90,3,1,2,66.7,0.5,2,3,66.7,27,5,7.4,22.0,4,25.0,23.8,9,0,0.0,2,23.5,33,2019-2020
Diego López,es ESP,38-242,90,4,2,2,50.0,1.4,6,21,28.6,31,5,54.8,42.2,9,44.4,40.6,21,1,4.8,0,5.5,33,2019-2020
Marko Dmitrović,rs SRB,28-160,90,6,2,4,66.7,1.9,8,35,22.9,34,3,88.2,57.2,5,100.0,80.8,10,1,10.0,0,12.3,33,2019-2020
Sergio Herrera,es ESP,27-027,90,4,0,4,100.0,0.6,9,35,25.7,27,1,92.6,57.6,10,100.0,64.9,24,2,8.3,2,15.3,33,2019-2020
Thibaut Courtois,be BEL,28-052,90,3,0,3,100.0,0.5,1,5,20.0,40,12,12.5,24.5,4,0.0,21.3,19,0,0.0,2,28.5,33,2019-2020
David Soria,es ESP,27-089,90,4,1,3,100.0,2.8,10,24,41.7,24,2,75.0,49.1,6,100.0,55.7,12,0,0.0,3,29.3,33,2019-2020
