player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Sergi Guardiola,7,es ESP,FW,28-118,67,29,1,3,18,10,0,29,1,1,100.0,0,0.0,18,100,59,3,2,0,3,0,18,6,6,2019-2020
   Enes Ünal,9,tr TUR,FW,22-137,23,6,0,1,1,4,1,6,0,0,,0,,7,34,25,1,0,1,1,0,7,0,6,2019-2020
Sandro Ramírez,20,es ESP,FW,24-077,90,36,0,6,13,18,3,36,3,1,33.3,2,66.7,17,86,41,1,0,1,2,0,18,9,6,2019-2020
Toni Villa,19,es ESP,LM,24-260,72,37,1,7,17,14,3,37,7,4,57.1,3,42.9,28,236,145,5,4,2,3,2,25,6,6,2019-2020
   Pablo Hervías,11,es ESP,"RM,LM",26-200,18,12,0,3,3,6,1,12,0,0,,0,,9,72,21,0,0,0,0,1,7,0,6,2019-2020
Fede San Emeterio,16,es ESP,CM,22-192,90,46,4,15,28,3,0,46,0,0,,0,,26,101,29,0,0,0,0,1,31,0,6,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-146,90,58,2,17,33,8,0,58,1,1,100.0,0,0.0,29,161,93,1,0,0,1,0,34,1,6,2019-2020
Óscar Plano,10,es ESP,"RM,LM",28-225,90,41,1,7,25,10,1,41,0,0,,0,,29,145,59,2,0,0,3,1,24,2,6,2019-2020
Nacho,22,es ESP,LB,30-201,90,53,4,25,15,13,0,53,2,1,50.0,1,50.0,20,84,56,4,1,0,0,0,19,5,6,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-160,90,48,3,20,26,2,1,48,0,0,,0,,30,236,128,1,0,0,2,1,31,0,6,2019-2020
Kiko Olivas,4,es ESP,CB,31-034,90,50,5,25,23,2,2,50,0,0,,0,,29,145,77,0,1,0,1,0,33,0,6,2019-2020
Javi Moyano,17,es ESP,RB,33-213,90,70,3,24,31,15,0,70,0,0,,0,,22,79,34,1,0,0,2,0,30,3,6,2019-2020
Jordi Masip,1,es ESP,GK,30-264,90,26,24,26,0,0,0,26,0,0,,0,,12,70,64,0,0,0,0,0,9,0,6,2019-2020
Adrián Ramos,20,co COL,FW,33-245,56,21,1,1,9,11,1,21,0,0,,0,,14,42,15,0,0,0,2,0,15,2,6,2019-2020
   Darwin Machís,23,ve VEN,LW,26-229,34,14,0,3,5,6,2,14,1,0,0.0,1,100.0,10,61,30,1,1,1,2,0,7,3,6,2019-2020
Carlos Fernández,24,es ESP,FW,23-125,90,28,0,2,15,11,3,28,0,0,,0,,19,66,18,0,0,0,2,1,19,7,6,2019-2020
Álvaro Vadillo,7,es ESP,"LM,RW",25-012,90,48,0,5,16,29,4,48,3,1,33.3,2,66.7,35,179,119,7,1,3,4,1,33,4,6,2019-2020
