player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Karl Toko Ekambi,17,cm CMR,FW,27-041,85,31,0,1,16,14,5,31,2,2,100.0,0,0.0,21,136,42,1,1,2,1,1,27,9,10,2019-2020
   Javier Ontiveros,24,es ESP,LW,22-046,5,7,0,4,2,1,0,7,0,0,,0,,6,25,17,0,0,0,1,0,5,0,10,2019-2020
Moi Gómez,23,es ESP,LM,25-124,78,54,1,8,16,31,5,54,9,7,77.8,2,22.2,37,266,148,4,3,1,0,1,41,8,10,2019-2020
   Manu Trigueros,14,es ESP,"DM,LM",28-008,12,8,2,6,1,1,0,8,0,0,,0,,3,13,8,0,0,0,0,0,5,0,10,2019-2020
Santi Cazorla,8,es ESP,"CM,AM",34-316,90,83,0,6,44,37,3,83,5,3,60.0,2,40.0,41,186,96,3,4,0,5,1,59,5,10,2019-2020
Andre-Frank Zambo Anguissa,19,cm CMR,CM,23-343,60,36,1,6,20,10,0,36,0,0,,0,,19,129,56,2,1,0,2,0,24,1,10,2019-2020
   Samuel Chukwueze,11,ng NGA,"RM,RW",20-156,30,15,1,1,6,8,4,15,0,0,,0,,10,52,23,1,0,1,0,0,12,5,10,2019-2020
Gerard Moreno,7,es ESP,"RM,FW",27-201,90,49,2,6,22,22,5,49,3,3,100.0,0,0.0,34,212,131,6,3,3,2,1,39,11,10,2019-2020
Vicente Iborra,10,es ESP,"DM,CM",31-282,90,58,2,10,40,8,2,58,1,1,100.0,0,0.0,27,74,12,0,0,0,3,1,36,0,10,2019-2020
Alberto Moreno,18,es ESP,LB,27-112,90,87,4,30,35,22,1,87,2,0,0.0,2,100.0,32,142,69,3,1,1,1,2,46,3,10,2019-2020
Pau Torres,4,es ESP,CB,22-282,90,97,5,59,38,0,0,97,0,0,,0,,50,260,136,0,0,0,0,0,68,0,10,2019-2020
Raúl Albiol,3,es ESP,CB,34-051,90,84,10,51,31,3,1,84,1,1,100.0,0,0.0,43,275,168,1,0,0,1,0,64,0,10,2019-2020
Mario Gaspar,2,es ESP,RB,28-335,90,61,1,16,26,19,2,61,1,0,0.0,1,100.0,21,100,42,1,1,0,1,0,37,5,10,2019-2020
Sergio Asenjo,1,es ESP,GK,30-119,90,27,27,27,0,0,0,27,0,0,,0,,11,60,35,0,0,0,0,0,14,0,10,2019-2020
Joselu,9,es ESP,FW,29-212,90,41,2,5,22,14,1,41,0,0,,0,,25,91,41,1,1,0,3,0,32,4,10,2019-2020
Lucas Pérez,7,es ESP,FW,31-045,90,38,0,3,11,24,3,38,1,0,0.0,1,100.0,19,59,24,0,2,0,1,2,19,5,10,2019-2020
Luis Rioja,11,es ESP,LM,26-009,66,20,1,3,11,6,0,20,0,0,,0,,8,31,3,0,0,0,2,1,9,3,10,2019-2020
   Oliver Burke,24,sct SCO,"LM,RM",22-201,24,13,0,0,5,8,1,13,1,1,100.0,0,0.0,9,86,21,1,2,0,0,1,10,1,10,2019-2020
Wakaso,22,gh GHA,CM,29-092,90,42,0,7,32,6,0,42,3,1,33.3,2,66.7,25,212,83,1,0,0,0,0,23,0,10,2019-2020
Manu García,19,es ESP,CM,33-182,90,37,3,10,24,3,0,37,0,0,,0,,18,59,13,0,1,0,1,0,15,0,10,2019-2020
Aleix Vidal,18,es ESP,RM,30-065,69,31,1,9,10,13,1,31,1,0,0.0,1,100.0,22,72,32,1,0,0,0,0,20,3,10,2019-2020
   Borja Sainz,29,es ESP,"RM,RB",18-266,21,7,0,0,1,6,1,7,4,2,50.0,2,50.0,5,63,51,2,0,1,0,1,4,2,10,2019-2020
Rubén Duarte,3,es ESP,LB,24-007,90,53,2,8,29,16,2,53,0,0,,0,,24,101,56,2,0,0,1,0,25,0,10,2019-2020
Lisandro Magallán,6,ar ARG,CB,26-028,90,47,8,27,18,2,2,47,0,0,,0,,22,88,37,0,0,0,2,0,21,0,10,2019-2020
Víctor Laguardia,5,es ESP,CB,29-354,90,46,9,25,20,1,1,46,0,0,,0,,24,149,83,1,0,0,1,0,24,1,10,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-168,83,52,5,19,31,3,0,52,2,1,50.0,1,50.0,25,99,44,0,0,0,1,1,21,1,10,2019-2020
   John Guidetti,10,se SWE,LM,27-193,7,5,0,0,3,2,0,5,0,0,,0,,3,9,5,0,0,0,0,0,4,0,10,2019-2020
Fernando Pacheco,1,es ESP,GK,27-160,90,29,24,29,0,0,0,29,0,0,,0,,16,97,59,0,0,0,0,0,8,0,10,2019-2020
Guido Carrillo,18,ar ARG,FW,28-154,90,32,1,2,19,13,4,32,1,1,100.0,0,0.0,20,96,42,3,1,1,2,0,24,1,10,2019-2020
Martin Braithwaite,7,dk DEN,"LW,RW",28-143,90,25,0,2,11,12,3,25,1,0,0.0,1,100.0,15,85,24,2,1,1,2,0,18,4,10,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,RW,21-120,67,40,0,1,16,24,3,40,3,2,66.7,1,33.3,33,223,93,4,3,2,1,2,29,7,10,2019-2020
   José Arnaiz,10,es ESP,LW,24-194,23,13,1,4,4,6,2,13,1,1,100.0,0,0.0,12,126,48,2,1,2,1,1,9,1,10,2019-2020
Recio,8,es ESP,LM,28-288,90,58,0,12,35,12,0,58,5,4,80.0,1,20.0,43,240,90,1,4,0,2,2,45,2,10,2019-2020
Cristian Rivera,14,es ESP,CM,22-109,90,39,3,19,20,1,0,39,0,0,,0,,27,87,50,0,0,0,1,0,23,0,10,2019-2020
Roque Mesa,6,es ESP,RM,30-141,78,36,1,3,23,10,1,36,0,0,,0,,28,139,96,2,0,0,0,2,27,1,10,2019-2020
   Javier Eraso,17,es ESP,RM,29-218,12,6,0,0,0,6,0,6,0,0,,0,,3,12,5,0,0,0,0,0,3,0,10,2019-2020
Jonathan Silva,5,ar ARG,LB,25-119,90,60,3,20,24,17,1,60,1,1,100.0,0,0.0,31,138,65,2,2,0,0,1,37,1,10,2019-2020
Dimitris Siovas,22,gr GRE,CB,31-040,58,34,2,22,12,0,0,34,0,0,,0,,13,50,16,0,0,0,1,0,18,0,10,2019-2020
   Chidozie Awaziem,12,ng NGA,CB,22-298,32,9,1,6,3,0,0,9,0,0,,0,,3,23,3,0,0,0,0,0,2,0,10,2019-2020
Unai Bustinza,3,es ESP,CB,27-266,90,46,8,17,26,3,1,46,0,0,,0,,26,201,150,0,1,1,0,1,29,0,10,2019-2020
Roberto Rosales,16,ve VEN,RB,30-340,90,51,5,16,11,24,0,51,2,0,0.0,2,100.0,26,76,33,0,1,1,1,0,23,10,10,2019-2020
Iván Cuéllar,1,es ESP,GK,35-152,90,25,17,25,0,0,0,25,0,0,,0,,9,117,79,0,0,0,0,0,4,0,10,2019-2020
Ante Budimir,22,hr CRO,FW,28-096,78,19,1,1,10,8,1,19,0,0,,0,,11,44,7,0,0,0,3,2,19,0,10,2019-2020
