player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Lucas Pérez,7,es ESP,FW,31-060,90,17,24,70.8,285,153,10,10,100.0,3,4,75.0,3,7,42.9,1,0.4,0.3,3,2,1,0,6,13,2019-2020
Joselu,9,es ESP,FW,29-227,76,14,26,53.8,198,73,10,17,58.8,4,7,57.1,0,1,0.0,0,0.1,0.1,1,3,3,0,6,13,2019-2020
   Pere Pons,20,es ESP,FW,26-262,14,6,7,85.7,70,3,4,4,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,13,2019-2020
Luis Rioja,11,es ESP,LM,26-024,60,6,9,66.7,81,10,3,5,60.0,3,4,75.0,0,0,,0,0.3,0.2,1,0,0,0,0,13,2019-2020
   Oliver Burke,24,sct SCO,LM,22-216,30,3,8,37.5,59,6,2,4,50.0,0,2,0.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,13,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-026,85,24,31,77.4,340,81,16,17,94.1,5,8,62.5,2,4,50.0,0,0.0,0.0,0,1,0,0,2,13,2019-2020
   Burgui,14,es ESP,CM,26-011,5,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,13,2019-2020
Manu García,19,es ESP,CM,33-197,90,33,40,82.5,584,178,12,16,75.0,17,19,89.5,3,4,75.0,0,0.0,0.0,0,5,0,0,5,13,2019-2020
Aleix Vidal,18,es ESP,RM,30-080,90,30,36,83.3,516,190,15,16,93.8,8,9,88.9,6,7,85.7,0,0.3,0.6,5,2,3,2,4,13,2019-2020
Rubén Duarte,3,es ESP,LB,24-022,90,32,52,61.5,517,252,20,22,90.9,10,19,52.6,2,9,22.2,0,0.1,0.0,1,3,0,0,3,13,2019-2020
Víctor Laguardia,5,es ESP,CB,30-004,90,22,35,62.9,529,279,4,6,66.7,11,16,68.8,7,12,58.3,0,0.0,0.0,0,2,0,0,1,13,2019-2020
Ximo Navarro,23,es ESP,CB,29-290,90,17,29,58.6,378,184,6,13,46.2,7,10,70.0,4,5,80.0,0,0.0,0.0,0,1,0,0,0,13,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-183,90,39,59,66.1,536,265,25,31,80.6,11,18,61.1,2,6,33.3,0,0.0,0.1,0,0,1,0,4,13,2019-2020
Fernando Pacheco,1,es ESP,GK,27-175,90,19,29,65.5,875,764,0,0,,2,2,100.0,17,26,65.4,0,0.0,0.0,0,0,0,0,0,13,2019-2020
