Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Adrián López,22,es ESP,FW,32-185,66,0,0,0,0,1,1,0,0,28,2,0,0,0.2,0.2,0.0,0,0,16,25,64.0,1,21,1,1,1,36,2019-2020
   José Arnaiz,16,es ESP,FW,25-087,24,1,0,0,0,4,1,0,0,18,0,0,0,0.3,0.3,0.0,1,0,9,11,81.8,2,13,0,0,0,36,2019-2020
Enric Gallego,11,es ESP,FW,33-303,90,1,0,0,0,2,1,0,0,38,1,0,0,0.6,0.6,0.1,3,0,18,28,64.3,2,21,0,1,0,36,2019-2020
Iñigo Pérez,21,es ESP,LM,32-175,90,0,0,0,0,2,1,0,0,64,2,1,3,0.1,0.1,0.1,4,1,34,48,70.8,5,41,1,3,3,36,2019-2020
Darko Brašanac,20,rs SRB,CM,28-150,83,0,0,0,0,1,0,0,0,48,2,3,0,0.0,0.0,0.0,1,0,28,36,77.8,3,32,0,0,0,36,2019-2020
   Jon Moncayola,27,es ESP,CM,22-059,7,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,36,2019-2020
Oier Sanjurjo,6,es ESP,CM,34-047,90,0,1,0,0,0,0,0,0,59,3,2,4,0.0,0.0,0.1,3,1,38,49,77.6,8,25,0,1,1,36,2019-2020
Roberto Torres,10,es ESP,RM,31-126,84,0,0,0,0,3,1,0,0,48,0,0,2,0.2,0.2,0.3,2,0,22,38,57.9,5,26,1,2,0,36,2019-2020
   Kike Barja,19,es ESP,RM,23-101,6,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,0,0,36,2019-2020
Pervis Estupiñán,30,ec ECU,LB,22-172,90,0,1,0,0,1,0,0,0,89,2,2,1,0.0,0.0,0.6,5,2,62,79,78.5,7,54,6,1,1,36,2019-2020
David García,5,es ESP,CB,26-148,90,0,0,0,0,1,0,1,0,55,0,2,0,0.1,0.1,0.0,0,0,37,51,72.5,3,31,0,0,0,36,2019-2020
Aridane Hernández,23,es ESP,CB,31-110,90,0,0,0,0,0,0,1,0,41,2,0,1,0.0,0.0,0.0,0,0,23,33,69.7,2,17,0,0,0,36,2019-2020
Facundo Roncaglia,12,ar ARG,RB,33-152,66,0,0,0,0,0,0,0,0,32,3,3,1,0.0,0.0,0.0,0,0,17,23,73.9,1,14,0,0,0,36,2019-2020
   Nacho Vidal,2,es ESP,RB,25-169,24,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.0,1,0,14,17,82.4,1,11,0,2,0,36,2019-2020
Sergio Herrera,1,es ESP,GK,27-036,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,16,38,42.1,0,24,0,0,0,36,2019-2020
Adrián López,22,es ESP,FW,32-185,66,0,0,0,0,1,1,0,0,28,2,0,0,0.2,0.2,0.0,0,0,16,25,64.0,1,21,1,1,1,36,2019-2020
   José Arnaiz,16,es ESP,FW,25-087,24,1,0,0,0,4,1,0,0,18,0,0,0,0.3,0.3,0.0,1,0,9,11,81.8,2,13,0,0,0,36,2019-2020
Enric Gallego,11,es ESP,FW,33-303,90,1,0,0,0,2,1,0,0,38,1,0,0,0.6,0.6,0.1,3,0,18,28,64.3,2,21,0,1,0,36,2019-2020
Iñigo Pérez,21,es ESP,LM,32-175,90,0,0,0,0,2,1,0,0,64,2,1,3,0.1,0.1,0.1,4,1,34,48,70.8,5,41,1,3,3,36,2019-2020
Darko Brašanac,20,rs SRB,CM,28-150,83,0,0,0,0,1,0,0,0,48,2,3,0,0.0,0.0,0.0,1,0,28,36,77.8,3,32,0,0,0,36,2019-2020
   Jon Moncayola,27,es ESP,CM,22-059,7,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,36,2019-2020
Oier Sanjurjo,6,es ESP,CM,34-047,90,0,1,0,0,0,0,0,0,59,3,2,4,0.0,0.0,0.1,3,1,38,49,77.6,8,25,0,1,1,36,2019-2020
Roberto Torres,10,es ESP,RM,31-126,84,0,0,0,0,3,1,0,0,48,0,0,2,0.2,0.2,0.3,2,0,22,38,57.9,5,26,1,2,0,36,2019-2020
   Kike Barja,19,es ESP,RM,23-101,6,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,0,0,36,2019-2020
Pervis Estupiñán,30,ec ECU,LB,22-172,90,0,1,0,0,1,0,0,0,89,2,2,1,0.0,0.0,0.6,5,2,62,79,78.5,7,54,6,1,1,36,2019-2020
David García,5,es ESP,CB,26-148,90,0,0,0,0,1,0,1,0,55,0,2,0,0.1,0.1,0.0,0,0,37,51,72.5,3,31,0,0,0,36,2019-2020
Aridane Hernández,23,es ESP,CB,31-110,90,0,0,0,0,0,0,1,0,41,2,0,1,0.0,0.0,0.0,0,0,23,33,69.7,2,17,0,0,0,36,2019-2020
Facundo Roncaglia,12,ar ARG,RB,33-152,66,0,0,0,0,0,0,0,0,32,3,3,1,0.0,0.0,0.0,0,0,17,23,73.9,1,14,0,0,0,36,2019-2020
   Nacho Vidal,2,es ESP,RB,25-169,24,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.0,1,0,14,17,82.4,1,11,0,2,0,36,2019-2020
Sergio Herrera,1,es ESP,GK,27-036,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,16,38,42.1,0,24,0,0,0,36,2019-2020
Óscar Plano,10,es ESP,"FW,CM",29-151,79,0,0,0,0,1,0,0,0,27,2,0,4,0.0,0.0,0.0,1,0,11,18,61.1,2,19,3,1,1,36,2019-2020
   Waldo Rubio,23,es ESP,LM,24-329,11,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,0,8,14,57.1,1,11,4,1,0,36,2019-2020
Sergi Guardiola,7,es ESP,FW,29-043,60,0,0,0,0,1,0,0,0,23,0,0,1,0.0,0.0,0.1,4,0,11,15,73.3,1,21,3,3,3,36,2019-2020
   Sandro Ramírez,20,es ESP,FW,25-002,30,0,0,0,0,2,1,0,0,17,0,0,1,0.3,0.3,0.0,2,0,13,14,92.9,2,13,2,0,0,36,2019-2020
Kike Pérez,28,es ESP,"AM,LM,CM",23-148,90,0,0,0,0,3,0,1,0,52,1,4,0,0.6,0.6,0.0,6,0,39,40,97.5,9,39,2,8,5,36,2019-2020
Rubén Alcaraz,14,es ESP,LM,29-071,45,0,0,0,0,1,0,1,0,25,0,1,3,0.1,0.1,0.0,0,0,13,18,72.2,2,15,0,0,0,36,2019-2020
   Enes Ünal,9,tr TUR,FW,23-062,45,0,0,0,0,3,3,0,0,16,0,0,0,0.1,0.1,0.2,1,0,8,10,80.0,2,12,1,0,0,36,2019-2020
Joaquín Fernández,24,es ESP,CM,24-041,45,0,0,0,0,0,0,0,0,23,0,0,2,0.0,0.0,0.0,2,0,15,20,75.0,0,9,0,0,0,36,2019-2020
   Pablo Hervías,11,es ESP,RM,27-125,45,0,0,0,0,0,0,0,0,28,1,0,1,0.0,0.0,0.1,2,0,16,26,61.5,0,20,3,3,2,36,2019-2020
Fede San Emeterio,16,es ESP,"CM,RM",23-117,90,0,0,0,0,0,0,0,0,47,0,1,2,0.0,0.0,0.0,0,0,38,44,86.4,5,19,0,0,0,36,2019-2020
Raúl García,6,es ESP,LB,31-072,24,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,5,0,0,0,36,2019-2020
   Nacho,22,es ESP,LB,31-126,66,0,0,0,0,1,0,0,0,57,1,1,1,0.0,0.0,0.1,4,0,35,51,68.6,5,37,3,2,2,36,2019-2020
Javi Sánchez,5,es ESP,CB,23-119,90,0,0,0,0,1,0,0,0,35,2,1,1,0.1,0.1,0.0,1,0,21,26,80.8,0,19,1,2,1,36,2019-2020
Kiko Olivas,4,es ESP,CB,31-325,90,0,0,0,0,0,0,0,0,48,1,0,1,0.0,0.0,0.0,0,0,40,42,95.2,2,28,1,1,1,36,2019-2020
Javi Moyano,17,es ESP,RB,34-139,90,0,0,0,0,0,0,0,0,59,0,2,3,0.0,0.0,0.0,2,0,37,51,72.5,5,32,1,2,1,36,2019-2020
Jordi Masip,1,es ESP,GK,31-190,90,0,0,0,0,0,0,0,0,26,0,1,0,0.0,0.0,0.0,0,0,14,24,58.3,0,18,0,0,0,36,2019-2020
Óscar Plano,10,es ESP,"FW,CM",29-151,79,0,0,0,0,1,0,0,0,27,2,0,4,0.0,0.0,0.0,1,0,11,18,61.1,2,19,3,1,1,36,2019-2020
