Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Matchweek,Season
Marko Dmitrović,rs SRB,27-330,90,1,0,1,100.0,0.0,9,26,34.6,23,0,82.6,58.2,7,100.0,77.6,20,1,5.0,2,17.5,18,2019-2020
Rui Silva,pt POR,25-316,90,7,3,4,57.1,2.3,16,42,38.1,37,1,91.9,55.4,8,100.0,65.0,19,0,0.0,3,26.3,18,2019-2020
Manolo Reina,es ESP,34-264,90,6,2,4,83.3,1.7,7,15,46.7,22,5,40.9,37.5,10,60.0,48.3,12,0,0.0,1,11.5,18,2019-2020
Tomáš Vaclík,cz CZE,30-267,90,1,0,1,100.0,0.1,4,13,30.8,24,6,33.3,35.3,11,45.5,40.6,17,1,5.9,0,6.0,18,2019-2020
Marc-André ter Stegen,de GER,27-235,90,3,1,2,66.7,1.2,4,4,100.0,30,6,13.3,28.9,2,0.0,21.5,9,2,22.2,2,15.8,18,2019-2020
Fernando Pacheco,es ESP,27-217,90,4,4,0,25.0,1.8,14,25,56.0,23,5,65.2,41.8,10,100.0,57.4,6,0,0.0,0,,18,2019-2020
Sergio Asenjo,es ESP,30-176,90,0,0,0,,0.0,7,17,41.2,28,3,39.3,37.7,12,50.0,43.8,14,1,7.1,0,8.0,18,2019-2020
David Soria,es ESP,26-261,90,4,1,3,75.0,1.4,9,29,31.0,24,0,91.7,52.8,7,100.0,66.1,8,0,0.0,1,26.0,18,2019-2020
Jordi Masip,es ESP,30-352,90,2,1,1,50.0,1.4,6,14,42.9,13,4,38.5,36.2,12,75.0,51.3,19,0,0.0,0,3.7,18,2019-2020
Jaume Doménech,es ESP,29-046,90,6,1,5,83.3,0.8,5,15,33.3,22,6,40.9,31.7,6,100.0,67.5,16,0,0.0,1,20.0,18,2019-2020
Iván Cuéllar,es ESP,35-209,90,3,0,3,100.0,0.3,10,33,30.3,18,2,72.2,55.6,20,100.0,67.9,17,0,0.0,0,12.0,18,2019-2020
Diego López,es ESP,38-049,90,5,2,3,60.0,1.2,6,15,40.0,19,5,36.8,35.9,12,66.7,46.8,8,1,12.5,2,18.0,18,2019-2020
Sergio Herrera,es ESP,26-200,90,7,4,3,42.9,2.9,9,19,47.4,25,6,56.0,41.6,6,83.3,47.0,8,0,0.0,5,25.4,18,2019-2020
Álex Remiro,es ESP,24-273,90,7,3,4,57.1,2.6,5,24,20.8,30,6,40.0,35.7,12,100.0,62.8,25,0,0.0,0,3.5,18,2019-2020
Joel Robles,es ESP,29-188,90,5,2,3,60.0,2.2,0,3,0.0,22,6,9.1,21.7,5,20.0,31.4,11,0,0.0,3,28.3,18,2019-2020
Jan Oblak,si SVN,26-349,90,2,1,1,50.0,0.8,7,18,38.9,13,1,69.2,45.0,10,90.0,53.7,14,0,0.0,2,25.5,18,2019-2020
Aitor Fernández,es ESP,28-233,90,5,1,4,80.0,1.0,2,4,50.0,19,8,15.8,29.4,4,25.0,40.0,14,0,0.0,2,30.0,18,2019-2020
Rubén Blanco,es ESP,24-150,90,7,3,4,57.1,3.0,7,16,43.8,19,5,47.4,38.4,9,77.8,55.4,20,1,5.0,0,16.0,18,2019-2020
Thibaut Courtois,be BEL,27-225,90,2,0,2,100.0,0.4,2,6,33.3,30,10,20.0,28.7,6,0.0,23.5,8,2,25.0,4,20.1,18,2019-2020
Unai Simón,es ESP,22-194,90,8,0,8,100.0,1.2,17,33,51.5,29,6,69.0,45.7,13,100.0,64.0,23,0,0.0,0,10.4,18,2019-2020
