player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Roberto Soldado,9,es ESP,FW,35-023,45,21,0,0,10,11,4,21,0,0,,0,,13,18,11,0,1,0,1,0,16,5,30,2019-2020
   Darwin Machís,23,ve VEN,LW,27-133,45,23,0,1,5,17,3,23,2,1,50.0,1,50.0,14,73,35,1,0,0,2,1,15,7,30,2019-2020
Antonio Puertas,10,es ESP,"RW,LW",28-119,90,48,0,3,17,29,4,48,5,5,100.0,0,0.0,39,221,129,5,1,1,6,0,35,10,30,2019-2020
Fede Vico,14,es ESP,"RW,AM",25-351,60,36,0,0,17,19,3,36,2,0,0.0,2,100.0,21,99,22,1,1,2,3,0,24,5,30,2019-2020
   Ramon Azeez,12,ng NGA,"DM,AM",27-190,30,19,1,2,10,7,1,19,0,0,,0,,7,24,3,0,0,0,0,0,5,2,30,2019-2020
Carlos Fernández,24,es ESP,"AM,FW",24-028,90,25,0,0,11,14,3,25,2,2,100.0,0,0.0,24,87,35,0,0,1,3,1,21,3,30,2019-2020
Yan Brice Eteki,8,cm CMR,DM,22-298,60,24,0,3,14,7,0,24,2,1,50.0,1,50.0,14,45,22,1,1,0,1,1,13,0,30,2019-2020
   Antonio Cortés,18,es ESP,"FW,DM",20-064,30,8,0,0,3,5,1,8,2,1,50.0,1,50.0,9,43,22,1,0,0,1,1,9,2,30,2019-2020
Yangel Herrera,21,ve VEN,DM,22-157,90,58,0,4,39,17,0,58,1,1,100.0,0,0.0,32,166,64,1,1,0,0,1,40,4,30,2019-2020
Carlos Neva,15,es ESP,LB,24-007,76,55,0,6,31,19,1,55,0,0,,0,,28,156,86,3,2,0,1,1,26,6,30,2019-2020
   Gil Bastião Dias,17,pt POR,LB,23-265,14,14,0,4,7,3,1,14,0,0,,0,,9,46,19,1,0,1,0,0,8,0,30,2019-2020
Germán Sánchez,6,es ESP,CB,33-190,90,63,2,23,36,4,3,63,0,0,,0,,40,273,142,0,0,0,0,0,42,2,30,2019-2020
Domingos Duarte,22,pt POR,CB,25-101,90,76,7,31,43,2,2,76,0,0,,0,,45,257,149,1,0,0,0,0,48,0,30,2019-2020
Víctor Díaz,16,es ESP,RB,32-007,82,77,2,15,40,23,0,77,0,0,,0,,40,134,81,1,4,0,0,0,49,4,30,2019-2020
   Dimitri Foulquier,2,fr FRA,RB,27-088,8,6,0,0,0,6,0,6,1,1,100.0,0,0.0,4,24,10,1,1,0,0,0,5,1,30,2019-2020
Rui Silva,1,pt POR,GK,26-133,90,43,30,42,1,1,1,43,0,0,,0,,23,115,75,0,0,0,0,0,23,0,30,2019-2020
Carlos Bacca,9,co COL,FW,33-285,54,17,2,3,8,6,2,17,1,1,100.0,0,0.0,12,39,14,0,0,0,0,1,13,3,30,2019-2020
   Paco Alcácer,17,es ESP,FW,26-294,36,17,0,1,5,11,2,17,0,0,,0,,14,75,49,3,1,1,0,0,13,1,30,2019-2020
Gerard Moreno,7,es ESP,FW,28-073,80,53,0,7,36,10,4,53,2,1,50.0,1,50.0,44,115,45,2,1,2,6,1,45,8,30,2019-2020
   Santi Cazorla,8,es ESP,FW,35-189,10,12,0,1,6,5,0,12,0,0,,0,,11,17,4,0,0,0,0,0,11,0,30,2019-2020
Javier Ontiveros,24,es ESP,LM,22-284,64,39,1,9,25,5,0,39,2,1,50.0,1,50.0,27,119,50,1,0,0,2,1,28,1,30,2019-2020
   Samuel Chukwueze,11,ng NGA,RM,21-028,26,14,1,5,7,2,0,14,1,0,0.0,1,100.0,11,34,4,0,0,0,1,2,11,3,30,2019-2020
Manu Morlanes,15,es ESP,CM,21-159,54,27,0,6,19,2,0,27,0,0,,0,,23,47,21,0,0,0,0,0,21,0,30,2019-2020
   Andre-Frank Zambo Anguissa,19,cm CMR,CM,24-216,36,26,3,10,15,1,0,26,3,2,66.7,1,33.3,16,148,60,2,0,0,1,0,14,0,30,2019-2020
Vicente Iborra,10,es ESP,CM,32-155,90,55,4,14,39,2,0,55,0,0,,0,,38,92,27,0,1,0,0,0,40,2,30,2019-2020
Moi Gómez,23,es ESP,"RM,LM",25-362,90,55,1,9,28,18,0,55,2,1,50.0,1,50.0,43,231,92,3,1,0,2,0,42,4,30,2019-2020
Alberto Moreno,18,es ESP,LB,27-350,90,67,8,33,26,9,1,67,1,1,100.0,0,0.0,34,137,63,0,1,0,2,2,32,0,30,2019-2020
Raúl Albiol,3,es ESP,CB,34-289,90,58,12,45,13,0,0,58,0,0,,0,,33,102,57,0,0,0,0,0,31,0,30,2019-2020
Sofian Chakla,22,ma MAR,CB,26-291,90,54,8,39,15,0,0,54,0,0,,0,,32,114,18,0,0,0,0,0,29,0,30,2019-2020
Rubén Peña,20,es ESP,RB,28-337,80,57,4,24,32,3,0,57,1,1,100.0,0,0.0,33,99,31,1,0,0,4,0,30,1,30,2019-2020
   Mario Gaspar,2,es ESP,RB,29-208,10,8,0,3,4,1,0,8,0,0,,0,,2,31,24,0,0,0,0,0,2,0,30,2019-2020
Sergio Asenjo,1,es ESP,GK,30-357,90,42,39,42,0,0,0,42,0,0,,0,,23,129,68,0,0,0,0,0,16,0,30,2019-2020
Ante Budimir,22,hr CRO,FW,28-333,67,22,3,7,9,6,1,22,0,0,,0,,6,19,12,0,0,0,0,0,12,1,30,2019-2020
   Abdón Prats,9,es ESP,FW,27-195,23,10,0,1,6,4,0,10,0,0,,0,,5,30,24,1,3,0,1,0,7,2,30,2019-2020
Cucho,29,co COL,"RM,LM,AM",21-060,67,39,1,11,17,11,4,39,2,0,0.0,2,100.0,19,127,41,2,1,2,2,2,29,3,30,2019-2020
   Lago Junior,11,ci CIV,AM,29-171,23,7,0,0,4,3,1,7,1,0,0.0,1,100.0,4,56,18,0,0,0,1,1,6,1,30,2019-2020
Salva Sevilla,8,es ESP,CM,36-093,81,51,1,13,29,9,0,51,0,0,,0,,15,72,56,0,1,0,1,0,26,1,30,2019-2020
   Joan Sastre Vanrell,2,es ESP,"WB,CM",23-050,9,9,1,6,2,2,0,9,0,0,,0,,3,14,12,0,0,0,0,0,3,0,30,2019-2020
Dani Rodríguez,14,es ESP,CM,32-013,51,20,1,4,11,5,1,20,1,1,100.0,0,0.0,14,81,40,1,0,0,0,3,18,2,30,2019-2020
   Xisco Campos,5,es ESP,CB,38-101,39,10,1,7,2,1,1,10,0,0,,0,,2,4,0,0,0,0,0,0,2,0,30,2019-2020
Takefusa Kubo,26,jp JPN,"AM,LM,RM",19-015,81,38,1,11,16,14,2,38,7,5,71.4,2,28.6,22,183,94,3,1,2,5,0,20,3,30,2019-2020
   Josep Señé,4,es ESP,"CM,AM",28-192,9,6,1,2,2,2,1,6,0,0,,0,,2,27,24,0,0,0,0,0,2,0,30,2019-2020
Iddrisu Baba,12,gh GHA,"DM,CM",24-149,90,35,4,19,16,0,0,35,1,1,100.0,0,0.0,10,51,2,0,0,0,3,1,16,0,30,2019-2020
Fran Gámez,15,es ESP,"LB,WB",28-328,90,45,4,19,20,6,0,45,0,0,,0,,14,65,36,0,0,0,2,0,19,1,30,2019-2020
Aleksandar Sedlar,20,rs SRB,CB,28-189,90,37,11,30,7,0,0,37,0,0,,0,,14,81,63,1,0,0,0,0,12,0,30,2019-2020
Martin Valjent,24,sk SVK,CB,24-191,90,40,14,26,12,2,0,40,0,0,,0,,10,28,6,0,1,0,1,0,8,1,30,2019-2020
Alejandro Pozo Pozo,7,es ESP,"RB,WB,AM",21-118,90,44,5,19,12,15,1,44,2,1,50.0,1,50.0,14,127,80,3,2,1,1,1,23,2,30,2019-2020
Manolo Reina,1,es ESP,GK,35-079,90,33,29,33,0,0,0,33,0,0,,0,,20,178,137,0,0,0,0,0,6,0,30,2019-2020
Guido Carrillo,18,ar ARG,FW,29-025,90,31,0,0,14,17,5,31,0,0,,0,,5,14,3,0,0,0,4,0,20,2,30,2019-2020
