player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Roberto Soldado,9,es ESP,FW,34-201,70,21,0,0,11,10,1,21,1,1,100.0,0,0.0,15,39,8,0,0,0,1,1,16,2,17,2019-2020
   Adrián Ramos,20,co COL,FW,33-326,20,14,0,0,2,12,3,14,0,0,,0,,8,18,7,0,0,0,1,0,10,2,17,2019-2020
Álvaro Vadillo,7,es ESP,"LW,RW",25-093,90,52,0,9,10,35,3,52,4,2,50.0,2,50.0,34,234,155,5,6,2,1,0,30,8,17,2019-2020
Antonio Puertas,10,es ESP,RW,27-296,52,21,1,1,10,10,1,21,2,0,0.0,2,100.0,15,59,34,1,0,1,1,4,16,1,17,2019-2020
   Darwin Machís,23,ve VEN,LW,26-310,38,11,0,0,4,7,2,11,1,1,100.0,0,0.0,9,122,55,1,0,1,0,1,10,3,17,2019-2020
Carlos Fernández,24,es ESP,AM,23-206,90,41,2,5,12,26,3,41,3,0,0.0,3,100.0,30,115,42,1,2,0,2,2,29,5,17,2019-2020
Maxime Gonalons,4,fr FRA,DM,30-279,74,37,2,11,22,4,1,37,1,1,100.0,0,0.0,23,136,80,2,0,0,2,0,16,0,17,2019-2020
   Yan Brice Eteki,8,cm CMR,DM,22-110,16,12,1,1,5,6,0,12,3,2,66.7,1,33.3,7,32,23,1,0,0,1,0,7,0,17,2019-2020
Yangel Herrera,21,ve VEN,DM,21-334,90,45,1,12,21,15,1,45,0,0,,0,,30,204,75,1,4,0,2,0,22,1,17,2019-2020
Carlos Neva,15,es ESP,LB,23-185,90,49,1,10,19,20,1,49,1,0,0.0,1,100.0,26,122,55,2,1,0,0,0,22,4,17,2019-2020
