player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Roberto Soldado,9,es ESP,FW,34-088,90,19,17,2,0,1,0,0,0,0,0,0,0,13,0,1,2,2019-2020
Álvaro Vadillo,7,es ESP,LW,24-345,58,26,22,4,0,0,0,6,0,4,2,0,0,14,0,1,2,2019-2020
   Darwin Machís,23,ve VEN,LM,26-197,32,16,15,1,0,0,0,3,0,1,1,0,0,8,0,0,2,2019-2020
Antonio Puertas,10,es ESP,"RW,RM",27-183,90,23,21,2,0,0,0,3,2,0,0,0,0,20,0,0,2,2019-2020
Fede Vico,14,es ESP,AM,25-050,59,24,21,2,1,0,0,3,0,1,1,0,0,21,1,0,2,2019-2020
   Carlos Fernández,24,es ESP,FW,23-093,31,10,10,0,0,0,0,0,0,0,0,0,0,6,0,1,2,2019-2020
Ángel Montoro,19,es ESP,"DM,CM",31-059,90,53,48,4,4,0,1,1,0,0,0,0,0,40,1,0,2,2019-2020
Yan Brice Eteki,8,cm CMR,"DM,CM",21-362,84,30,30,0,0,0,0,0,0,0,0,0,0,26,0,1,2,2019-2020
   Adrián Ramos,20,co COL,CM,33-213,6,5,4,1,0,0,0,0,1,0,0,0,0,5,0,0,2,2019-2020
Quini,17,es ESP,LB,29-333,90,44,31,13,0,0,2,4,13,0,0,0,0,33,0,0,2,2019-2020
Germán Sánchez,6,es ESP,CB,32-254,90,49,47,2,1,0,0,0,1,0,0,0,0,40,0,0,2,2019-2020
Domingos Duarte,22,pt POR,CB,24-166,90,56,49,7,6,1,0,0,1,0,0,0,0,46,0,1,2,2019-2020
Víctor Díaz,16,es ESP,RB,31-072,90,37,26,11,2,0,0,2,9,0,0,0,0,32,0,1,2,2019-2020
Rui Silva,1,pt POR,GK,25-197,90,39,27,12,4,0,0,0,0,0,0,0,0,14,0,0,2,2019-2020
