player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Roberto Soldado,9,es ESP,FW,34-201,70,12,19,63.2,205,36,6,6,100.0,3,8,37.5,2,2,100.0,0,0.0,0.0,0,1,0,0,2,17,2019-2020
   Adrián Ramos,20,co COL,FW,33-326,20,5,9,55.6,46,16,4,5,80.0,0,2,0.0,0,0,,0,0.0,0.0,0,1,1,0,2,17,2019-2020
Álvaro Vadillo,7,es ESP,"LW,RW",25-093,90,28,42,66.7,404,173,20,22,90.9,4,7,57.1,3,9,33.3,0,0.3,0.2,5,1,2,1,2,17,2019-2020
Antonio Puertas,10,es ESP,RW,27-296,52,10,12,83.3,144,43,7,7,100.0,2,4,50.0,1,1,100.0,0,0.0,0.0,1,1,1,1,0,17,2019-2020
   Darwin Machís,23,ve VEN,LW,26-310,38,7,9,77.8,150,14,3,4,75.0,2,3,66.7,2,2,100.0,0,0.0,0.0,1,1,0,0,2,17,2019-2020
Carlos Fernández,24,es ESP,AM,23-206,90,15,25,60.0,196,30,8,10,80.0,6,14,42.9,0,0,,0,0.0,0.0,1,0,1,0,1,17,2019-2020
Maxime Gonalons,4,fr FRA,DM,30-279,74,18,26,69.2,353,95,4,6,66.7,13,17,76.5,1,3,33.3,0,0.0,0.0,0,2,0,0,1,17,2019-2020
   Yan Brice Eteki,8,cm CMR,DM,22-110,16,4,7,57.1,52,10,2,3,66.7,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,17,2019-2020
Yangel Herrera,21,ve VEN,DM,21-334,90,26,33,78.8,511,161,7,10,70.0,11,12,91.7,6,7,85.7,0,0.0,0.0,0,6,0,0,5,17,2019-2020
Carlos Neva,15,es ESP,LB,23-185,90,31,43,72.1,432,212,19,20,95.0,12,17,70.6,0,4,0.0,0,0.1,0.0,2,2,1,1,4,17,2019-2020
José Martínez,5,es ESP,CB,26-305,90,28,40,70.0,650,222,6,7,85.7,17,23,73.9,5,10,50.0,0,0.0,0.0,0,1,0,0,1,17,2019-2020
Domingos Duarte,22,pt POR,CB,24-279,90,26,30,86.7,658,347,3,3,100.0,17,18,94.4,6,9,66.7,0,0.0,0.0,0,6,2,0,6,17,2019-2020
Víctor Díaz,16,es ESP,RB,31-185,90,34,47,72.3,656,407,13,16,81.3,15,19,78.9,5,10,50.0,1,0.4,0.2,2,3,3,3,5,17,2019-2020
Rui Silva,1,pt POR,GK,25-310,90,16,30,53.3,658,577,3,3,100.0,4,4,100.0,9,23,39.1,0,0.0,0.0,0,1,0,0,0,17,2019-2020
Roger Martí,9,es ESP,FW,28-345,90,7,16,43.8,112,30,5,6,83.3,1,5,20.0,1,2,50.0,0,0.0,0.0,2,0,0,0,0,17,2019-2020
José Luis Morales,11,es ESP,FW,32-144,77,9,11,81.8,99,30,7,7,100.0,2,3,66.7,0,0,,0,0.1,0.0,1,0,1,0,2,17,2019-2020
   Nikola Vukčević,17,me MNE,FW,28-001,13,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,17,2019-2020
Enis Bardhi,10,mk MKD,LM,24-165,90,28,37,75.7,466,234,16,21,76.2,5,6,83.3,5,6,83.3,0,0.1,0.2,2,8,2,1,5,17,2019-2020
José Campaña,24,es ESP,CM,26-197,90,39,59,66.1,645,216,20,25,80.0,14,21,66.7,4,9,44.4,2,0.1,0.1,3,2,1,0,3,17,2019-2020
Nemanja Radoja,5,rs SRB,CM,26-311,90,32,43,74.4,617,213,13,17,76.5,14,18,77.8,5,8,62.5,0,0.0,0.0,0,5,1,0,6,17,2019-2020
Rubén Rochina,16,es ESP,RM,28-266,87,21,37,56.8,452,174,8,9,88.9,8,14,57.1,4,11,36.4,0,0.4,0.3,2,3,1,0,3,17,2019-2020
   Sergio León,7,es ESP,RM,30-342,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,17,2019-2020
Toño,3,es ESP,LB,30-037,90,41,50,82.0,724,283,24,27,88.9,10,11,90.9,6,7,85.7,0,0.3,0.1,2,0,3,2,3,17,2019-2020
Sergio Postigo,15,es ESP,CB,31-040,90,20,30,66.7,438,190,5,8,62.5,13,14,92.9,2,7,28.6,0,0.0,0.0,0,2,0,0,2,17,2019-2020
Erick Cabaco,18,uy URU,CB,24-239,90,29,37,78.4,817,401,7,7,100.0,12,14,85.7,10,15,66.7,0,0.0,0.0,0,1,0,0,2,17,2019-2020
Jorge Miramón,20,es ESP,RB,30-195,70,30,36,83.3,454,117,18,18,100.0,9,11,81.8,1,4,25.0,0,0.0,0.0,0,0,1,1,0,17,2019-2020
   Coke,23,es ESP,RB,32-232,20,8,8,100.0,121,41,4,4,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,17,2019-2020
Aitor Fernández,13,es ESP,GK,28-225,90,30,37,81.1,843,542,4,4,100.0,16,16,100.0,10,17,58.8,0,0.0,0.0,0,0,0,0,0,17,2019-2020
Alexander Isak,19,se SWE,FW,20-084,65,13,17,76.5,169,33,8,9,88.9,3,5,60.0,1,1,100.0,0,0.0,0.1,0,1,1,0,3,17,2019-2020
   Willian José,9,br BRA,FW,28-021,25,4,6,66.7,35,9,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,17,2019-2020
Mikel Oyarzabal,10,es ESP,LM,22-237,84,27,34,79.4,418,67,14,16,87.5,10,11,90.9,2,4,50.0,0,0.3,0.4,4,0,2,0,5,17,2019-2020
   Ander Barrenetxea,22,es ESP,LM,17-352,6,2,3,66.7,38,6,0,0,,2,2,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,17,2019-2020
Mikel Merino,8,es ESP,CM,23-175,90,55,60,91.7,762,194,32,33,97.0,16,18,88.9,3,4,75.0,0,0.1,0.0,2,5,0,0,6,17,2019-2020
Martin Ødegaard,21,no NOR,CM,20-362,90,60,75,80.0,868,259,37,39,94.9,19,24,79.2,3,9,33.3,0,0.2,0.3,3,10,0,0,8,17,2019-2020
Portu,7,es ESP,RM,27-207,58,16,21,76.2,279,92,6,9,66.7,6,7,85.7,2,3,66.7,0,0.0,0.1,0,1,3,1,3,17,2019-2020
   Adnan Januzaj,11,be BEL,RM,24-312,32,10,14,71.4,180,65,4,5,80.0,4,5,80.0,2,4,50.0,0,0.0,0.0,0,0,1,0,1,17,2019-2020
Ander Guevara,16,es ESP,DM,22-160,90,81,90,90.0,1311,424,44,48,91.7,28,30,93.3,6,6,100.0,0,0.1,0.0,2,9,0,0,3,17,2019-2020
Nacho Monreal,20,es ESP,LB,33-291,90,40,44,90.9,555,199,26,26,100.0,12,13,92.3,1,3,33.3,0,0.0,0.0,1,1,1,1,2,17,2019-2020
