player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Karim Benzema,9,fr FRA,FW,31-353,90,0,0,0,1,2,0,1,0,0,0,0,0,1,2,2,50.0,16,2019-2020
Vinicius Júnior,25,br BRA,LW,19-148,84,1,0,0,2,0,0,3,0,0,0,0,0,4,0,1,0.0,16,2019-2020
   Éder Militão,3,br BRA,LB,21-323,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,16,2019-2020
Rodrygo,27,br BRA,RW,18-332,84,0,0,0,2,2,0,4,2,0,0,0,0,6,0,3,0.0,16,2019-2020
   Brahim Díaz,21,es ESP,"LM,RW",20-126,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,16,2019-2020
Toni Kroos,8,de GER,LM,29-337,70,0,0,0,0,4,0,6,1,1,0,0,0,5,1,0,100.0,16,2019-2020
   Luka Modrić,10,hr CRO,"LM,AM",34-089,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,16,2019-2020
Casemiro,14,br BRA,"CM,DM",27-287,90,0,0,0,4,1,0,0,1,3,0,0,0,9,4,5,44.4,16,2019-2020
Federico Valverde,15,uy URU,RM,21-138,90,1,0,0,1,1,0,0,1,0,0,0,0,5,0,0,,16,2019-2020
Ferland Mendy,23,fr FRA,LB,24-182,82,2,1,1,4,0,0,2,0,0,0,0,0,2,1,0,100.0,16,2019-2020
Sergio Ramos,4,es ESP,CB,33-252,90,0,0,0,1,0,0,0,1,2,0,0,0,13,2,0,100.0,16,2019-2020
Raphaël Varane,5,fr FRA,CB,26-226,90,0,0,0,0,2,0,0,2,0,0,0,0,3,3,0,100.0,16,2019-2020
Dani Carvajal,2,es ESP,RB,27-330,90,0,0,0,0,0,0,2,2,1,0,0,0,10,2,2,50.0,16,2019-2020
Thibaut Courtois,13,be BEL,GK,27-210,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,16,2019-2020
Jonathan Calleri,12,ar ARG,FW,26-075,82,0,0,0,1,2,0,1,1,2,0,0,0,2,6,6,50.0,16,2019-2020
   Óscar Melendo,14,es ESP,FW,22-106,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,2019-2020
Wu Lei,7,cn CHN,FW,28-018,64,0,0,0,0,2,0,1,1,0,0,0,0,2,0,2,0.0,16,2019-2020
   Víctor Campuzano,31,es ESP,FW,22-190,26,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,16,2019-2020
Dídac Vilà,17,es ESP,LW,30-181,90,0,0,0,0,2,0,2,0,0,0,0,0,5,1,2,33.3,16,2019-2020
Victor Gomez,34,es ESP,RW,19-250,90,0,0,0,0,3,0,4,1,0,0,0,0,8,0,1,0.0,16,2019-2020
Sergi Darder,10,es ESP,CM,25-350,90,1,0,0,2,2,0,0,2,0,0,0,0,10,2,1,66.7,16,2019-2020
Esteban Granero,23,es ESP,CM,32-158,72,1,0,0,3,0,0,5,2,0,0,0,0,4,0,0,,16,2019-2020
   Pol Lozano,26,es ESP,CM,20-062,18,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,,16,2019-2020
Marc Roca,21,es ESP,DM,23-011,90,0,0,0,3,0,0,0,1,0,0,0,0,2,1,0,100.0,16,2019-2020
Fernando Calero,24,es ESP,CB,24-084,90,1,0,0,1,1,0,0,1,4,0,0,0,6,1,0,100.0,16,2019-2020
Bernardo Espinosa,20,co COL,CB,30-149,90,0,0,0,3,0,0,0,2,0,0,0,0,9,1,3,25.0,16,2019-2020
David López,15,es ESP,CB,30-059,90,0,0,0,0,1,0,0,1,0,0,0,0,6,2,0,100.0,16,2019-2020
Diego López,13,es ESP,GK,38-034,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,16,2019-2020
Roberto Soldado,9,es ESP,FW,34-194,70,1,0,0,1,3,0,0,0,0,0,0,0,1,1,5,16.7,16,2019-2020
   Yan Brice Eteki,8,cm CMR,AM,22-103,20,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,16,2019-2020
Álvaro Vadillo,7,es ESP,LW,25-086,81,0,0,0,0,0,0,9,0,0,0,0,0,2,1,1,50.0,16,2019-2020
   Darwin Machís,23,ve VEN,LW,26-303,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,100.0,16,2019-2020
Antonio Puertas,10,es ESP,RW,27-289,90,0,0,0,0,6,0,3,2,1,0,0,0,5,0,3,0.0,16,2019-2020
Carlos Fernández,24,es ESP,"AM,FW",23-199,90,0,0,0,2,2,0,0,1,1,0,0,0,3,5,6,45.5,16,2019-2020
Yangel Herrera,21,ve VEN,DM,21-327,90,0,0,0,5,0,0,0,1,3,0,0,0,7,0,0,,16,2019-2020
Maxime Gonalons,4,fr FRA,DM,30-272,90,0,0,0,3,1,0,0,2,1,0,0,0,8,3,5,37.5,16,2019-2020
Quini,17,es ESP,LB,30-074,36,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,16,2019-2020
   Carlos Neva,15,es ESP,LB,23-178,54,0,0,0,0,1,0,5,0,0,0,0,0,1,0,2,0.0,16,2019-2020
José Martínez,5,es ESP,CB,26-298,90,0,0,0,0,0,0,0,1,0,0,0,0,6,1,2,33.3,16,2019-2020
Domingos Duarte,22,pt POR,CB,24-272,90,0,0,0,1,0,0,0,1,0,0,0,0,4,1,2,33.3,16,2019-2020
Víctor Díaz,16,es ESP,RB,31-178,90,0,0,0,1,1,1,3,0,3,0,0,0,6,1,1,50.0,16,2019-2020
Rui Silva,1,pt POR,GK,25-303,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,2019-2020
Lucas Pérez,7,es ESP,FW,31-088,68,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,100.0,16,2019-2020
   Pere Pons,20,es ESP,FW,26-290,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,16,2019-2020
Joselu,9,es ESP,FW,29-255,90,0,0,0,0,2,0,0,0,0,0,0,0,2,11,4,73.3,16,2019-2020
Luis Rioja,11,es ESP,LM,26-052,58,0,0,0,1,1,0,4,0,0,0,0,0,3,1,1,50.0,16,2019-2020
   Oliver Burke,24,sct SCO,LM,22-244,32,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,16,2019-2020
Manu García,19,es ESP,CM,33-225,90,1,0,0,4,4,0,0,3,1,0,1,0,6,2,1,66.7,16,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-054,35,0,0,0,1,0,0,0,1,0,0,0,0,4,1,1,50.0,16,2019-2020
   Wakaso,22,gh GHA,CM,29-135,31,2,1,1,3,0,0,0,1,0,0,0,0,1,1,0,100.0,16,2019-2020
Aleix Vidal,18,es ESP,RM,30-108,90,0,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0.0,16,2019-2020
Adrián Marín,17,es ESP,LB,22-332,90,0,0,0,3,0,0,4,2,1,0,0,0,4,1,2,33.3,16,2019-2020
Rodrigo Ely,4,br BRA,CB,26-034,90,0,0,0,1,2,0,1,4,1,0,0,0,3,7,1,87.5,16,2019-2020
Víctor Laguardia,5,es ESP,CB,30-032,89,0,1,0,2,1,0,0,2,1,0,0,0,5,2,0,100.0,16,2019-2020
Ximo Navarro,23,es ESP,RB,29-318,90,1,0,0,1,1,0,2,3,1,0,0,0,5,0,3,0.0,16,2019-2020
Fernando Pacheco,1,es ESP,GK,27-203,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,16,2019-2020
Roger Martí,9,es ESP,FW,28-338,90,0,0,0,4,1,0,0,0,0,0,0,1,2,0,3,0.0,16,2019-2020
José Luis Morales,11,es ESP,FW,32-137,69,1,0,0,0,2,0,3,0,0,0,0,0,1,0,0,,16,2019-2020
   Borja Mayoral,21,es ESP,"LM,FW",22-246,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,16,2019-2020
Enis Bardhi,10,mk MKD,"LM,RM",24-158,90,0,0,0,0,4,0,3,1,0,0,0,0,5,0,1,0.0,16,2019-2020
Nemanja Radoja,5,rs SRB,CM,26-304,90,0,0,0,1,0,0,0,2,0,0,0,0,7,1,0,100.0,16,2019-2020
José Campaña,24,es ESP,"CM,LM",26-190,90,0,0,0,2,1,0,4,0,0,0,0,0,9,0,0,,16,2019-2020
Rubén Rochina,16,es ESP,RM,28-259,69,1,0,0,2,2,0,2,0,0,1,0,0,4,0,0,,16,2019-2020
   Nikola Vukčević,17,me MNE,"CB,CM",27-359,21,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0.0,16,2019-2020
Carlos Clerc,19,es ESP,LB,27-289,90,0,0,0,0,0,0,3,3,3,0,0,0,8,2,1,66.7,16,2019-2020
Coke,23,es ESP,CB,32-225,77,1,0,0,1,1,0,0,1,2,0,0,0,4,0,2,0.0,16,2019-2020
   Gonzalo,29,es ESP,CB,22-296,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,2019-2020
Eliseo Falcon,40,es ESP,CB,22-299,73,2,1,1,2,0,0,0,0,0,0,0,0,2,1,0,100.0,16,2019-2020
Jorge Miramón,20,es ESP,RB,30-188,90,0,0,0,1,0,0,9,0,0,0,0,0,5,0,0,,16,2019-2020
