player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Martin Braithwaite,7,dk DEN,"LW,FW",28-226,90,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0,20,2019-2020
Guido Carrillo,18,ar ARG,FW,28-237,90,2,2,0,2,0,2,3,66.7,1,1,0,1,0,2,3,0,20,2019-2020
Roque Mesa,6,es ESP,"CM,AM",30-224,56,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,20,2019-2020
   José Arnaiz,10,es ESP,AM,24-277,34,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,20,2019-2020
Rubén Pérez,21,es ESP,"DM,CM",30-266,90,2,1,2,0,0,1,2,50.0,1,1,0,1,0,2,1,0,20,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,"CM,RW",21-203,76,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,0,0,20,2019-2020
   Aitor Ruibal,19,es ESP,RW,23-301,14,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,20,2019-2020
Kévin Rodrigues,24,pt POR,LB,25-318,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,20,2019-2020
Jonathan Silva,5,ar ARG,CB,25-202,90,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,0,0,20,2019-2020
Kenneth Omeruo,4,ng NGA,CB,26-092,90,1,1,1,0,0,1,1,100.0,0,3,2,1,4,5,4,0,20,2019-2020
Rodrigo Tarín,15,es ESP,CB,23-196,45,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,20,2019-2020
   Recio,8,es ESP,DM,29-006,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,20,2019-2020
Unai Bustinza,3,es ESP,RB,27-349,90,8,2,8,0,0,2,3,66.7,1,1,0,1,4,12,0,0,20,2019-2020
Iván Cuéllar,1,es ESP,GK,35-235,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,1,20,2019-2020
Jaime Mata,7,es ESP,FW,31-085,90,0,0,0,0,0,0,0,,0,3,0,3,1,1,0,0,20,2019-2020
Jorge Molina,19,es ESP,FW,37-270,83,1,0,0,0,1,0,2,0.0,2,1,0,1,0,1,0,0,20,2019-2020
   Hugo Duro,26,es ESP,FW,20-068,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2019-2020
