player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Sergi Guardiola,7,es ESP,FW,28-118,67,21,19,2,0,0,1,1,0,0,0,0,0,13,0,1,6,2019-2020
   Enes Ünal,9,tr TUR,FW,22-137,23,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2019-2020
Sandro Ramírez,20,es ESP,FW,24-077,90,19,14,5,0,1,0,4,1,4,3,0,0,11,0,0,6,2019-2020
Toni Villa,19,es ESP,LM,24-260,72,26,25,1,0,0,1,0,1,0,0,0,0,18,0,0,6,2019-2020
   Pablo Hervías,11,es ESP,"RM,LM",26-200,18,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0,6,2019-2020
Fede San Emeterio,16,es ESP,CM,22-192,90,42,42,0,0,0,0,0,0,0,0,0,0,39,0,1,6,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-146,90,49,41,8,7,0,7,4,0,1,1,0,0,38,0,0,6,2019-2020
Óscar Plano,10,es ESP,"RM,LM",28-225,90,33,32,1,0,0,2,1,0,1,0,0,0,21,0,2,6,2019-2020
Nacho,22,es ESP,LB,30-201,90,42,30,12,1,0,0,2,11,0,0,0,0,24,0,0,6,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-160,90,39,38,1,1,1,0,0,0,0,0,0,0,27,0,0,6,2019-2020
Kiko Olivas,4,es ESP,CB,31-034,90,43,40,3,3,0,0,0,0,0,0,0,0,41,0,1,6,2019-2020
Javi Moyano,17,es ESP,RB,33-213,90,61,39,22,2,0,1,1,20,0,0,0,0,38,0,2,6,2019-2020
Jordi Masip,1,es ESP,GK,30-264,90,24,16,8,4,0,0,0,0,0,0,0,0,12,0,0,6,2019-2020
Adrián Ramos,20,co COL,FW,33-245,56,17,15,2,0,0,0,0,0,0,0,0,0,13,0,0,6,2019-2020
   Darwin Machís,23,ve VEN,LW,26-229,34,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2019-2020
Carlos Fernández,24,es ESP,FW,23-125,90,21,20,1,1,0,1,0,0,0,0,0,0,16,0,1,6,2019-2020
Álvaro Vadillo,7,es ESP,"LM,RW",25-012,90,35,31,4,0,0,0,7,1,3,1,1,0,23,0,2,6,2019-2020
