Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Lucas Pérez,7,es ESP,FW,31-081,90,1,0,1,1,1,0,1,0,36,0,0,1,0.9,0.1,0.1,2,0,17,27,63.0,1,18,2,3,1,15,2019-2020
Joselu,9,es ESP,FW,29-248,90,0,0,0,0,1,0,0,0,47,0,0,1,0.1,0.1,0.0,2,1,17,33,51.5,5,22,1,2,0,15,2019-2020
Luis Rioja,11,es ESP,LM,26-045,59,0,0,0,0,0,0,0,0,23,1,3,0,0.0,0.0,0.1,1,0,11,15,73.3,2,15,2,1,0,15,2019-2020
   Oliver Burke,24,sct SCO,LM,22-237,31,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,1,3,5,60.0,0,6,1,2,2,15,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-047,75,0,0,0,0,0,0,1,0,32,4,0,1,0.0,0.0,0.0,0,0,19,22,86.4,2,17,0,0,0,15,2019-2020
   Pere Pons,20,es ESP,CM,26-283,15,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,7,0,0,0,15,2019-2020
Wakaso,22,gh GHA,CM,29-128,81,0,0,0,0,0,0,0,0,37,4,0,1,0.0,0.0,0.0,0,0,26,30,86.7,3,27,0,2,1,15,2019-2020
   Manu García,19,es ESP,CM,33-218,9,0,0,0,0,1,1,0,0,8,1,0,0,0.1,0.1,0.0,0,0,4,6,66.7,0,2,0,0,0,15,2019-2020
Aleix Vidal,18,es ESP,RM,30-101,90,0,0,0,0,0,0,1,0,61,0,1,1,0.0,0.0,0.0,3,0,38,52,73.1,5,38,1,4,2,15,2019-2020
Rubén Duarte,3,es ESP,LB,24-043,90,0,0,0,0,3,0,1,0,47,0,0,1,0.1,0.1,0.1,2,0,28,37,75.7,5,16,1,0,0,15,2019-2020
Ximo Navarro,23,es ESP,CB,29-311,90,0,0,0,0,1,0,0,0,36,1,3,1,0.1,0.1,0.0,1,0,21,23,91.3,3,21,0,1,1,15,2019-2020
Víctor Laguardia,5,es ESP,CB,30-025,90,0,0,0,0,0,0,0,0,52,0,0,2,0.0,0.0,0.1,1,0,37,47,78.7,2,34,1,0,0,15,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-204,90,0,0,0,0,0,0,0,0,40,1,1,1,0.0,0.0,0.0,0,0,27,35,77.1,1,24,1,1,1,15,2019-2020
Fernando Pacheco,1,es ESP,GK,27-196,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,27,34,79.4,0,12,0,0,0,15,2019-2020
Lucas Pérez,7,es ESP,FW,31-081,90,1,0,1,1,1,0,1,0,36,0,0,1,0.9,0.1,0.1,2,0,17,27,63.0,1,18,2,3,1,15,2019-2020
Joselu,9,es ESP,FW,29-248,90,0,0,0,0,1,0,0,0,47,0,0,1,0.1,0.1,0.0,2,1,17,33,51.5,5,22,1,2,0,15,2019-2020
Luis Rioja,11,es ESP,LM,26-045,59,0,0,0,0,0,0,0,0,23,1,3,0,0.0,0.0,0.1,1,0,11,15,73.3,2,15,2,1,0,15,2019-2020
   Oliver Burke,24,sct SCO,LM,22-237,31,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,1,3,5,60.0,0,6,1,2,2,15,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-047,75,0,0,0,0,0,0,1,0,32,4,0,1,0.0,0.0,0.0,0,0,19,22,86.4,2,17,0,0,0,15,2019-2020
   Pere Pons,20,es ESP,CM,26-283,15,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,7,0,0,0,15,2019-2020
Wakaso,22,gh GHA,CM,29-128,81,0,0,0,0,0,0,0,0,37,4,0,1,0.0,0.0,0.0,0,0,26,30,86.7,3,27,0,2,1,15,2019-2020
   Manu García,19,es ESP,CM,33-218,9,0,0,0,0,1,1,0,0,8,1,0,0,0.1,0.1,0.0,0,0,4,6,66.7,0,2,0,0,0,15,2019-2020
Aleix Vidal,18,es ESP,RM,30-101,90,0,0,0,0,0,0,1,0,61,0,1,1,0.0,0.0,0.0,3,0,38,52,73.1,5,38,1,4,2,15,2019-2020
Rubén Duarte,3,es ESP,LB,24-043,90,0,0,0,0,3,0,1,0,47,0,0,1,0.1,0.1,0.1,2,0,28,37,75.7,5,16,1,0,0,15,2019-2020
Ximo Navarro,23,es ESP,CB,29-311,90,0,0,0,0,1,0,0,0,36,1,3,1,0.1,0.1,0.0,1,0,21,23,91.3,3,21,0,1,1,15,2019-2020
Víctor Laguardia,5,es ESP,CB,30-025,90,0,0,0,0,0,0,0,0,52,0,0,2,0.0,0.0,0.1,1,0,37,47,78.7,2,34,1,0,0,15,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-204,90,0,0,0,0,0,0,0,0,40,1,1,1,0.0,0.0,0.0,0,0,27,35,77.1,1,24,1,1,1,15,2019-2020
Fernando Pacheco,1,es ESP,GK,27-196,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,27,34,79.4,0,12,0,0,0,15,2019-2020
Willian José,9,br BRA,FW,28-007,65,1,0,0,0,2,1,0,0,19,0,0,0,0.4,0.4,0.0,1,0,14,16,87.5,2,12,0,0,0,15,2019-2020
   Alexander Isak,19,se SWE,FW,20-070,25,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,3,0,0,0,15,2019-2020
Mikel Oyarzabal,10,es ESP,LW,22-223,78,1,0,0,0,1,1,0,0,41,0,0,0,0.1,0.1,0.0,2,0,22,30,73.3,3,29,4,6,4,15,2019-2020
   Ander Barrenetxea,22,es ESP,LW,17-338,12,0,0,0,0,0,0,0,0,7,1,1,0,0.0,0.0,0.0,0,0,2,5,40.0,1,3,0,0,0,15,2019-2020
Portu,7,es ESP,RW,27-193,90,0,1,0,0,2,0,0,0,34,0,0,0,0.1,0.1,0.1,6,3,15,26,57.7,2,17,4,0,0,15,2019-2020
Mikel Merino,8,es ESP,LM,23-161,90,0,0,0,0,2,0,0,0,72,1,2,2,0.1,0.1,0.0,1,0,44,56,78.6,5,36,2,3,3,15,2019-2020
Igor Zubeldia,5,es ESP,CM,22-245,90,0,0,0,0,3,0,0,0,58,4,0,2,0.1,0.1,0.0,1,0,34,42,81.0,0,24,0,3,2,15,2019-2020
Martin Ødegaard,21,no NOR,RM,20-348,90,1,1,0,0,3,1,0,0,77,0,0,0,0.1,0.1,0.7,11,3,53,66,80.3,12,51,2,10,8,15,2019-2020
Nacho Monreal,20,es ESP,LB,33-277,90,0,0,0,0,0,0,0,0,71,1,1,1,0.0,0.0,0.1,1,0,56,62,90.3,4,33,1,0,0,15,2019-2020
Diego Llorente,3,es ESP,CB,26-106,90,0,1,0,0,0,0,0,0,78,0,1,1,0.0,0.0,0.1,2,1,58,71,81.7,3,49,1,0,0,15,2019-2020
Aritz Elustondo,6,es ESP,CB,25-247,8,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,0,5,0,0,0,15,2019-2020
   Robin Le Normand,24,es ESP,CB,23-019,82,1,0,0,0,1,1,0,0,54,0,2,0,0.1,0.1,0.0,0,0,42,48,87.5,2,26,0,0,0,15,2019-2020
Joseba Zaldúa,2,es ESP,RB,27-159,90,0,0,0,0,0,0,1,0,83,1,1,0,0.0,0.0,0.1,3,1,57,76,75.0,2,33,1,3,2,15,2019-2020
Álex Remiro,1,es ESP,GK,24-251,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,35,46,76.1,0,27,0,0,0,15,2019-2020
Willian José,9,br BRA,FW,28-007,65,1,0,0,0,2,1,0,0,19,0,0,0,0.4,0.4,0.0,1,0,14,16,87.5,2,12,0,0,0,15,2019-2020
   Alexander Isak,19,se SWE,FW,20-070,25,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,3,0,0,0,15,2019-2020
Mikel Oyarzabal,10,es ESP,LW,22-223,78,1,0,0,0,1,1,0,0,41,0,0,0,0.1,0.1,0.0,2,0,22,30,73.3,3,29,4,6,4,15,2019-2020
   Ander Barrenetxea,22,es ESP,LW,17-338,12,0,0,0,0,0,0,0,0,7,1,1,0,0.0,0.0,0.0,0,0,2,5,40.0,1,3,0,0,0,15,2019-2020
Portu,7,es ESP,RW,27-193,90,0,1,0,0,2,0,0,0,34,0,0,0,0.1,0.1,0.1,6,3,15,26,57.7,2,17,4,0,0,15,2019-2020
Mikel Merino,8,es ESP,LM,23-161,90,0,0,0,0,2,0,0,0,72,1,2,2,0.1,0.1,0.0,1,0,44,56,78.6,5,36,2,3,3,15,2019-2020
Igor Zubeldia,5,es ESP,CM,22-245,90,0,0,0,0,3,0,0,0,58,4,0,2,0.1,0.1,0.0,1,0,34,42,81.0,0,24,0,3,2,15,2019-2020
Martin Ødegaard,21,no NOR,RM,20-348,90,1,1,0,0,3,1,0,0,77,0,0,0,0.1,0.1,0.7,11,3,53,66,80.3,12,51,2,10,8,15,2019-2020
Nacho Monreal,20,es ESP,LB,33-277,90,0,0,0,0,0,0,0,0,71,1,1,1,0.0,0.0,0.1,1,0,56,62,90.3,4,33,1,0,0,15,2019-2020
Diego Llorente,3,es ESP,CB,26-106,90,0,1,0,0,0,0,0,0,78,0,1,1,0.0,0.0,0.1,2,1,58,71,81.7,3,49,1,0,0,15,2019-2020
Aritz Elustondo,6,es ESP,CB,25-247,8,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,0,5,0,0,0,15,2019-2020
   Robin Le Normand,24,es ESP,CB,23-019,82,1,0,0,0,1,1,0,0,54,0,2,0,0.1,0.1,0.0,0,0,42,48,87.5,2,26,0,0,0,15,2019-2020
Joseba Zaldúa,2,es ESP,RB,27-159,90,0,0,0,0,0,0,1,0,83,1,1,0,0.0,0.0,0.1,3,1,57,76,75.0,2,33,1,3,2,15,2019-2020
