player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Charles,19,br BRA,FW,35-331,77,2,0,0,1,3,2,0,0,22,1,0,0,1.6,0.9,0.0,2,1,11,12,91.7,3,6,0,0,0,26,2019-2020
   Gonzalo Escalante,5,ar ARG,"AM,FW",26-339,13,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.0,0,0,5,8,62.5,0,7,0,0,0,26,2019-2020
Sergi Enrich,9,es ESP,FW,30-003,87,0,2,0,0,3,1,1,0,28,2,1,0,0.3,0.3,0.7,4,2,15,18,83.3,3,13,0,0,0,26,2019-2020
   Kiké,17,es ESP,FW,30-096,3,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,4,0,0,0,26,2019-2020
Fabián Orellana,14,cl CHI,"LM,LW",34-033,90,1,1,0,0,2,1,1,0,54,0,3,3,0.4,0.4,0.4,2,1,24,35,68.6,6,40,4,4,2,26,2019-2020
Sebastián Cristóforo,18,uy URU,"CM,DM",26-190,90,0,0,0,0,2,1,0,0,45,4,2,2,0.1,0.1,0.0,2,0,25,30,83.3,4,17,0,0,0,26,2019-2020
Papakouli Diop,8,sn SEN,"CM,DM",33-347,90,0,0,0,0,0,0,0,0,45,1,1,0,0.0,0.0,0.0,0,0,21,30,70.0,3,15,0,2,0,26,2019-2020
Pedro León,21,es ESP,RM,33-097,83,0,0,0,0,3,3,0,0,46,4,3,1,0.3,0.3,0.3,4,0,14,31,45.2,1,25,3,2,1,26,2019-2020
   Pablo de Blasis,16,ar ARG,RW,32-025,7,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,8,10,80.0,0,8,1,0,0,26,2019-2020
José Ángel,15,es ESP,LB,30-177,90,0,0,0,0,0,0,1,0,50,3,0,3,0.0,0.0,0.0,1,1,22,37,59.5,3,22,1,2,1,26,2019-2020
Pedro Bigas,3,es ESP,CB,29-167,90,0,0,0,0,0,0,0,0,37,1,2,0,0.0,0.0,0.0,1,0,17,25,68.0,2,10,0,0,0,26,2019-2020
Paulo Oliveira,12,pt POR,CB,28-052,90,0,0,0,0,0,0,0,0,33,0,1,0,0.0,0.0,0.2,1,0,17,27,63.0,4,13,0,0,0,26,2019-2020
Anaitz Arbilla,23,es ESP,RB,32-290,90,0,0,0,0,1,1,0,0,55,2,2,0,0.0,0.0,0.1,7,1,32,45,71.1,5,28,4,1,1,26,2019-2020
