player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Luuk de Jong,19,nl NED,FW,29-304,45,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,32,2019-2020
   Suso,14,es ESP,"RW,FW",26-220,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,32,2019-2020
Munir El Haddadi,11,ma MAR,"LW,AM,FW",24-299,90,2,2,0,2,0,0,2,0.0,2,0,0,0,0,2,0,0,32,2019-2020
Lucas Ocampos,5,ar ARG,"RW,LW",25-351,89,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,32,2019-2020
   Rony Lopes,7,pt POR,LW,24-181,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,2019-2020
Éver Banega,10,ar ARG,"LM,DM",31-363,90,2,2,1,0,1,2,4,50.0,2,2,0,2,0,2,0,0,32,2019-2020
Fernando,25,br BRA,CM,32-337,45,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,32,2019-2020
   Joan Jordán,24,es ESP,"DM,CM",25-356,45,2,2,1,0,1,0,0,,0,0,0,0,0,2,0,0,32,2019-2020
Franco Vázquez,22,ar ARG,RM,31-125,65,1,0,0,1,0,0,2,0.0,2,0,0,0,3,4,0,0,32,2019-2020
   Youssef En-Nesyri,15,ma MAR,"FW,RM",23-025,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,2019-2020
Sergio Escudero,18,es ESP,LB,30-298,90,2,1,2,0,0,0,0,,0,1,0,1,0,2,1,0,32,2019-2020
Diego Carlos,20,br BRA,CB,27-103,90,0,0,0,0,0,0,0,,0,2,2,0,1,1,4,0,32,2019-2020
Jules Koundé,12,fr FRA,CB,21-227,90,1,0,0,0,1,0,0,,0,1,0,1,0,1,1,0,32,2019-2020
Jesús Navas,16,es ESP,RB,34-218,90,1,0,1,0,0,1,2,50.0,1,2,1,1,0,1,2,0,32,2019-2020
Tomáš Vaclík,1,cz CZE,GK,31-089,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,2019-2020
Miguel,29,es ESP,FW,20-297,75,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,32,2019-2020
   Kike Pérez,28,es ESP,FW,23-133,15,2,0,0,2,0,0,0,,0,0,0,0,0,2,0,0,32,2019-2020
Hatem Ben Arfa,3,fr FRA,FW,33-111,58,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,32,2019-2020
   Rubén Alcaraz,14,es ESP,CM,29-056,32,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,3,0,32,2019-2020
Waldo Rubio,23,es ESP,LM,24-314,68,1,0,1,0,0,0,1,0.0,1,2,0,2,1,2,1,0,32,2019-2020
   Nacho,22,es ESP,LB,31-111,22,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,1,0,32,2019-2020
Míchel,21,es ESP,"CM,FW",31-333,74,3,1,3,0,0,1,5,20.0,4,1,0,1,0,3,0,0,32,2019-2020
   Enes Ünal,9,tr TUR,FW,23-047,16,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,32,2019-2020
Fede San Emeterio,16,es ESP,CM,23-102,90,3,1,1,2,0,1,4,25.0,3,2,2,0,1,4,2,0,32,2019-2020
Pablo Hervías,11,es ESP,RM,27-110,75,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,32,2019-2020
   Óscar Plano,10,es ESP,RM,29-136,15,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,1,0,32,2019-2020
Raúl García,6,es ESP,"LB,LM",31-057,90,1,0,1,0,0,0,3,0.0,3,1,0,1,0,1,4,0,32,2019-2020
Javi Sánchez,5,es ESP,CB,23-104,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,32,2019-2020
Kiko Olivas,4,es ESP,CB,31-310,90,0,0,0,0,0,0,0,,0,1,0,1,4,4,8,0,32,2019-2020
Antoñito,18,es ESP,RB,32-185,90,3,3,2,1,0,0,0,,0,3,0,3,1,4,1,0,32,2019-2020
Jordi Masip,1,es ESP,GK,31-175,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,2019-2020
Raúl García,22,es ESP,"RW,FW,AM",33-352,83,1,1,0,1,0,1,1,100.0,0,1,0,1,1,2,0,0,32,2019-2020
   Kenan Kodro,23,ba BIH,"FW,AM",26-313,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,2019-2020
Iker Muniain,10,es ESP,LW,27-191,61,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,32,2019-2020
   Iñigo Córdoba,11,es ESP,"LW,LM",23-106,29,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,32,2019-2020
Iñaki Williams,9,gh GHA,"FW,RW",26-012,74,0,0,0,0,0,0,0,,0,2,2,0,0,0,1,0,32,2019-2020
   Óscar de Marcos,18,es ESP,"RW,RM",31-074,16,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,32,2019-2020
Oihan Sancet,34,es ESP,AM,20-063,74,1,1,1,0,0,0,2,0.0,2,1,0,1,1,2,1,0,32,2019-2020
   Asier Villalibre,25,es ESP,FW,22-271,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,32,2019-2020
Dani García,14,es ESP,"DM,CM",30-034,90,2,0,2,0,0,2,3,66.7,1,1,1,0,2,4,1,0,32,2019-2020
Unai López,8,es ESP,DM,24-241,83,3,2,0,2,1,2,2,100.0,0,1,1,0,1,4,0,0,32,2019-2020
   Mikel Vesga,16,es ESP,"CM,DM",27-037,7,1,1,0,0,1,1,3,33.3,2,1,0,1,0,1,0,0,32,2019-2020
Yuri Berchiche,17,es ESP,LB,30-138,90,1,0,1,0,0,1,1,100.0,0,3,0,3,2,3,2,0,32,2019-2020
Iñigo Martínez,4,es ESP,CB,29-041,90,3,1,2,1,0,3,3,100.0,0,0,0,0,2,5,7,0,32,2019-2020
Yeray Álvarez,5,es ESP,CB,25-155,90,1,1,1,0,0,1,2,50.0,1,1,1,0,3,4,5,0,32,2019-2020
Ander Capa,21,es ESP,RB,28-140,90,1,0,0,1,0,1,2,50.0,1,1,0,1,1,2,6,0,32,2019-2020
Unai Simón,1,es ESP,GK,23-016,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,32,2019-2020
Cucho,29,co COL,FW,21-068,67,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,32,2019-2020
   Abdón Prats,9,es ESP,FW,27-203,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,2019-2020
Takefusa Kubo,26,jp JPN,"RM,FW",19-023,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,32,2019-2020
