player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Paco Alcácer,17,es ESP,FW,26-297,87,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0.0,31,2019-2020
   Bruno Soriano,21,es ESP,"DM,FW",36-010,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,31,2019-2020
Gerard Moreno,7,es ESP,FW,28-076,71,0,0,0,0,1,1,2,0,0,0,0,0,2,1,2,33.3,31,2019-2020
   Manu Trigueros,14,es ESP,"AM,FW",28-249,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,31,2019-2020
Santi Cazorla,8,es ESP,LM,35-192,56,0,0,0,1,0,0,4,1,1,0,0,0,1,0,1,0.0,31,2019-2020
   Moi Gómez,23,es ESP,"LW,LM",25-365,34,0,0,0,0,0,0,2,1,1,0,0,0,2,0,1,0.0,31,2019-2020
Andre-Frank Zambo Anguissa,19,cm CMR,"CM,DM",24-219,90,0,0,0,3,0,0,0,3,2,0,0,0,6,1,1,50.0,31,2019-2020
Vicente Iborra,10,es ESP,"CM,DM",32-158,87,0,0,0,4,1,0,0,0,0,0,0,0,4,2,1,66.7,31,2019-2020
   Carlos Bacca,9,co COL,"FW,DM",33-288,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,31,2019-2020
Samuel Chukwueze,11,ng NGA,RM,21-031,71,0,0,0,0,4,0,1,0,0,0,0,0,7,0,0,,31,2019-2020
   Javier Ontiveros,24,es ESP,"RW,RM",22-287,19,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,40.0,31,2019-2020
Alberto Moreno,18,es ESP,LB,27-353,90,1,0,0,0,0,0,1,2,1,0,0,0,3,0,1,0.0,31,2019-2020
Pau Torres,4,es ESP,CB,23-158,90,0,0,0,0,1,0,0,1,0,0,0,0,8,1,2,33.3,31,2019-2020
Raúl Albiol,3,es ESP,CB,34-292,90,0,0,0,2,1,0,0,3,0,0,0,0,5,2,1,66.7,31,2019-2020
Mario Gaspar,2,es ESP,RB,29-211,90,0,0,0,3,1,0,1,1,1,0,0,0,2,4,1,80.0,31,2019-2020
Sergio Asenjo,1,es ESP,GK,30-360,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,31,2019-2020
Youssef En-Nesyri,15,ma MAR,FW,23-021,80,0,0,0,3,0,1,1,0,0,0,0,0,1,1,3,25.0,31,2019-2020
   Luuk de Jong,19,nl NED,FW,29-300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,2019-2020
Rony Lopes,7,pt POR,LW,24-177,45,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0.0,31,2019-2020
   Munir El Haddadi,11,ma MAR,LW,24-295,45,0,0,0,0,1,1,1,1,3,0,0,0,2,1,2,33.3,31,2019-2020
Suso,14,es ESP,RW,26-216,45,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,,31,2019-2020
   Lucas Ocampos,5,ar ARG,RW,25-347,45,1,0,0,1,1,0,1,1,0,0,0,0,3,1,0,100.0,31,2019-2020
Éver Banega,10,ar ARG,LM,31-359,90,0,0,0,1,7,0,8,1,1,0,0,0,10,0,1,0.0,31,2019-2020
Fernando,25,br BRA,CM,32-333,90,1,0,0,1,0,0,0,3,1,0,0,0,6,0,1,0.0,31,2019-2020
Joan Jordán,24,es ESP,RM,25-352,61,0,0,0,1,1,0,1,3,2,0,0,0,3,1,1,50.0,31,2019-2020
   Franco Vázquez,22,ar ARG,RM,31-121,29,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,31,2019-2020
Sergio Escudero,18,es ESP,LB,30-294,90,0,0,0,1,2,0,2,2,2,0,0,0,4,2,3,40.0,31,2019-2020
Diego Carlos,20,br BRA,CB,27-099,90,0,0,0,1,0,0,0,1,1,0,0,0,9,4,0,100.0,31,2019-2020
Sergi Gómez,3,es ESP,CB,28-086,45,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0,31,2019-2020
   Jesús Navas,16,es ESP,"RB,CB",34-214,45,0,0,0,0,1,0,5,2,1,0,0,0,2,1,0,100.0,31,2019-2020
Jules Koundé,12,fr FRA,"RB,CB",21-223,90,0,0,0,2,0,0,4,0,1,0,0,0,2,4,0,100.0,31,2019-2020
Tomáš Vaclík,1,cz CZE,GK,31-085,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,31,2019-2020
Miguel Ángel Guerrero,9,es ESP,FW,29-346,90,0,0,0,0,2,1,1,0,0,0,0,0,1,5,8,38.5,31,2019-2020
Guido Carrillo,18,ar ARG,FW,29-028,21,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,60.0,31,2019-2020
   Óscar Rodríguez Arnaiz,27,es ESP,FW,21-360,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0.0,31,2019-2020
   Roger Assalé,20,ci CIV,FW,26-222,45,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,,31,2019-2020
Recio,8,es ESP,CM,29-163,55,0,0,0,1,0,0,1,0,1,0,0,0,3,2,0,100.0,31,2019-2020
   Roberto Rosales,16,ve VEN,"RB,CM",31-215,35,0,0,0,1,0,0,4,0,0,0,0,0,1,0,1,0.0,31,2019-2020
Rubén Pérez,21,es ESP,CM,31-057,90,1,0,0,2,3,0,0,0,0,0,0,0,13,1,2,33.3,31,2019-2020
Javier Eraso,17,es ESP,CM,30-092,45,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,31,2019-2020
   Roque Mesa,6,es ESP,CM,31-015,45,0,0,0,0,2,0,7,0,1,0,0,0,2,1,2,33.3,31,2019-2020
Kévin Rodrigues,24,pt POR,LB,26-109,81,1,0,0,2,4,1,6,0,0,0,0,0,8,1,3,25.0,31,2019-2020
   Bryan Gil,26,es ESP,LB,19-132,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,31,2019-2020
Jonathan Silva,5,ar ARG,CB,25-359,90,1,0,0,1,0,0,1,2,1,0,0,0,7,2,5,28.6,31,2019-2020
Kenneth Omeruo,4,ng NGA,CB,26-249,90,0,0,0,0,0,0,0,4,0,0,0,0,8,3,0,100.0,31,2019-2020
Unai Bustinza,3,es ESP,CB,28-141,90,1,0,0,2,2,0,1,2,2,0,0,0,3,1,0,100.0,31,2019-2020
Aitor Ruibal,19,es ESP,"RB,CM",24-092,90,0,0,0,2,1,0,4,1,1,0,0,0,4,0,1,0.0,31,2019-2020
Iván Cuéllar,1,es ESP,GK,36-026,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,31,2019-2020
Roberto Soldado,9,es ESP,FW,35-026,65,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,,31,2019-2020
   Fede Vico,14,es ESP,AM,25-354,25,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,,31,2019-2020
Darwin Machís,23,ve VEN,"LW,LM",27-136,89,1,0,0,1,1,0,6,1,3,0,0,0,3,0,0,,31,2019-2020
   Gil Bastião Dias,17,pt POR,LW,23-268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,2019-2020
Antonio Puertas,10,es ESP,"RW,RM",28-122,90,0,0,0,0,2,0,2,1,0,0,0,0,4,4,3,57.1,31,2019-2020
Antonio Cortés,18,es ESP,AM,20-067,45,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,100.0,31,2019-2020
   Carlos Fernández,24,es ESP,FW,24-031,45,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,42.9,31,2019-2020
Yangel Herrera,21,ve VEN,"DM,CM",22-160,90,1,0,0,5,0,0,1,2,0,0,0,0,2,6,7,46.2,31,2019-2020
Ramon Azeez,12,ng NGA,DM,27-193,45,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,100.0,31,2019-2020
   Yan Brice Eteki,8,cm CMR,"DM,CM",22-301,45,0,0,0,2,3,0,0,2,1,0,0,0,4,3,0,100.0,31,2019-2020
Carlos Neva,15,es ESP,LB,24-010,76,1,0,0,2,2,0,4,1,1,0,1,0,3,0,0,,31,2019-2020
   Víctor Díaz,16,es ESP,RB,32-010,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,31,2019-2020
Jesús Vallejo,20,es ESP,CB,23-169,90,0,0,0,0,0,0,0,2,0,0,0,0,3,1,2,33.3,31,2019-2020
Domingos Duarte,22,pt POR,CB,25-104,90,0,0,0,0,0,0,0,0,2,0,0,0,5,5,2,71.4,31,2019-2020
Dimitri Foulquier,2,fr FRA,"RB,LB",27-091,90,0,0,0,2,2,0,1,1,0,0,0,0,4,1,2,33.3,31,2019-2020
Rui Silva,1,pt POR,GK,26-136,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,31,2019-2020
Roger Martí,9,es ESP,FW,29-172,59,0,0,0,0,0,0,1,0,1,0,0,0,1,2,3,40.0,31,2019-2020
   Jorge Miramón,20,es ESP,RB,31-021,31,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,,31,2019-2020
Sergio León,7,es ESP,FW,31-169,69,0,0,0,3,1,0,1,0,1,0,0,0,1,4,0,100.0,31,2019-2020
   Borja Mayoral,21,es ESP,FW,23-079,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,2019-2020
Enis Bardhi,10,mk MKD,LM,24-357,81,0,0,0,2,2,0,4,2,0,0,0,0,5,0,0,,31,2019-2020
   Hernâni Fortes,8,pt POR,LM,28-308,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,31,2019-2020
Nemanja Radoja,5,rs SRB,CM,27-138,90,0,0,0,2,0,0,0,0,2,0,0,0,4,1,4,20.0,31,2019-2020
Nikola Vukčević,17,me MNE,CM,28-193,59,1,0,0,2,3,0,0,0,0,0,0,0,1,0,1,0.0,31,2019-2020
   José Campaña,24,es ESP,CM,27-023,31,0,0,0,0,1,0,5,2,0,0,0,0,2,2,2,50.0,31,2019-2020
Rubén Rochina,16,es ESP,RM,29-092,90,0,0,0,0,1,0,5,0,1,0,0,0,5,2,0,100.0,31,2019-2020
Toño,3,es ESP,LB,30-229,90,1,0,0,1,6,0,7,3,2,0,0,0,9,1,3,25.0,31,2019-2020
Rúben Vezo,14,pt POR,CB,26-059,90,0,0,0,0,0,0,0,1,1,0,0,0,3,3,2,60.0,31,2019-2020
Bruno González,18,es ESP,CB,30-030,90,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,60.0,31,2019-2020
Coke,23,es ESP,RB,33-058,59,1,0,0,1,0,0,3,0,2,0,0,0,5,0,2,0.0,31,2019-2020
   José Luis Morales,11,es ESP,FW,32-336,31,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0,31,2019-2020
Aitor Fernández,13,es ESP,GK,29-051,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,31,2019-2020
Diego Costa,19,es ESP,FW,31-260,79,0,0,0,0,1,2,1,0,2,0,0,0,1,6,4,60.0,31,2019-2020
