player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Enes Ünal,9,tr TUR,FW,22-238,90,16,25,64.0,233,52,7,10,70.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0,1,0,0,2,19,2019-2020
Sergi Guardiola,7,es ESP,"FW,RW",28-219,90,21,29,72.4,281,59,15,16,93.8,4,8,50.0,1,2,50.0,1,0.9,0.6,2,1,2,0,4,19,2019-2020
Toni Villa,19,es ESP,LM,24-361,57,24,33,72.7,360,91,13,17,76.5,9,10,90.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,19,2019-2020
   Sandro Ramírez,20,es ESP,LW,24-178,33,6,10,60.0,136,40,2,3,66.7,3,5,60.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,19,2019-2020
Joaquín Fernández,24,es ESP,"CM,CB",23-217,90,55,66,83.3,979,273,22,27,81.5,26,28,92.9,5,8,62.5,0,0.0,0.0,0,2,0,0,2,19,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-247,90,86,100,86.0,1704,458,32,33,97.0,40,46,87.0,13,17,76.5,0,0.0,0.1,0,11,2,0,15,19,2019-2020
Óscar Plano,10,es ESP,"RM,LM",28-326,90,31,43,72.1,551,157,14,19,73.7,11,12,91.7,4,5,80.0,0,0.0,0.0,0,1,1,1,2,19,2019-2020
Javi Moyano,17,es ESP,LB,33-314,58,38,47,80.9,471,163,26,30,86.7,9,13,69.2,1,1,100.0,0,0.0,0.0,2,3,0,0,3,19,2019-2020
   Míchel,21,es ESP,CM,31-158,32,29,40,72.5,567,190,8,11,72.7,13,16,81.3,5,10,50.0,0,0.5,0.3,3,4,2,0,5,19,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-261,90,44,52,84.6,947,348,9,10,90.0,28,31,90.3,7,10,70.0,1,0.1,0.1,1,3,1,1,3,19,2019-2020
Kiko Olivas,4,es ESP,CB,31-135,90,47,51,92.2,880,219,20,22,90.9,24,26,92.3,3,3,100.0,0,0.0,0.0,0,0,0,0,3,19,2019-2020
Antoñito,18,es ESP,"RB,RM",32-010,89,44,65,67.7,758,357,20,26,76.9,20,23,87.0,3,9,33.3,0,0.1,0.3,2,6,4,3,6,19,2019-2020
   Pablo Hervías,11,es ESP,RM,26-301,1,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,19,2019-2020
Jordi Masip,1,es ESP,GK,31-000,90,15,23,65.2,501,373,1,1,100.0,6,6,100.0,8,16,50.0,0,0.0,0.0,0,0,0,0,0,19,2019-2020
Youssef En-Nesyri,26,ma MAR,"FW,RW",22-216,90,15,21,71.4,196,81,11,12,91.7,2,3,66.7,1,1,100.0,1,0.4,0.1,1,0,1,1,2,19,2019-2020
Martin Braithwaite,7,dk DEN,FW,28-212,90,10,14,71.4,113,14,7,7,100.0,2,3,66.7,0,0,,0,0.5,0.2,2,1,0,0,2,19,2019-2020
Roque Mesa,6,es ESP,CM,30-210,90,30,34,88.2,594,203,13,13,100.0,12,14,85.7,5,6,83.3,0,0.4,0.2,1,6,3,0,5,19,2019-2020
Rubén Pérez,21,es ESP,CM,30-252,90,23,35,65.7,315,107,16,22,72.7,6,9,66.7,1,3,33.3,0,0.0,0.0,0,2,0,0,2,19,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,CM,21-189,79,25,33,75.8,431,168,13,14,92.9,9,10,90.0,3,8,37.5,0,0.1,0.3,2,4,4,3,1,19,2019-2020
   Guido Carrillo,18,ar ARG,"LW,CM",28-223,11,1,6,16.7,23,0,0,1,0.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,19,2019-2020
Kévin Rodrigues,24,pt POR,"LB,LM",25-304,90,18,32,56.3,326,161,7,13,53.8,9,14,64.3,2,3,66.7,0,0.1,0.1,2,1,0,0,2,19,2019-2020
Jonathan Silva,5,ar ARG,CB,25-188,90,24,34,70.6,439,313,8,12,66.7,9,12,75.0,4,6,66.7,0,0.1,0.1,1,4,1,1,3,19,2019-2020
Kenneth Omeruo,4,ng NGA,CB,26-078,83,13,19,68.4,247,73,3,5,60.0,9,11,81.8,1,1,100.0,0,0.0,0.0,0,0,0,0,1,19,2019-2020
   Rodrigo Tarín,15,es ESP,CB,23-182,7,3,5,60.0,34,14,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,19,2019-2020
Chidozie Awaziem,12,ng NGA,CB,23-002,90,21,33,63.6,412,242,6,7,85.7,12,14,85.7,2,9,22.2,0,0.0,0.0,0,4,0,0,3,19,2019-2020
Roberto Rosales,16,ve VEN,RB,31-044,85,28,37,75.7,551,278,15,19,78.9,7,9,77.8,6,9,66.7,0,0.5,0.2,1,3,1,1,2,19,2019-2020
   Aitor Ruibal,19,es ESP,RM,23-287,5,1,2,50.0,16,0,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,19,2019-2020
Iván Cuéllar,1,es ESP,GK,35-221,90,15,35,42.9,631,543,0,0,,6,6,100.0,9,29,31.0,0,0.0,0.0,0,1,0,0,0,19,2019-2020
Munir El Haddadi,11,ma MAR,FW,24-124,81,16,22,72.7,185,27,6,9,66.7,6,8,75.0,0,0,,0,0.0,0.0,0,1,1,0,3,19,2019-2020
