player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Álvaro Morata,9,es ESP,FW,27-254,61,0,0,0,2,1,1,0,0,1,1,0,0,1,2,2,50.0,34,2019-2020
   Diego Costa,19,es ESP,FW,31-270,29,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,50.0,34,2019-2020
João Félix,7,pt POR,FW,20-236,53,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,,34,2019-2020
   Ángel Correa,10,ar ARG,"RM,FW",25-116,37,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,,34,2019-2020
Yannick Carrasco,21,be BEL,LM,26-303,54,0,0,0,0,3,0,2,1,1,0,0,0,9,0,0,,34,2019-2020
   Vitolo,20,es ESP,"FW,LM",30-244,36,0,0,0,0,3,0,1,0,1,0,0,0,3,1,3,25.0,34,2019-2020
Saúl Ñíguez,8,es ESP,CM,25-225,79,1,0,0,3,0,0,0,1,1,0,0,0,5,0,0,,34,2019-2020
   Thomas Partey,5,gh GHA,CM,27-020,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,34,2019-2020
Koke,6,es ESP,"CM,LM",28-177,90,0,0,0,0,1,0,0,1,4,0,0,0,5,1,0,100.0,34,2019-2020
Marcos Llorente,14,es ESP,"RM,CM",25-155,90,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,100.0,34,2019-2020
Manu Sánchez,35,es ESP,LB,19-314,61,0,0,0,3,1,0,2,1,4,0,0,0,5,1,0,100.0,34,2019-2020
   Renan Lodi,12,br BRA,LB,22-086,29,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,,34,2019-2020
José María Giménez,2,uy URU,CB,25-165,90,0,0,0,1,1,0,0,3,1,0,0,0,4,2,1,66.7,34,2019-2020
Stefan Savić,15,me MNE,CB,29-177,90,0,0,0,1,0,0,0,0,1,0,0,0,6,1,4,20.0,34,2019-2020
Kieran Trippier,23,eng ENG,RB,29-288,90,0,0,0,0,0,0,3,0,1,0,0,0,11,1,3,25.0,34,2019-2020
Jan Oblak,13,si SVN,GK,27-178,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2019-2020
Cucho,29,co COL,FW,21-074,69,0,0,0,1,2,0,2,0,0,0,0,0,2,5,1,83.3,34,2019-2020
   Abdón Prats,9,es ESP,FW,27-209,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,34,2019-2020
Aleksandar Trajkovski,17,mk MKD,FW,27-302,56,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,,34,2019-2020
   Lago Junior,11,ci CIV,RM,29-185,34,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,100.0,34,2019-2020
Dani Rodríguez,14,es ESP,LM,32-027,90,0,0,0,0,2,0,3,2,2,0,0,0,5,0,1,0.0,34,2019-2020
Aleix Febas,23,es ESP,CM,24-152,56,0,0,0,3,2,0,0,2,0,0,0,0,7,0,0,,34,2019-2020
   Salva Sevilla,8,es ESP,CM,36-107,34,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,34,2019-2020
Iddrisu Baba,12,gh GHA,CM,24-163,79,0,0,0,0,1,0,0,1,1,0,0,0,8,1,1,50.0,34,2019-2020
   Pablo Chavarría,19,ar ARG,CM,32-183,11,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,,34,2019-2020
Takefusa Kubo,26,jp JPN,RM,19-029,90,0,0,0,0,3,0,5,0,1,0,0,0,5,0,2,0.0,34,2019-2020
Fran Gámez,15,es ESP,LB,28-342,69,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0.0,34,2019-2020
   Joan Sastre Vanrell,2,es ESP,LB,23-064,21,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,100.0,34,2019-2020
Antonio Raillo,21,es ESP,CB,28-269,90,0,0,0,0,0,0,0,0,1,0,0,0,7,3,1,75.0,34,2019-2020
Aleksandar Sedlar,20,rs SRB,CB,28-203,90,1,0,0,1,0,0,0,2,0,0,1,0,4,2,2,50.0,34,2019-2020
Alejandro Pozo Pozo,7,es ESP,RB,21-132,90,0,0,0,1,1,0,4,1,7,0,0,0,4,0,0,,34,2019-2020
Manolo Reina,1,es ESP,GK,35-093,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,34,2019-2020
Fyodor Smolov,9,ru RUS,FW,30-146,53,0,0,0,1,2,1,0,0,0,0,0,0,1,1,4,20.0,34,2019-2020
   Brais Méndez,23,es ESP,RM,23-179,37,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,66.7,34,2019-2020
Nolito,3,es ESP,LM,33-263,76,0,0,0,1,1,0,1,1,1,0,0,0,6,0,1,0.0,34,2019-2020
   Filip Bradarić,14,hr CRO,LM,28-175,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,34,2019-2020
Rafinha,12,br BRA,CM,27-143,90,0,0,0,4,5,0,1,1,1,0,0,0,8,0,3,0.0,34,2019-2020
Fran Beltrán,8,es ESP,CM,21-152,77,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,,34,2019-2020
   Gabriel Fernández,19,uy URU,FW,26-052,13,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,50.0,34,2019-2020
Iago Aspas,10,es ESP,"RM,FW",32-338,76,1,0,0,1,2,1,0,0,0,0,0,0,4,2,1,66.7,34,2019-2020
   Santi Mina,22,es ESP,CM,24-210,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,34,2019-2020
Okay Yokuşlu,5,tr TUR,DM,26-117,90,1,0,0,4,2,0,1,1,1,0,0,0,6,4,0,100.0,34,2019-2020
Lucas Olaza,15,uy URU,LB,25-349,90,0,0,0,0,0,0,3,0,1,0,0,0,5,1,0,100.0,34,2019-2020
Néstor Araujo,4,mx MEX,CB,28-310,90,1,0,0,1,0,0,0,3,0,0,0,0,4,2,0,100.0,34,2019-2020
Jeison Murillo,21,co COL,CB,28-038,90,0,0,0,2,0,0,0,4,2,0,0,0,2,0,4,0.0,34,2019-2020
Kevin Vázquez,20,es ESP,RB,27-103,61,1,0,0,2,2,0,0,0,1,0,0,0,1,1,2,33.3,34,2019-2020
   Hugo Mallo,2,es ESP,RB,29-012,29,0,0,0,1,1,0,1,0,3,0,0,0,3,0,0,,34,2019-2020
Rubén Blanco,13,es ESP,GK,24-345,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,34,2019-2020
Loren Morón,16,es ESP,FW,26-187,89,0,0,0,0,4,0,2,0,0,0,0,0,0,2,3,40.0,34,2019-2020
   Borja Iglesias,9,es ESP,FW,27-169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,34,2019-2020
Juanmi,7,es ESP,LW,27-045,56,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,34,2019-2020
   Cristian Tello,11,es ESP,LW,28-328,34,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,,34,2019-2020
Carles Aleñá,24,es ESP,RW,22-181,56,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,34,2019-2020
   Joaquín,17,es ESP,RW,38-349,34,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,,34,2019-2020
Sergio Canales,10,es ESP,AM,29-139,90,1,0,0,2,0,0,11,0,0,0,0,0,1,0,2,0.0,34,2019-2020
Andrés Guardado,18,mx MEX,DM,33-280,90,0,0,0,2,3,0,0,0,0,0,0,0,4,2,0,100.0,34,2019-2020
Guido Rodríguez,21,ar ARG,DM,26-083,90,0,0,0,3,3,0,0,1,1,0,0,0,7,1,0,100.0,34,2019-2020
Álex Moreno,15,es ESP,LB,27-026,53,1,0,0,3,0,0,5,0,0,0,0,0,0,1,1,50.0,34,2019-2020
   Alfonso Pedraza,6,es ESP,LB,24-086,37,0,0,0,2,1,0,2,1,0,0,0,0,2,2,3,40.0,34,2019-2020
