player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Joselu,9,es ESP,FW,30-114,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,38,2019-2020
Lucas Pérez,7,es ESP,FW,31-313,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2019-2020
   Pere Pons,20,es ESP,CM,27-150,45,1,1,0,1,0,1,2,50.0,1,2,0,2,0,1,0,0,38,2019-2020
Oliver Burke,24,sct SCO,LM,23-103,45,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0,38,2019-2020
   Luis Rioja,11,es ESP,LM,26-277,45,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,38,2019-2020
Manu García,19,es ESP,"CM,DM",34-084,58,2,0,1,1,0,0,2,0.0,2,2,0,2,5,7,0,0,38,2019-2020
   Ljubomir Fejsa,15,rs SRB,DM,31-340,32,2,1,1,1,0,2,4,50.0,2,0,0,0,2,4,0,0,38,2019-2020
Víctor Camarasa,10,es ESP,CM,26-052,64,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,38,2019-2020
   Abdallahi Mahmoud,36,mr MTN,CM,20-076,26,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,38,2019-2020
Édgar Méndez,16,es ESP,RM,30-199,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,38,2019-2020
Adrián Marín,17,es ESP,LB,23-192,90,2,2,1,1,0,1,1,100.0,0,0,0,0,1,3,1,0,38,2019-2020
Lisandro Magallán,6,ar ARG,CB,26-296,90,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,0,0,38,2019-2020
Víctor Laguardia,5,es ESP,CB,30-257,45,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,2,0,38,2019-2020
   Tachi,27,es ESP,CB,22-313,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,38,2019-2020
Martin Agirregabiria,21,es ESP,RB,24-070,90,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,38,2019-2020
Roberto,13,es ESP,GK,34-160,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2019-2020
