player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Ante Budimir,22,hr CRO,FW,28-344,74,2,0,1,1,1,1,1,0,23,1,0,0,1.1,0.4,0.0,1,1,10,14,71.4,1,14,0,3,2,33,2019-2020
   Pablo Chavarría,19,ar ARG,FW,32-180,16,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0,33,2019-2020
Cucho,29,co COL,"FW,LW",21-071,90,1,0,0,0,1,1,0,0,38,0,2,1,0.0,0.0,0.0,1,0,20,28,71.4,1,27,8,6,3,33,2019-2020
Dani Rodríguez,14,es ESP,LM,32-024,73,0,0,0,0,1,0,0,0,38,1,1,2,0.0,0.0,0.0,2,2,20,28,71.4,4,31,4,3,1,33,2019-2020
   Aleix Febas,23,es ESP,"AM,RM",24-149,17,0,0,0,0,0,0,0,0,7,0,0,2,0.0,0.0,0.0,0,0,4,5,80.0,0,3,0,0,0,33,2019-2020
Salva Sevilla,8,es ESP,"CM,DM",36-104,82,1,0,0,0,2,2,0,0,48,0,2,2,0.1,0.1,0.0,2,0,36,40,90.0,1,32,1,1,1,33,2019-2020
   Aleksandar Trajkovski,17,mk MKD,DM,27-299,8,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,1,3,2,0,0,33,2019-2020
Iddrisu Baba,12,gh GHA,"CM,DM",24-160,90,0,0,0,0,0,0,0,0,45,0,1,2,0.0,0.0,0.0,2,0,32,39,82.1,5,36,1,1,0,33,2019-2020
Takefusa Kubo,26,jp JPN,"RM,RW",19-026,82,0,2,0,0,2,1,0,0,44,1,0,0,0.1,0.1,0.1,5,4,29,34,85.3,3,37,5,3,0,33,2019-2020
   Lago Junior,11,ci CIV,RW,29-182,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,3,2,0,0,33,2019-2020
Lumor Agbenyenu,3,gh GHA,LB,23-320,41,0,0,0,0,0,0,0,0,18,1,0,1,0.0,0.0,0.0,0,0,13,15,86.7,0,10,0,0,0,33,2019-2020
   Fran Gámez,15,es ESP,LB,28-339,49,0,0,0,0,0,0,1,0,24,2,0,2,0.0,0.0,0.0,0,0,17,20,85.0,2,16,1,2,2,33,2019-2020
Antonio Raillo,21,es ESP,CB,28-266,90,0,0,0,0,0,0,0,0,41,1,1,0,0.0,0.0,0.0,1,1,31,34,91.2,1,27,0,0,0,33,2019-2020
Martin Valjent,24,sk SVK,CB,24-202,90,0,0,0,0,0,0,1,0,43,1,1,3,0.0,0.0,0.0,0,0,33,35,94.3,0,26,0,0,0,33,2019-2020
Alejandro Pozo Pozo,7,es ESP,RB,21-129,90,1,0,0,0,1,1,0,0,65,2,0,1,0.1,0.1,0.0,1,1,47,54,87.0,2,37,7,2,2,33,2019-2020
Manolo Reina,1,es ESP,GK,35-090,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,23,40,57.5,0,27,0,0,0,33,2019-2020
Iago Aspas,10,es ESP,"FW,CM",32-334,90,1,0,1,1,0,0,0,0,59,1,1,0,0.8,0.0,0.1,4,1,43,54,79.6,7,38,2,2,0,33,2019-2020
Denis Suárez,6,es ESP,LW,26-176,27,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.1,1,0,16,19,84.2,2,18,0,3,2,33,2019-2020
   Nolito,3,es ESP,"LM,LW",33-259,63,0,0,0,0,2,1,0,0,48,1,0,0,0.1,0.1,0.0,1,0,31,40,77.5,3,29,1,3,1,33,2019-2020
Santi Mina,22,es ESP,RW,24-206,61,0,0,0,0,1,0,0,0,30,0,1,0,0.1,0.1,0.3,3,1,17,27,63.0,0,22,1,0,0,33,2019-2020
   Brais Méndez,23,es ESP,"RM,CM",23-175,29,0,0,0,0,1,0,0,0,24,0,1,0,0.0,0.0,0.0,1,0,16,21,76.2,1,20,2,0,0,33,2019-2020
