player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Karim Benzema,9,fr FRA,FW,31-353,90,44,0,2,19,23,6,44,0,0,,0,,29,157,113,4,2,2,2,1,37,5,16,2019-2020
Vinicius Júnior,25,br BRA,LW,19-148,84,41,0,0,10,32,10,41,7,7,100.0,0,0.0,31,280,206,9,2,5,2,0,35,17,16,2019-2020
   Éder Militão,3,br BRA,LB,21-323,6,4,0,3,1,0,0,4,1,0,0.0,1,100.0,2,9,0,0,0,0,0,0,1,0,16,2019-2020
Rodrygo,27,br BRA,RW,18-332,84,53,0,10,19,25,4,53,6,4,66.7,2,33.3,40,205,107,3,1,2,3,1,41,9,16,2019-2020
   Brahim Díaz,21,es ESP,"LM,RW",20-126,6,2,0,0,2,0,0,2,0,0,,0,,1,33,30,1,1,0,1,0,2,1,16,2019-2020
Toni Kroos,8,de GER,LM,29-337,70,68,1,6,42,20,0,68,1,1,100.0,0,0.0,45,196,80,0,0,0,0,0,51,3,16,2019-2020
   Luka Modrić,10,hr CRO,"LM,AM",34-089,20,10,0,1,6,4,0,10,2,2,100.0,0,0.0,9,53,13,0,1,0,0,0,7,1,16,2019-2020
Casemiro,14,br BRA,"CM,DM",27-287,90,87,5,20,52,18,1,87,0,0,,0,,52,199,117,2,2,0,0,1,57,0,16,2019-2020
Federico Valverde,15,uy URU,RM,21-138,90,62,1,7,29,26,4,62,2,2,100.0,0,0.0,45,298,162,3,3,2,2,2,48,7,16,2019-2020
Ferland Mendy,23,fr FRA,LB,24-182,82,51,1,10,18,23,3,51,4,4,100.0,0,0.0,26,122,74,1,1,0,2,0,31,6,16,2019-2020
Sergio Ramos,4,es ESP,CB,33-252,90,68,7,34,37,1,0,68,0,0,,0,,36,201,125,0,1,0,0,0,37,0,16,2019-2020
Raphaël Varane,5,fr FRA,CB,26-226,90,68,6,34,32,2,1,68,2,1,50.0,1,50.0,31,217,97,1,1,0,0,1,44,1,16,2019-2020
Dani Carvajal,2,es ESP,RB,27-330,90,82,1,28,36,20,1,82,2,2,100.0,0,0.0,39,273,162,5,2,1,1,0,49,3,16,2019-2020
Thibaut Courtois,13,be BEL,GK,27-210,90,40,37,40,0,0,0,40,0,0,,0,,22,164,103,0,0,0,0,0,18,0,16,2019-2020
Jonathan Calleri,12,ar ARG,FW,26-075,82,33,2,6,17,10,2,33,0,0,,0,,17,77,28,0,0,0,4,2,25,3,16,2019-2020
   Óscar Melendo,14,es ESP,FW,22-106,8,5,0,0,4,1,0,5,1,1,100.0,0,0.0,6,39,0,0,0,0,0,1,6,0,16,2019-2020
Wu Lei,7,cn CHN,FW,28-018,64,21,1,6,7,9,1,21,1,1,100.0,0,0.0,12,78,39,2,3,1,2,1,13,5,16,2019-2020
   Víctor Campuzano,31,es ESP,FW,22-190,26,9,0,0,6,4,1,9,0,0,,0,,6,89,73,3,1,2,2,3,8,4,16,2019-2020
Dídac Vilà,17,es ESP,LW,30-181,90,45,1,12,17,17,1,45,0,0,,0,,17,114,44,1,3,0,3,0,22,3,16,2019-2020
Victor Gomez,34,es ESP,RW,19-250,90,46,1,19,16,11,0,46,1,1,100.0,0,0.0,28,132,77,1,0,0,1,0,26,6,16,2019-2020
Sergi Darder,10,es ESP,CM,25-350,90,43,1,6,23,14,1,43,2,0,0.0,2,100.0,24,77,20,0,1,0,0,2,22,3,16,2019-2020
Esteban Granero,23,es ESP,CM,32-158,72,46,2,7,26,14,1,46,2,1,50.0,1,50.0,21,61,31,0,0,0,3,0,26,1,16,2019-2020
