player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Ante Budimir,22,hr CRO,FW,28-344,74,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,33,2019-2020
   Pablo Chavarría,19,ar ARG,FW,32-180,16,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,33,2019-2020
Cucho,29,co COL,"FW,LW",21-071,90,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,1,0,33,2019-2020
Dani Rodríguez,14,es ESP,LM,32-024,73,1,0,0,0,1,0,0,,0,2,0,2,1,2,0,1,33,2019-2020
   Aleix Febas,23,es ESP,"AM,RM",24-149,17,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,33,2019-2020
Salva Sevilla,8,es ESP,"CM,DM",36-104,82,0,0,0,0,0,0,0,,0,2,0,2,2,2,0,0,33,2019-2020
   Aleksandar Trajkovski,17,mk MKD,DM,27-299,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,2019-2020
Iddrisu Baba,12,gh GHA,"CM,DM",24-160,90,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,1,0,33,2019-2020
Takefusa Kubo,26,jp JPN,"RM,RW",19-026,82,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,33,2019-2020
   Lago Junior,11,ci CIV,RW,29-182,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,2019-2020
Lumor Agbenyenu,3,gh GHA,LB,23-320,41,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,33,2019-2020
   Fran Gámez,15,es ESP,LB,28-339,49,2,1,0,1,1,1,2,50.0,1,2,0,2,0,2,0,0,33,2019-2020
Antonio Raillo,21,es ESP,CB,28-266,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,3,0,33,2019-2020
Martin Valjent,24,sk SVK,CB,24-202,90,1,1,1,0,0,1,1,100.0,0,3,1,2,1,2,2,0,33,2019-2020
Alejandro Pozo Pozo,7,es ESP,RB,21-129,90,2,1,2,0,0,2,4,50.0,2,1,0,1,0,2,5,0,33,2019-2020
Manolo Reina,1,es ESP,GK,35-090,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,2019-2020
Iago Aspas,10,es ESP,"FW,CM",32-334,90,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,0,0,33,2019-2020
Denis Suárez,6,es ESP,LW,26-176,27,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,33,2019-2020
   Nolito,3,es ESP,"LM,LW",33-259,63,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,33,2019-2020
Santi Mina,22,es ESP,RW,24-206,61,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,33,2019-2020
   Brais Méndez,23,es ESP,"RM,CM",23-175,29,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,0,0,33,2019-2020
Okay Yokuşlu,5,tr TUR,LM,26-113,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,33,2019-2020
   Fyodor Smolov,9,ru RUS,"FW,LW",30-142,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,2019-2020
Filip Bradarić,14,hr CRO,"CM,DM",28-171,90,2,2,1,1,0,0,0,,0,2,0,2,3,5,0,0,33,2019-2020
Rafinha,12,br BRA,RM,27-139,70,6,4,4,2,0,3,5,60.0,2,1,1,0,2,8,0,0,33,2019-2020
   Joseph Aidoo,18,gh GHA,RB,24-275,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,33,2019-2020
Lucas Olaza,15,uy URU,LB,25-345,90,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,2,0,33,2019-2020
Néstor Araujo,4,mx MEX,CB,28-306,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,0,0,33,2019-2020
Jeison Murillo,21,co COL,CB,28-034,90,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,2,0,33,2019-2020
Kevin Vázquez,20,es ESP,RB,27-099,70,3,2,1,2,0,3,4,75.0,1,0,0,0,1,4,1,0,33,2019-2020
   Gabriel Fernández,19,uy URU,FW,26-048,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,2019-2020
Rubén Blanco,13,es ESP,GK,24-341,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,2019-2020
