Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Enes Ünal,9,tr TUR,FW,22-238,90,2,0,0,0,6,2,1,0,43,2,1,1,1.1,1.1,0.0,2,0,16,25,64.0,2,19,0,1,1,19,2019-2020
Sergi Guardiola,7,es ESP,"FW,RW",28-219,90,0,1,0,0,2,0,1,0,40,0,0,2,0.0,0.0,0.9,3,1,21,29,72.4,4,31,1,3,1,19,2019-2020
Toni Villa,19,es ESP,LM,24-361,57,0,0,0,0,0,0,0,0,43,0,1,0,0.0,0.0,0.0,0,0,24,33,72.7,1,35,5,7,3,19,2019-2020
   Sandro Ramírez,20,es ESP,LW,24-178,33,0,0,0,0,2,1,0,0,16,0,1,0,0.4,0.4,0.0,1,0,6,10,60.0,0,12,0,0,0,19,2019-2020
Joaquín Fernández,24,es ESP,"CM,CB",23-217,90,0,0,0,0,1,1,0,0,75,0,4,1,0.0,0.0,0.0,0,0,55,66,83.3,2,40,1,0,0,19,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-247,90,0,0,0,0,1,1,1,0,111,1,1,1,0.0,0.0,0.0,3,2,86,100,86.0,15,69,6,4,4,19,2019-2020
Óscar Plano,10,es ESP,"RM,LM",28-326,90,0,0,0,0,1,0,0,0,56,3,1,2,0.1,0.1,0.0,1,0,31,43,72.1,2,32,1,2,2,19,2019-2020
Javi Moyano,17,es ESP,LB,33-314,58,0,0,0,0,0,0,0,0,50,1,1,1,0.0,0.0,0.0,3,0,38,47,80.9,3,22,3,1,1,19,2019-2020
   Míchel,21,es ESP,CM,31-158,32,0,0,0,0,0,0,0,0,42,0,1,0,0.0,0.0,0.5,5,0,29,40,72.5,5,26,2,1,0,19,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-261,90,0,1,0,0,0,0,0,0,61,3,1,0,0.0,0.0,0.1,1,1,44,52,84.6,3,42,1,1,1,19,2019-2020
Kiko Olivas,4,es ESP,CB,31-135,90,0,0,0,0,0,0,0,0,58,3,0,0,0.0,0.0,0.0,0,0,47,51,92.2,3,34,2,0,0,19,2019-2020
Antoñito,18,es ESP,"RB,RM",32-010,89,0,0,0,0,1,0,0,0,74,0,2,0,0.1,0.1,0.1,5,0,44,65,67.7,6,35,5,2,1,19,2019-2020
   Pablo Hervías,11,es ESP,RM,26-301,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,19,2019-2020
Jordi Masip,1,es ESP,GK,31-000,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,15,23,65.2,0,7,0,0,0,19,2019-2020
Enes Ünal,9,tr TUR,FW,22-238,90,2,0,0,0,6,2,1,0,43,2,1,1,1.1,1.1,0.0,2,0,16,25,64.0,2,19,0,1,1,19,2019-2020
Sergi Guardiola,7,es ESP,"FW,RW",28-219,90,0,1,0,0,2,0,1,0,40,0,0,2,0.0,0.0,0.9,3,1,21,29,72.4,4,31,1,3,1,19,2019-2020
Toni Villa,19,es ESP,LM,24-361,57,0,0,0,0,0,0,0,0,43,0,1,0,0.0,0.0,0.0,0,0,24,33,72.7,1,35,5,7,3,19,2019-2020
   Sandro Ramírez,20,es ESP,LW,24-178,33,0,0,0,0,2,1,0,0,16,0,1,0,0.4,0.4,0.0,1,0,6,10,60.0,0,12,0,0,0,19,2019-2020
Joaquín Fernández,24,es ESP,"CM,CB",23-217,90,0,0,0,0,1,1,0,0,75,0,4,1,0.0,0.0,0.0,0,0,55,66,83.3,2,40,1,0,0,19,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-247,90,0,0,0,0,1,1,1,0,111,1,1,1,0.0,0.0,0.0,3,2,86,100,86.0,15,69,6,4,4,19,2019-2020
Óscar Plano,10,es ESP,"RM,LM",28-326,90,0,0,0,0,1,0,0,0,56,3,1,2,0.1,0.1,0.0,1,0,31,43,72.1,2,32,1,2,2,19,2019-2020
Javi Moyano,17,es ESP,LB,33-314,58,0,0,0,0,0,0,0,0,50,1,1,1,0.0,0.0,0.0,3,0,38,47,80.9,3,22,3,1,1,19,2019-2020
   Míchel,21,es ESP,CM,31-158,32,0,0,0,0,0,0,0,0,42,0,1,0,0.0,0.0,0.5,5,0,29,40,72.5,5,26,2,1,0,19,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-261,90,0,1,0,0,0,0,0,0,61,3,1,0,0.0,0.0,0.1,1,1,44,52,84.6,3,42,1,1,1,19,2019-2020
Kiko Olivas,4,es ESP,CB,31-135,90,0,0,0,0,0,0,0,0,58,3,0,0,0.0,0.0,0.0,0,0,47,51,92.2,3,34,2,0,0,19,2019-2020
Antoñito,18,es ESP,"RB,RM",32-010,89,0,0,0,0,1,0,0,0,74,0,2,0,0.1,0.1,0.1,5,0,44,65,67.7,6,35,5,2,1,19,2019-2020
   Pablo Hervías,11,es ESP,RM,26-301,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,19,2019-2020
Jordi Masip,1,es ESP,GK,31-000,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,15,23,65.2,0,7,0,0,0,19,2019-2020
Munir El Haddadi,11,ma MAR,FW,24-124,81,0,0,0,0,2,0,0,0,32,1,1,0,0.3,0.3,0.0,1,0,16,22,72.7,3,22,3,3,2,19,2019-2020
   Franco Vázquez,22,ar ARG,FW,30-315,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,2,3,0,1,1,19,2019-2020
