player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Sergi Enrich,9,es ESP,FW,29-297,72,20,20,0,0,0,0,0,0,0,0,0,0,15,0,0,18,2019-2020
   Quique,7,es ESP,FW,29-218,18,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,18,2019-2020
Kiké,17,es ESP,FW,30-025,36,13,13,0,0,0,0,0,0,0,0,0,0,9,0,1,18,2019-2020
   Charles,19,br BRA,FW,35-260,54,24,23,1,0,0,0,0,0,0,0,0,0,17,0,0,18,2019-2020
Takashi Inui,22,jp JPN,LM,31-201,90,24,23,0,0,0,0,2,0,0,0,0,0,16,1,1,18,2019-2020
Edu Expósito,10,es ESP,CM,23-141,90,29,29,0,0,0,0,0,0,0,0,0,0,24,0,1,18,2019-2020
Gonzalo Escalante,5,ar ARG,CM,26-268,83,41,41,0,0,0,0,2,0,0,0,0,0,29,0,1,18,2019-2020
   Papakouli Diop,8,sn SEN,CM,33-276,7,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,18,2019-2020
Pedro León,21,es ESP,RM,33-026,90,37,31,6,1,0,0,8,0,5,2,3,0,26,0,0,18,2019-2020
José Ángel,15,es ESP,LB,30-106,90,52,39,12,3,0,4,2,9,0,0,0,0,31,1,1,18,2019-2020
Pedro Bigas,3,es ESP,CB,29-096,90,28,27,1,1,0,2,0,0,0,0,0,0,18,0,0,18,2019-2020
Paulo Oliveira,12,pt POR,CB,27-346,90,26,26,0,0,0,0,0,0,0,0,0,0,13,0,0,18,2019-2020
Álvaro Tejero,24,es ESP,RB,23-153,90,43,32,11,0,0,1,7,11,0,0,0,0,24,0,0,18,2019-2020
Marko Dmitrović,1,rs SRB,GK,27-330,90,30,14,16,9,0,0,0,0,0,0,0,0,12,0,0,18,2019-2020
