player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Lucas Pérez,7,es ESP,FW,31-060,90,37,0,0,14,23,8,36,2,1,50.0,1,50.0,23,80,41,3,2,1,4,1,23,7,13,2019-2020
Joselu,9,es ESP,FW,29-227,76,43,5,6,24,13,3,43,1,0,0.0,1,100.0,19,43,18,0,0,0,4,2,28,2,13,2019-2020
   Pere Pons,20,es ESP,FW,26-262,14,8,0,1,5,2,0,8,0,0,,0,,6,19,0,0,0,0,0,0,6,1,13,2019-2020
Luis Rioja,11,es ESP,LM,26-024,60,17,1,3,8,6,1,17,2,0,0.0,2,100.0,10,88,62,3,1,1,0,0,10,5,13,2019-2020
   Oliver Burke,24,sct SCO,LM,22-216,30,12,0,1,3,8,3,12,2,1,50.0,1,50.0,9,87,71,3,0,3,0,0,11,4,13,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-026,85,39,1,11,27,1,1,39,1,0,0.0,1,100.0,21,68,33,1,0,0,0,1,20,0,13,2019-2020
   Burgui,14,es ESP,CM,26-011,5,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,13,2019-2020
Manu García,19,es ESP,CM,33-197,90,53,3,8,41,4,2,53,0,0,,0,,21,72,20,0,0,0,0,1,27,2,13,2019-2020
Aleix Vidal,18,es ESP,RM,30-080,90,43,0,2,25,18,2,43,3,0,0.0,3,100.0,28,91,45,0,0,0,2,1,29,8,13,2019-2020
Rubén Duarte,3,es ESP,LB,24-022,90,57,1,23,26,8,0,57,1,1,100.0,0,0.0,25,114,69,1,1,0,0,0,26,0,13,2019-2020
Víctor Laguardia,5,es ESP,CB,30-004,90,41,2,23,17,2,2,41,0,0,,0,,21,98,51,0,0,0,1,0,17,0,13,2019-2020
Ximo Navarro,23,es ESP,CB,29-290,90,35,2,19,15,1,1,35,0,0,,0,,12,40,25,0,0,0,0,0,13,0,13,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-183,90,67,0,16,35,17,2,67,3,2,66.7,1,33.3,31,188,115,4,4,1,0,0,37,3,13,2019-2020
Fernando Pacheco,1,es ESP,GK,27-175,90,30,25,30,0,0,0,30,0,0,,0,,16,75,63,0,0,0,0,0,13,0,13,2019-2020
Enes Ünal,9,tr TUR,FW,22-183,90,29,1,2,12,16,1,29,2,2,100.0,0,0.0,20,113,43,2,2,0,3,1,29,8,13,2019-2020
Sergi Guardiola,7,es ESP,FW,28-164,45,17,0,0,11,6,0,17,2,1,50.0,1,50.0,7,28,4,1,0,0,1,2,11,4,13,2019-2020
   Sandro Ramírez,20,es ESP,FW,24-123,45,24,0,2,14,10,1,24,2,2,100.0,0,0.0,15,96,51,0,1,0,3,0,17,3,13,2019-2020
Toni Villa,19,es ESP,LM,24-306,45,18,0,3,8,7,0,18,3,2,66.7,1,33.3,9,30,20,0,0,0,0,0,9,0,13,2019-2020
   Anuar,8,ma MAR,"LM,CM",24-298,45,32,0,4,19,9,1,32,0,0,,0,,18,115,68,0,1,0,0,1,21,1,13,2019-2020
Míchel,21,es ESP,"CM,LM",31-103,90,64,2,12,39,13,1,64,1,1,100.0,0,0.0,30,134,63,0,0,0,2,1,41,0,13,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-192,90,71,3,17,49,5,0,71,1,1,100.0,0,0.0,24,107,43,0,1,0,0,0,32,1,13,2019-2020
Óscar Plano,10,es ESP,RM,28-271,90,36,2,4,20,13,0,36,2,2,100.0,0,0.0,20,112,37,1,3,0,2,1,27,1,13,2019-2020
Federico Barba,3,it ITA,LB,26-069,90,56,3,21,29,7,0,56,1,1,100.0,0,0.0,28,133,75,1,0,0,0,0,29,1,13,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-206,90,57,7,31,24,3,3,57,0,0,,0,,31,168,37,0,0,0,2,0,33,0,13,2019-2020
Kiko Olivas,4,es ESP,CB,31-080,90,62,5,26,35,1,0,62,1,1,100.0,0,0.0,35,234,144,0,1,0,1,0,39,0,13,2019-2020
Javi Moyano,17,es ESP,RB,33-259,64,35,0,6,21,8,0,35,0,0,,0,,13,35,19,0,0,0,0,0,18,5,13,2019-2020
   Pedro Porro,2,es ESP,RB,20-057,26,10,0,3,4,3,0,10,0,0,,0,,5,15,2,0,0,0,0,1,5,3,13,2019-2020
Jordi Masip,1,es ESP,GK,30-310,90,32,29,32,0,0,0,32,0,0,,0,,12,17,10,0,0,0,0,0,13,0,13,2019-2020
Rodrigo,19,es ESP,FW,28-248,51,20,0,1,9,11,1,20,0,0,,0,,17,178,61,3,1,1,2,1,20,3,13,2019-2020
   Kévin Gameiro,9,fr FRA,FW,32-184,39,27,0,0,13,15,4,27,2,2,100.0,0,0.0,19,141,78,2,1,1,2,0,22,8,13,2019-2020
Maxi Gómez,22,uy URU,FW,23-087,90,22,0,0,6,16,4,22,0,0,,0,,11,76,53,3,0,2,4,0,17,6,13,2019-2020
Manu Vallejo,15,es ESP,LM,22-268,86,28,0,2,9,18,1,28,1,1,100.0,0,0.0,17,159,101,4,6,0,3,2,16,3,13,2019-2020
   Lee Kang-in,16,kr KOR,LM,18-263,4,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,13,2019-2020
Geoffrey Kondogbia,6,cf CTA,CM,26-267,35,31,1,8,19,4,1,31,0,0,,0,,17,86,29,0,0,0,2,0,16,0,13,2019-2020
   Jaume Costa,3,es ESP,RB,31-236,55,34,2,4,20,11,0,34,0,0,,0,,22,95,45,0,2,0,0,1,23,0,13,2019-2020
Daniel Parejo,10,es ESP,CM,30-207,90,82,2,14,40,30,2,82,0,0,,0,,42,192,112,2,1,1,0,0,49,2,13,2019-2020
Ferrán Torres,20,es ESP,RM,19-253,90,48,0,3,19,26,2,48,5,1,20.0,4,80.0,26,173,87,4,3,0,3,1,31,9,13,2019-2020
