player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Iñaki Williams,9,gh GHA,FW,25-062,87,21,0,1,12,11,3,21,1,1,100.0,0,0.0,16,141,94,2,2,1,3,0,14,3,1,2019-2020
   Aritz Aduriz,20,es ESP,FW,38-186,3,2,0,0,1,1,1,2,0,0,,0,,1,2,0,0,0,0,0,0,2,0,1,2019-2020
Iker Muniain,10,es ESP,LW,26-240,90,23,0,2,13,8,0,23,2,1,50.0,1,50.0,8,73,35,1,1,0,0,1,15,2,1,2019-2020
Óscar de Marcos,18,es ESP,RW,30-124,65,16,1,3,4,9,0,16,0,0,,0,,9,28,6,0,0,0,1,1,12,4,1,2019-2020
   Oihan Sancet,34,es ESP,"AM,RW",19-113,25,5,0,2,3,1,0,5,0,0,,0,,3,17,1,0,0,0,1,0,2,0,1,2019-2020
Raúl García,22,es ESP,"AM,RW",33-036,90,47,3,8,18,21,2,47,0,0,,0,,15,56,29,1,0,0,3,0,30,2,1,2019-2020
Dani García,14,es ESP,DM,29-084,90,37,5,14,21,2,0,37,1,1,100.0,0,0.0,13,41,18,0,0,0,0,0,15,0,1,2019-2020
Unai López,8,es ESP,DM,23-290,80,49,2,10,27,14,0,49,1,1,100.0,0,0.0,25,126,57,2,2,0,1,0,22,1,1,2019-2020
   Beñat Etxebarria,7,es ESP,DM,32-178,10,3,0,1,1,1,0,3,0,0,,0,,1,0,0,0,0,0,0,0,1,0,1,2019-2020
Yuri Berchiche,17,es ESP,LB,29-187,90,40,0,12,22,7,0,40,0,0,,0,,20,141,78,3,3,0,1,1,22,3,1,2019-2020
Yeray Álvarez,5,es ESP,CB,24-204,90,29,5,14,13,2,1,29,0,0,,0,,17,46,24,0,0,0,0,0,17,1,1,2019-2020
Unai Núñez,3,es ESP,CB,22-198,90,35,11,24,10,1,0,35,2,1,50.0,1,50.0,15,65,40,0,0,0,0,0,20,0,1,2019-2020
Ander Capa,21,es ESP,RB,27-189,90,53,3,23,13,17,2,53,3,0,0.0,3,100.0,27,267,136,6,6,1,2,0,24,4,1,2019-2020
Unai Simón,1,es ESP,GK,22-066,90,27,24,27,0,0,0,27,0,0,,0,,6,58,36,0,0,0,0,0,4,0,1,2019-2020
Luis Suárez,9,uy URU,FW,32-204,36,15,0,1,8,6,1,15,0,0,,0,,6,18,11,1,1,0,0,0,13,3,1,2019-2020
   Rafinha,12,br BRA,"RW,LM",26-185,54,61,0,4,29,28,2,61,4,2,50.0,2,50.0,45,274,112,3,2,1,2,0,49,3,1,2019-2020
Antoine Griezmann,17,fr FRA,"FW,LW",28-148,90,32,1,4,11,17,7,32,2,1,50.0,1,50.0,15,49,13,0,1,0,2,0,19,7,1,2019-2020
Ousmane Dembélé,11,fr FRA,"LW,RW",22-093,90,68,0,3,21,45,3,68,2,1,50.0,1,50.0,43,246,151,4,5,1,2,0,57,9,1,2019-2020
Carles Aleñá,19,es ESP,LM,21-223,45,36,0,4,21,11,0,36,0,0,,0,,30,122,23,0,0,0,2,0,30,1,1,2019-2020
   Ivan Rakitić,4,hr CRO,RM,31-159,45,58,2,11,36,11,2,58,0,0,,0,,40,145,60,0,0,0,0,1,51,0,1,2019-2020
Frenkie de Jong,21,nl NED,CM,22-096,90,70,2,9,53,9,0,70,1,1,100.0,0,0.0,50,296,160,2,3,0,0,0,55,0,1,2019-2020
Sergi Roberto,20,es ESP,"RM,LM",27-190,75,52,0,5,26,21,1,52,1,0,0.0,1,100.0,35,155,60,0,2,0,1,1,41,3,1,2019-2020
   Carles Pérez,27,es ESP,RW,21-181,15,7,0,0,1,6,0,7,0,0,,0,,6,47,11,0,0,0,0,0,7,2,1,2019-2020
Jordi Alba,18,es ESP,LB,30-148,90,99,0,22,44,34,2,99,2,2,100.0,0,0.0,52,188,94,2,1,0,1,0,71,10,1,2019-2020
Clément Lenglet,15,fr FRA,CB,24-060,90,84,10,37,46,1,1,84,0,0,,0,,54,297,219,0,0,0,0,0,60,0,1,2019-2020
Gerard Piqué,3,es ESP,CB,32-195,90,78,7,31,48,0,0,78,0,0,,0,,56,398,296,2,0,0,0,0,58,0,1,2019-2020
Nélson Semedo,2,pt POR,RB,25-273,90,86,0,20,34,32,0,86,3,2,66.7,1,33.3,62,383,264,3,7,0,0,1,70,9,1,2019-2020
Marc-André ter Stegen,1,de GER,GK,27-108,90,40,37,40,0,0,0,40,0,0,,0,,21,106,72,0,0,0,0,0,17,0,1,2019-2020
Iago Aspas,10,es ESP,FW,32-016,90,31,0,0,16,15,3,31,3,2,66.7,1,33.3,24,86,26,0,1,0,3,1,27,8,1,2019-2020
Gabriel Fernández,19,uy URU,FW,25-096,87,8,0,0,5,3,0,8,0,0,,0,,8,41,1,0,0,0,0,1,7,3,1,2019-2020
   Losada,36,es ESP,FW,18-016,3,4,0,0,1,3,1,4,0,0,,0,,3,22,20,1,0,1,0,0,3,2,1,2019-2020
Denis Suárez,6,es ESP,"AM,DM",25-223,90,81,0,10,39,37,5,81,9,5,55.6,4,44.4,66,491,361,9,6,3,5,1,68,2,1,2019-2020
Brais Méndez,23,es ESP,AM,22-222,90,68,2,11,30,28,1,68,5,3,60.0,2,40.0,39,191,95,1,2,0,3,1,48,9,1,2019-2020
Fran Beltrán,8,es ESP,DM,20-195,82,78,0,13,57,8,0,78,2,2,100.0,0,0.0,64,244,96,0,1,0,0,0,70,3,1,2019-2020
   Pape Cheikh Diop,24,sn SEN,DM,22-009,8,8,1,3,5,1,0,8,1,1,100.0,0,0.0,7,114,98,1,1,0,0,0,8,0,1,2019-2020
Stanislav Lobotka,14,sk SVK,DM,24-265,74,57,1,6,43,8,0,57,0,0,,0,,43,240,56,0,1,0,1,0,48,0,1,2019-2020
   Pione Sisto,11,dk DEN,AM,24-194,16,14,0,3,5,6,0,14,0,0,,0,,10,83,39,1,1,0,0,0,11,4,1,2019-2020
Lucas Olaza,15,uy URU,LB,25-027,90,73,2,22,35,18,1,73,0,0,,0,,54,245,136,4,3,0,0,1,53,5,1,2019-2020
Néstor Araujo,4,mx MEX,CB,27-353,90,66,6,40,25,1,1,66,0,0,,0,,43,221,131,0,0,0,0,0,42,0,1,2019-2020
David Costas,3,es ESP,CB,24-144,90,66,4,33,33,1,1,66,0,0,,0,,51,235,104,0,1,0,0,0,50,0,1,2019-2020
Kevin Vázquez,20,es ESP,RB,26-147,90,68,1,12,34,22,0,68,2,1,50.0,1,50.0,36,135,60,3,0,0,0,0,45,4,1,2019-2020
Rubén Blanco,13,es ESP,GK,24-023,90,29,27,29,0,0,0,29,0,0,,0,,8,56,50,0,0,0,0,0,5,0,1,2019-2020
Karim Benzema,9,fr FRA,FW,31-241,80,37,2,4,13,21,6,37,2,2,100.0,0,0.0,19,71,11,2,1,2,4,4,28,3,1,2019-2020
   Luka Jović,18,rs SRB,FW,21-237,10,6,0,1,3,2,1,6,0,0,,0,,1,9,8,0,0,0,0,0,5,0,1,2019-2020
Vinicius Júnior,28,br BRA,"LW,LM",19-036,68,22,0,3,8,12,3,22,2,1,50.0,1,50.0,13,114,92,3,1,2,1,1,18,3,1,2019-2020
   Lucas Vázquez,17,es ESP,RM,28-047,22,21,1,3,12,6,1,21,0,0,,0,,12,44,21,0,0,0,0,0,16,4,1,2019-2020
Gareth Bale,11,wls WAL,"RW,RM,LM",30-032,74,38,2,6,14,18,4,38,1,0,0.0,1,100.0,20,134,93,5,3,3,1,0,26,4,1,2019-2020
   Isco,22,es ESP,LM,27-118,16,22,0,2,6,14,0,22,1,0,0.0,1,100.0,15,104,50,2,0,0,0,0,17,0,1,2019-2020
Toni Kroos,8,de GER,"LM,CM",29-225,90,73,0,17,34,22,0,73,2,2,100.0,0,0.0,38,156,66,0,2,0,0,0,55,0,1,2019-2020
Casemiro,14,br BRA,CM,27-175,90,60,5,15,43,4,0,60,1,1,100.0,0,0.0,31,95,44,0,2,0,0,0,35,0,1,2019-2020
Luka Modrić,10,hr CRO,RM,33-342,55,38,0,7,21,10,1,38,1,1,100.0,0,0.0,32,205,100,3,1,1,0,3,33,1,1,2019-2020
Marcelo,12,br BRA,LB,31-097,90,70,5,17,30,23,2,70,2,2,100.0,0,0.0,35,167,100,4,1,0,0,0,49,5,1,2019-2020
Sergio Ramos,4,es ESP,CB,33-140,90,46,7,24,18,4,1,46,0,0,,0,,20,75,22,0,1,0,1,1,21,1,1,2019-2020
Raphaël Varane,5,fr FRA,CB,26-114,90,34,7,23,11,0,0,34,0,0,,0,,15,90,40,0,0,0,1,0,19,0,1,2019-2020
Álvaro Odriozola,19,es ESP,RB,23-246,90,54,3,15,25,16,1,54,3,2,66.7,1,33.3,28,173,88,3,3,0,2,1,33,3,1,2019-2020
Thibaut Courtois,13,be BEL,GK,27-098,90,27,26,27,0,0,0,27,0,0,,0,,9,81,42,0,0,0,0,0,11,0,1,2019-2020
Rodrigo,19,es ESP,FW,28-164,84,26,0,4,9,13,5,26,0,0,,0,,15,106,58,2,1,2,2,0,21,5,1,2019-2020
   Denis Cheryshev,11,ru RUS,LM,28-234,6,7,0,2,2,3,3,7,0,0,,0,,2,18,13,0,0,0,0,0,4,1,1,2019-2020
Kévin Gameiro,9,fr FRA,FW,32-100,90,34,0,3,11,20,5,33,2,1,50.0,1,50.0,27,182,91,4,1,2,2,1,29,12,1,2019-2020
Gonçalo Guedes,7,pt POR,"LM,FW",22-261,90,35,1,6,10,19,3,35,6,4,66.7,2,33.3,28,189,93,1,2,0,3,2,27,4,1,2019-2020
Geoffrey Kondogbia,6,cf CTA,CM,26-183,90,56,3,19,27,10,0,56,2,1,50.0,1,50.0,32,151,61,1,0,0,5,0,35,1,1,2019-2020
Francis Coquelin,17,fr FRA,CM,28-096,89,55,2,20,29,8,0,55,5,3,60.0,2,40.0,32,144,61,1,1,0,2,1,37,1,1,2019-2020
Carlos Soler,8,es ESP,RM,22-227,89,40,3,9,14,17,3,40,2,1,50.0,1,50.0,27,133,54,2,1,0,0,1,28,8,1,2019-2020
   Ferrán Torres,20,es ESP,RM,19-169,1,7,0,1,1,5,1,7,1,0,0.0,1,100.0,6,13,7,1,1,1,0,0,5,0,1,2019-2020
Jaume Costa,3,es ESP,LB,31-152,81,51,3,20,26,5,0,51,0,0,,0,,27,93,38,1,0,0,0,0,31,0,1,2019-2020
   Cristiano Piccini,21,it ITA,RB,26-325,9,9,0,5,2,2,0,9,0,0,,0,,4,12,1,0,0,0,0,0,5,0,1,2019-2020
Gabriel Paulista,5,br BRA,CB,28-264,90,61,14,39,22,0,0,61,0,0,,0,,28,155,63,0,0,0,0,0,34,0,1,2019-2020
Ezequiel Garay,24,ar ARG,CB,32-311,90,42,8,26,16,0,0,42,0,0,,0,,19,92,44,1,0,0,0,0,25,0,1,2019-2020
Daniel Wass,18,dk DEN,"RB,LB",30-078,90,54,3,19,16,19,1,54,0,0,,0,,22,180,131,3,3,0,0,1,30,2,1,2019-2020
Jasper Cillessen,13,nl NED,GK,30-117,90,27,27,27,0,0,0,27,0,0,,0,,10,68,64,0,0,0,0,0,4,0,1,2019-2020
Willian José,9,br BRA,FW,27-267,90,28,1,4,12,12,4,28,0,0,,0,,8,24,9,1,1,0,2,2,16,3,1,2019-2020
Mikel Oyarzabal,10,es ESP,LW,22-118,90,41,0,4,17,21,3,40,3,2,66.7,1,33.3,28,152,76,3,2,1,4,2,33,10,1,2019-2020
Adnan Januzaj,11,be BEL,RW,24-193,70,37,0,2,8,27,4,37,3,1,33.3,2,66.7,36,196,116,5,4,3,2,1,35,15,1,2019-2020
   Alexander Isak,19,se SWE,RW,19-330,20,7,0,0,1,6,3,7,0,0,,0,,3,5,3,0,0,0,1,0,3,1,1,2019-2020
Martin Ødegaard,21,no NOR,LM,20-243,90,83,1,2,44,37,3,83,5,3,60.0,2,40.0,60,436,262,10,5,2,2,2,68,5,1,2019-2020
Asier Illarramendi,4,es ESP,CM,29-162,90,96,5,21,66,9,0,96,1,0,0.0,1,100.0,66,344,246,1,4,0,1,0,71,1,1,2019-2020
Mikel Merino,8,es ESP,RM,23-056,90,72,0,4,49,19,1,72,3,2,66.7,1,33.3,37,199,132,2,0,0,1,1,62,7,1,2019-2020
Aihen Muñoz,12,es ESP,LB,22-001,84,67,0,20,26,21,0,67,0,0,,0,,38,116,64,0,1,0,0,0,49,11,1,2019-2020
   Kévin Rodrigues,20,pt POR,LB,25-165,6,9,0,3,3,3,1,9,0,0,,0,,4,14,10,0,2,0,1,0,7,3,1,2019-2020
Igor Zubeldia,5,es ESP,CB,22-140,90,105,12,39,66,1,1,105,1,1,100.0,0,0.0,69,362,174,2,0,0,0,0,84,0,1,2019-2020
Robin Le Normand,24,es ESP,CB,22-279,90,84,5,25,57,2,1,84,0,0,,0,,63,407,254,1,1,0,0,0,72,0,1,2019-2020
Joseba Zaldúa,2,es ESP,RB,27-054,81,76,5,14,32,30,3,76,0,0,,0,,37,166,107,3,3,0,0,0,56,13,1,2019-2020
   Ander Barrenetxea,22,es ESP,RB,17-233,9,11,2,2,1,8,1,11,1,1,100.0,0,0.0,7,63,38,1,0,1,0,2,7,3,1,2019-2020
Miguel Ángel Moyá,13,es ESP,GK,35-137,90,39,29,39,0,0,0,39,0,0,,0,,14,52,29,0,0,0,0,0,16,0,1,2019-2020
Ante Budimir,22,hr CRO,FW,28-026,64,26,2,2,14,10,4,26,1,1,100.0,0,0.0,12,35,18,1,0,1,4,0,21,2,1,2019-2020
   Álex Alegría,10,es ESP,FW,26-311,26,12,0,0,9,3,1,12,1,0,0.0,1,100.0,5,36,22,1,1,1,0,1,13,2,1,2019-2020
Lago Junior,11,ci CIV,LM,28-229,90,24,0,3,14,8,3,24,2,1,50.0,1,50.0,16,126,63,2,1,2,3,3,22,6,1,2019-2020
Salva Sevilla,8,es ESP,CM,35-152,90,51,0,8,30,13,1,51,0,0,,0,,12,59,38,1,0,0,1,0,22,0,1,2019-2020
Aleix Febas,23,es ESP,CM,23-196,73,28,0,1,15,12,0,28,2,0,0.0,2,100.0,17,54,25,0,0,0,2,2,18,2,1,2019-2020
   Aleksandar Trajkovski,17,mk MKD,CM,26-346,17,9,0,4,4,2,1,9,1,0,0.0,1,100.0,6,33,21,1,0,0,1,1,5,2,1,2019-2020
Dani Rodríguez,14,es ESP,RM,31-072,90,34,1,6,14,14,2,34,0,0,,0,,19,146,92,1,1,1,2,2,22,5,1,2019-2020
Iddrisu Baba,12,gh GHA,DM,23-207,90,55,3,27,26,3,0,55,1,1,100.0,0,0.0,19,89,21,0,0,0,2,0,23,0,1,2019-2020
Lumor Agbenyenu,3,gh GHA,LB,23-002,90,46,5,20,20,6,0,46,0,0,,0,,11,62,40,1,1,0,1,0,12,1,1,2019-2020
Antonio Raillo,21,es ESP,CB,27-313,90,36,5,27,8,1,1,36,0,0,,0,,15,65,25,0,0,0,0,0,15,0,1,2019-2020
Martin Valjent,24,sk SVK,CB,23-249,90,28,2,20,6,2,2,28,0,0,,0,,11,52,34,1,0,0,0,0,12,1,1,2019-2020
Joan Sastre Vanrell,2,es ESP,RB,22-109,85,45,4,16,18,11,1,45,1,0,0.0,1,100.0,20,114,72,3,0,0,1,0,24,2,1,2019-2020
   Xisco Campos,5,es ESP,RB,37-160,5,3,0,0,1,2,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0,1,2019-2020
Manolo Reina,1,es ESP,GK,34-138,90,38,32,38,0,0,0,38,0,0,,0,,16,82,39,0,0,0,0,0,14,0,1,2019-2020
Kiké,17,es ESP,FW,29-265,90,42,1,3,15,24,7,42,1,1,100.0,0,0.0,27,100,16,1,0,0,1,5,37,9,1,2019-2020
Sergi Enrich,9,es ESP,FW,29-172,75,32,0,1,16,15,1,32,0,0,,0,,12,27,9,0,0,0,2,2,25,6,1,2019-2020
   Quique,7,es ESP,FW,29-093,15,8,0,0,3,5,1,8,0,0,,0,,4,34,11,1,0,1,0,0,7,2,1,2019-2020
Fabián Orellana,14,cl CHI,LM,33-202,90,51,0,1,25,25,5,51,2,2,100.0,0,0.0,38,188,86,3,1,2,2,4,47,7,1,2019-2020
Sergio Álvarez,6,es ESP,CM,27-206,90,47,0,7,34,6,0,47,0,0,,0,,27,107,25,0,0,0,0,0,28,0,1,2019-2020
Gonzalo Escalante,5,ar ARG,CM,26-143,31,14,0,1,12,1,1,14,0,0,,0,,11,69,30,0,0,0,0,0,12,0,1,2019-2020
   Edu Expósito,10,es ESP,CM,23-016,59,43,1,6,30,7,1,43,1,1,100.0,0,0.0,28,109,42,0,1,0,0,2,29,2,1,2019-2020
Pedro León,21,es ESP,RM,32-266,90,52,0,1,20,31,1,52,0,0,,0,,34,168,71,3,1,0,0,0,40,10,1,2019-2020
Álvaro Tejero,24,es ESP,LB,23-028,90,78,0,14,52,13,0,78,0,0,,0,,48,174,53,1,1,0,1,1,47,5,1,2019-2020
Iván Ramis,4,es ESP,CB,34-296,90,74,2,14,60,0,0,74,1,1,100.0,0,0.0,54,285,106,1,0,0,0,0,53,0,1,2019-2020
Paulo Oliveira,12,pt POR,CB,27-221,90,73,5,20,52,1,1,73,0,0,,0,,50,332,149,1,0,0,0,0,47,0,1,2019-2020
Rober Correa,20,es ESP,RB,26-331,82,65,6,18,37,10,0,65,0,0,,0,,39,168,64,2,2,0,0,0,37,0,1,2019-2020
   Pablo de Blasis,16,ar ARG,RB,31-194,8,9,0,1,7,1,0,9,0,0,,0,,4,20,5,0,0,0,0,0,4,0,1,2019-2020
Marko Dmitrović,1,rs SRB,GK,27-205,90,32,21,32,0,0,0,32,0,0,,0,,10,71,41,0,0,0,0,0,10,0,1,2019-2020
Martin Braithwaite,7,dk DEN,FW,28-073,90,17,0,0,10,8,2,17,3,2,66.7,1,33.3,7,26,14,1,1,0,1,0,14,3,1,2019-2020
Youssef En-Nesyri,26,ma MAR,FW,22-077,90,26,1,1,12,15,6,26,2,2,100.0,0,0.0,14,116,69,5,1,2,2,1,19,5,1,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,"AM,RM",21-050,89,43,0,2,18,23,2,43,2,1,50.0,1,50.0,15,79,22,0,0,0,2,0,23,1,1,2019-2020
Javier Eraso,17,es ESP,CM,29-148,66,27,1,4,17,6,0,27,0,0,,0,,16,62,17,0,0,0,1,2,16,1,1,2019-2020
   Recio,8,es ESP,CM,28-218,24,13,0,4,4,5,0,13,0,0,,0,,6,9,4,0,0,0,2,0,10,0,1,2019-2020
Rubén Pérez,21,es ESP,CM,30-113,90,51,0,12,32,7,0,51,1,0,0.0,1,100.0,21,74,19,0,1,0,3,1,27,1,1,2019-2020
