Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Roberto Soldado,9,es ESP,FW,34-088,90,0,0,0,0,1,0,0,0,30,0,0,0,0.1,0.1,0.2,3,0,13,19,68.4,2,20,0,1,0,2,2019-2020
Álvaro Vadillo,7,es ESP,LW,24-345,58,0,0,0,0,0,0,0,0,30,1,0,1,0.0,0.0,0.0,0,0,14,26,53.8,1,17,1,0,0,2,2019-2020
   Darwin Machís,23,ve VEN,LM,26-197,32,0,0,0,0,2,0,0,0,22,0,0,0,0.1,0.1,0.0,3,0,8,16,50.0,0,16,2,2,1,2,2019-2020
Antonio Puertas,10,es ESP,"RW,RM",27-183,90,0,0,0,0,1,0,0,0,41,3,0,0,0.1,0.1,0.0,4,0,20,23,87.0,2,24,1,8,2,2,2019-2020
Fede Vico,14,es ESP,AM,25-050,59,0,0,0,0,1,0,0,0,30,0,0,1,0.0,0.0,0.1,3,0,21,24,87.5,3,24,1,2,0,2,2019-2020
   Carlos Fernández,24,es ESP,FW,23-093,31,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,2,0,6,10,60.0,2,7,0,1,1,2,2019-2020
Ángel Montoro,19,es ESP,"DM,CM",31-059,90,0,0,0,0,1,0,0,0,59,2,1,0,0.0,0.0,0.0,3,0,40,53,75.5,11,39,1,0,0,2,2019-2020
Yan Brice Eteki,8,cm CMR,"DM,CM",21-362,84,0,0,0,0,1,0,0,0,33,0,0,0,0.1,0.1,0.0,1,0,26,30,86.7,2,28,1,3,2,2,2019-2020
   Adrián Ramos,20,co COL,CM,33-213,6,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,3,7,0,0,0,2,2019-2020
Quini,17,es ESP,LB,29-333,90,0,0,0,0,4,0,0,0,61,4,2,0,0.1,0.1,0.0,0,0,33,44,75.0,1,26,2,2,2,2,2019-2020
Germán Sánchez,6,es ESP,CB,32-254,90,0,0,0,0,0,0,1,0,60,0,1,0,0.0,0.0,0.0,0,0,40,49,81.6,1,41,1,1,1,2,2019-2020
Domingos Duarte,22,pt POR,CB,24-166,90,0,0,0,0,0,0,0,0,65,1,2,3,0.0,0.0,0.0,1,0,46,56,82.1,1,43,2,2,2,2,2019-2020
Víctor Díaz,16,es ESP,RB,31-072,90,0,0,0,0,0,0,0,0,48,1,1,5,0.0,0.0,0.0,2,0,32,37,86.5,3,21,1,0,0,2,2019-2020
Rui Silva,1,pt POR,GK,25-197,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,14,39,35.9,0,25,0,0,0,2,2019-2020
Roberto Soldado,9,es ESP,FW,34-088,90,0,0,0,0,1,0,0,0,30,0,0,0,0.1,0.1,0.2,3,0,13,19,68.4,2,20,0,1,0,2,2019-2020
Álvaro Vadillo,7,es ESP,LW,24-345,58,0,0,0,0,0,0,0,0,30,1,0,1,0.0,0.0,0.0,0,0,14,26,53.8,1,17,1,0,0,2,2019-2020
