player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Karl Toko Ekambi,17,cm CMR,FW,27-041,85,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,10,2019-2020
   Javier Ontiveros,24,es ESP,LW,22-046,5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,10,2019-2020
Moi Gómez,23,es ESP,LM,25-124,78,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,1,0,10,2019-2020
   Manu Trigueros,14,es ESP,"DM,LM",28-008,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,10,2019-2020
Santi Cazorla,8,es ESP,"CM,AM",34-316,90,4,1,1,1,2,3,5,60.0,2,1,0,1,1,5,0,0,10,2019-2020
Andre-Frank Zambo Anguissa,19,cm CMR,CM,23-343,60,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0,10,2019-2020
   Samuel Chukwueze,11,ng NGA,"RM,RW",20-156,30,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,10,2019-2020
Gerard Moreno,7,es ESP,"RM,FW",27-201,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,10,2019-2020
Vicente Iborra,10,es ESP,"DM,CM",31-282,90,1,0,0,0,1,0,0,,0,2,1,1,0,1,2,0,10,2019-2020
Alberto Moreno,18,es ESP,LB,27-112,90,3,2,3,0,0,2,2,100.0,0,0,0,0,3,6,3,0,10,2019-2020
Pau Torres,4,es ESP,CB,22-282,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,4,0,10,2019-2020
Raúl Albiol,3,es ESP,CB,34-051,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,5,0,10,2019-2020
Mario Gaspar,2,es ESP,RB,28-335,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0,10,2019-2020
Sergio Asenjo,1,es ESP,GK,30-119,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2019-2020
Joselu,9,es ESP,FW,29-212,90,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,2,0,10,2019-2020
Lucas Pérez,7,es ESP,FW,31-045,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,10,2019-2020
Luis Rioja,11,es ESP,LM,26-009,66,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,1,0,10,2019-2020
   Oliver Burke,24,sct SCO,"LM,RM",22-201,24,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,10,2019-2020
Wakaso,22,gh GHA,CM,29-092,90,1,1,1,0,0,1,3,33.3,2,2,1,1,1,2,0,0,10,2019-2020
Manu García,19,es ESP,CM,33-182,90,1,1,0,1,0,0,3,0.0,3,2,1,1,1,2,2,1,10,2019-2020
Aleix Vidal,18,es ESP,RM,30-065,69,1,1,1,0,0,1,5,20.0,4,0,0,0,1,2,1,0,10,2019-2020
   Borja Sainz,29,es ESP,"RM,RB",18-266,21,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,10,2019-2020
